어휘,구성 단위,고유어 여부,원어,원어·어종,품사,뜻풀이
앞초리,단어,고유어,,,"「명사」
","갈퀴의 여러 발이 꼬부라진 쪽.
"
앞총,단어,고유어,,,"「명사」
","→ 엄지총.
"
앞축,단어,고유어,,"고유어 
","「명사」
","「1」발바닥에서 발뒤꿈치를 들었을 때 땅에 닿는 부분.
「2」신이나 양말 따위의 「1」이 닿는 부분.
"
앞치기,단어,고유어,,,"「명사」
","낚시를 정면으로 던지는 일.
"
앞치레,단어,고유어,,,"「명사」
","「1」몸의 앞부분을 꾸미는 치레.
「2」제 앞의 몫을 치르는 일.
「3」남 앞에서 아니꼽게 제 자랑을 늘어놓는 일.
"
앞치마,단어,고유어,,,"「명사」
","「1」부엌일을 할 때에 몸 앞을 가리는 치마.
「2」몸 앞부분에 두르는 치마.
"
앞치배,단어,혼종어,앞치輩,"고유어 앞치
한자 輩
","「명사」
","「1」풍물놀이에서, 앞에서 악기를 연주하는 사람.
「2」풍물놀이에서, 상쇠가 연주하는 가락.
"
앞코,단어,고유어,,,"「명사」
","바늘 앞쪽의 뜨개코.
"
앞태,단어,혼종어,앞態,"고유어 앞
한자 態
","「명사」
","앞쪽에서 본 몸매나 모양.
"
앞터,단어,고유어,,,"「명사」
","마을이나 집의 앞에 있는 터전.
"
앞턱,단어,고유어,,,"「명사」
","두 턱을 가진 물건의 앞쪽에 있는 턱.
"
앞턱따기,단어,고유어,,,"「명사」
","나무를 정해진 방향으로 찍어 넘기기 위하여 넘어뜨릴 쪽을 따 냄. 또는 그런 일.
"
앞토씨,단어,고유어,,,"「명사」
","명사나 대명사 앞에 놓여 다른 명사나 대명사와의 관계를 나타내는 품사. 영어의 ‘in’, ‘on’ 따위가 있다.
"
앞톱니근,단어,혼종어,앞톱니筋,"고유어 앞톱니
한자 筋
","「명사」
","가슴의 옆에 있는 톱날 모양의 넓은 근육.
"
앞트기,단어,고유어,,,"「명사」
","옷자락을 앞으로 틈. 또는 그런 디자인.
"
앞트기식,단어,혼종어,앞트기式,"고유어 앞트기
한자 式
","「명사」
","세 벽만을 쌓고 한쪽 벽으로 드나든 후, 밖에서 나머지 벽을 쌓아서 막아 만든 무덤 방식.
"
앞트임,단어,고유어,,,"「명사」
","옷자락이 앞으로 트임. 또는 그 부분.
"
앞판,단어,혼종어,앞板,"고유어 앞
한자 板
","「명사」
","물건의 앞쪽이나 앞면의 판.
"
앞팔꿉,단어,고유어,,,"「명사」
","택견에서, 팔꿈치의 아랫부분.
"
앞편짝,단어,혼종어,앞便짝,"고유어 앞
한자 便
고유어 짝
","「명사」
","앞으로 있는 쪽.
"
앞폭,단어,혼종어,앞幅,"고유어 앞
한자 幅
","「명사」
","「1」옷의 앞쪽에 대는 헝겊.
「2」나무로 짜는 물건의 앞쪽에 대는 널조각.
「3」물건의 앞쪽 너비.
"
앞표지,단어,혼종어,앞表紙,"고유어 앞
한자 表紙
","「명사」
","책의 앞쪽 표지.
"
앞품,단어,고유어,,,"「명사」
","윗옷의 앞자락 너비. 또는 그 부분.
"
앞항,단어,혼종어,앞項,"고유어 앞
한자 項
","「명사」
","「1」앞에 적혀 있는 사항.
「2」둘 이상의 항 가운데에서 앞의 항.
"
앞햇돈,단어,고유어,,,"「명사」
","씨, 먹이, 거름 따위와 같이 밑천이 드는 비용. 경제표에서 케네가 한 말이다.
"
앞혀홀소리,단어,고유어,,,"「명사」
","혀의 정점이 입안의 앞쪽에 위치하여 발음되는 모음. 우리말에는 ‘ㅣ’, ‘ㅔ’, ‘ㅐ’, ‘ㅟ’, ‘ㅚ’ 따위가 있다.
"
앞혓바닥소리,단어,고유어,,,"「명사」
","혀의 앞부분과 경구개 사이에서 조음되는 소리.
"
앞홀소리,단어,고유어,,,"「명사」
","혀의 정점이 입안의 앞쪽에 위치하여 발음되는 모음. 우리말에는 ‘ㅣ’, ‘ㅔ’, ‘ㅐ’, ‘ㅟ’, ‘ㅚ’ 따위가 있다.
"
애가,단어,한자어,哀歌,"한자 哀歌
","「명사」
","「1」슬픈 심정을 읊은 노래.
「2」사람의 죽음을 슬퍼하는 노래.
「3」구약 성경 가운데 한 권. 예레미야가 바빌로니아의 침략으로 황폐해진 예루살렘을 애통히 여기어 읊은 노래를 이른다.
"
애가지,단어,고유어,,,"「명사」
","봄철에 새로 돋는 어리고 연한 나뭇가지.
"
애각,단어,한자어,崖脚,"한자 崖脚
","「명사」
","낭떠러지의 아래 끝부분.
"
애간,단어,혼종어,애肝,"고유어 애
한자 肝
","「명사」
","‘애01「1」’를 강조하여 이르는 말.
"
애간장,단어,혼종어,애肝腸,"고유어 애
한자 肝腸
","「명사」
","‘애01「1」’를 강조하여 이르는 말.
"
애갈,단어,한자어,愛渴,"한자 愛渴
","「명사」
","번뇌에 얽혀서 생사를 초월하지 못하는 범부(凡夫)가 목마를 때 애타게 물을 찾듯이 색욕, 재물욕, 음식욕, 명예욕, 수면욕의 다섯 가지 욕망에 애착함.
"
애갈이,단어,고유어,,,"「명사」
","논이나 밭을 첫 번째 가는 일.
"
애감,단어,한자어,哀感,"한자 哀感
","「명사」
","구슬프게 느끼는 데가 있음. 또는 그런 느낌.
"
애걸,단어,한자어,哀乞,"한자 哀乞
","「명사」
","소원을 들어달라고 애처롭게 빎.
"
애걸복걸,단어,한자어,哀乞伏乞,"한자 哀乞伏乞
","「명사」
","소원 따위를 들어달라고 애처롭게 사정하며 간절히 빎.
"
애검,단어,한자어,崖檢,"한자 崖檢
","「명사」
","「1」행동 따위를 조심함.
「2」남과 어울리지 아니함.
"
애검정대모벌,단어,혼종어,애검정玳瑁벌,"고유어 애검정
한자 玳瑁
고유어 벌
","「명사」
","대모벌과의 곤충. 몸의 길이는 8mm 정도이며, 갈색이고 잿빛을 띤 흰 빛깔의 잔털이 있다. 꼬리 끝에는 검은 갈색 털이 빽빽하고 날개 가운데와 가장자리에는 검은색 얼룩무늬가 있다. 한국, 일본 등지에 분포한다.
"
애격,단어,한자어,哀激,"한자 哀激
","「명사」
","슬픔이 큼.
"
애견,단어,한자어,愛犬,"한자 愛犬
","「명사」
","개를 귀여워함. 또는 그 개.
"
애견가,단어,한자어,愛犬家,"한자 愛犬家
","「명사」
","개를 몹시 귀여워하는 사람.
"
애견인,단어,한자어,愛犬人,"한자 愛犬人
","「명사」
","개를 몹시 귀여워하는 사람.
"
애결,단어,한자어,愛結,"한자 愛結
","「명사」
","사물에 대한 애착심과 탐욕 때문에 생기는 얽매임의 번뇌.
"
애겸,단어,한자어,愛傔,"한자 愛傔
","「명사」
","상전이 사랑하는 청지기나 심부름꾼.
"
애경,단어,한자어,哀哽,"한자 哀哽
","「명사」
","슬퍼서 목이 멤. 또는 그렇게 욺.
"
애경단,단어,한자어,艾瓊團,"한자 艾瓊團
","「명사」
","찹쌀가루에 쑥을 이기어 넣고 반죽하여 만든 경단.
"
애경사,단어,한자어,哀慶事,"한자 哀慶事
","「명사」
","슬픈 일과 경사스러운 일을 아울러 이르는 말.
"
애경상,단어,한자어,愛敬相,"한자 愛敬相
","「명사」
","부드러운 마음과 자비로움을 나타낸 부처나 보살의 모습.
"
애경애염,단어,한자어,愛敬愛染,"한자 愛敬愛染
","「명사」
","애경상을 물려주는 애염명왕.
"
애계,단어,한자어,哀啓,"한자 哀啓
","「명사」
","부음을 전하는 편지. 죽은 사람의 생시(生時), 약력 및 임종의 병상(病狀) 따위를 적는다.
"
애고,단어,한자어,艾膏,"한자 艾膏
","「명사」
","쑥잎을 고아서 만든 고약. 한때 강장제와 통경제로 썼다.
"
애고곡,단어,한자어,愛顧哭,"한자 愛顧哭
","「명사」
","상중에 곡하는 방식의 하나. 부모상과 종손의 조부모 상에 하는 곡으로, ‘애고애고’ 하며 곡을 한다.
"
애고땜,단어,고유어,,,"「명사」
","‘아이고땜’의 준말.
"
애고사리,단어,고유어,,,"「명사」
","어린 고사리.
"
애고지정,단어,한자어,哀苦之情,"한자 哀苦之情
","「명사」
","슬프고 괴로운 마음.
"
애곡,단어,한자어,哀曲,"한자 哀曲
","「명사」
","슬픈 곡조.
"
애과,단어,한자어,捱過,"한자 捱過
","「명사」
","간신히 지냄.
"
애관,단어,한자어,礙管,"한자 礙管
","「명사」
","벽을 뚫고 그 사이로 전선이 지나가게 할 때에 절연하기 위하여 끼우는, 사기 따위로 만든 관.
"
애괭이사초,단어,혼종어,애괭이莎草,"고유어 애괭이
한자 莎草
","「명사」
","사초과의 여러해살이풀. 높이는 15~40cm이며, 잎은 어긋나고 좁은 선 모양이다. 5~6월에 꽃이삭이 줄기 끝에 수상(穗狀) 화서로 피고 처음에는 녹색이었다가 나중에 어두운 다갈색으로 변한다. 열매는 타원형의 수과(瘦果)를 맺는다. 강원, 경기, 경상 등지에 분포한다.
"
애교,단어,한자어,愛校,"한자 愛校
","「명사」
","자기가 다니는 학교를 사랑함. 또는 그 학교.
"
애교꾸러기,단어,혼종어,愛嬌꾸러기,"한자 愛嬌
고유어 꾸러기
","「명사」
","애교가 많은 사람을 귀엽게 이르는 말.
"
애교머리,단어,혼종어,愛嬌머리,"한자 愛嬌
고유어 머리
","「명사」
","여자들의 머리 모양에서 이마나 귀 앞에 일부러 조금 늘어뜨리는 짧은 머리.
"
애교심,단어,한자어,愛校心,"한자 愛校心
","「명사」
","자기가 다니는 학교 또는 모교를 사랑하는 마음.
"
애구,단어,한자어,哀求,"한자 哀求
","「명사」
","소원이나 요구 따위를 들어달라고 애처롭게 사정하여 간절히 바람.
"
애국,단어,고유어,,,"「명사」
","→ 애초01.
"
애국가,단어,한자어,愛國歌,"한자 愛國歌
","「명사」
","「1」우리나라의 국가. 20세기 초엽 민간에 퍼져 있던 가사에 1936년에 안익태가 곡을 붙였으며, 1948년 대한민국 정부 수립과 더불어 국가로 결정되었다.
「2」나라를 사랑하는 뜻으로 온 국민이 부르는 노래.
"
애국선열,단어,한자어,愛國先烈,"한자 愛國先烈
","「명사」
","나라를 위하여 싸우다가 죽은 사람.
"
애국성,단어,한자어,愛國性,"한자 愛國性
","「명사」
","자기 나라를 사랑하는 성질.
"
애국심,단어,한자어,愛國心,"한자 愛國心
","「명사」
","자기 나라를 사랑하는 마음.
"
애국열,단어,한자어,愛國熱,"한자 愛國熱
","「명사」
","자기 나라를 사랑하는 열정.
"
애국자,단어,한자어,愛國者,"한자 愛國者
","「명사」
","자기 나라를 사랑하는 사람.
"
애국정신,단어,한자어,愛國精神,"한자 愛國精神
","「명사」
","자기 나라를 아끼고 사랑하는 정신.
"
애국주의,단어,한자어,愛國主義,"한자 愛國主義
","「명사」
","자기 나라를 사랑하고 나라를 위하여 몸 바쳐 일해야 한다는 사상. 또는 그런 태도.
"
애국주의자,단어,한자어,愛國主義者,"한자 愛國主義者
","「명사」
","애국주의를 따르거나 주장하는 사람.
"
애국지사,단어,한자어,愛國志士,"한자 愛國志士
","「명사」
","나라를 위하여 자기의 몸과 마음을 다 바쳐 이바지하는 사람.
"
애국지성,단어,한자어,愛國之誠,"한자 愛國之誠
","「명사」
","자기 나라를 사랑하는 정성.
"
애국채,단어,한자어,艾菊菜,"한자 艾菊菜
","「명사」
","쑥갓을 살짝 데쳐서 초, 기름, 간장, 깨소금을 치거나 양념하여 볶은 고기를 넣어서 한데 주물러 무친 반찬.
"
애군,단어,한자어,愛君,"한자 愛君
","「명사」
","임금을 사랑함.
"
애권,단어,한자어,哀眷,"한자 哀眷
","「명사」
","불쌍히 여겨 돌보아 줌.
"
애귀뚜라미,단어,고유어,,,"「명사」
","귀뚜라밋과의 곤충. 몸의 길이는 2~3cm이며, 검은 갈색이다. 앞가슴등에는 노란색 무늬가, 다리에는 검은색 무늬가 흩어져 있고 더듬이에는 검은 세로줄이 있다. 한국, 중국 등지에 분포한다.
"
애귀리,단어,고유어,,,"「명사」
","볏과의 한해살이풀. 줄기 높이는 30~90cm이며, 잎은 어긋나고 선 모양이다. 5월에 줄기 끝에서 이삭이 나오고 성긴 꽃이 원추(圓錐) 화서로 핀다. 열매는 영과(潁果)로 구황 식물로 이용한다. 들에 저절로 나는데 경기, 제주 등지에 분포한다.
"
애규,단어,한자어,哀叫,"한자 哀叫
","「명사」
","슬피 부르짖음.
"
애근,단어,한자어,愛根,"한자 愛根
","「명사」
","다른 번뇌를 일으키는 근본.
"
애급,단어,한자어,埃及,"한자 埃及
","「명사」
","‘이집트’의 음역어.
"
애급옥오,단어,한자어,愛及屋烏,"한자 愛及屋烏
","「명사」
","사람을 사랑하면 그 집 지붕 위에 앉은 까마귀까지도 귀엽게 보인다는 뜻으로, 그 사람과 연관된 사람이나 물건까지도 사랑함을 이르는 말.
"
애긍,단어,한자어,哀矜,"한자 哀矜
","「명사」
","불쌍히 여김.
"
애기,단어,고유어,,,"「명사」
","→ 아기01.
"
애기가래,단어,고유어,,,"「명사」
","가랫과의 여러해살이 수초. 물속의 잎은 선 모양이고 물 위의 잎은 타원형이다. 6~9월에 황록색 꽃이 수상(穗狀) 화서로 이삭처럼 피고 열매는 넓은 달걀 모양의 수과(瘦果)이다. 연못에서 나는데 강원, 경기, 전라 등지에 분포한다.
"
애기가물고사리,단어,고유어,,,"「명사」
","면마과의 여러해살이풀. 뿌리줄기가 짧고 뭉쳐나며, 잎몸은 달걀 모양 또는 피침 모양이고 째진 조각은 톱니가 약간 있거나 얕게 갈라진 물결 모양이다. 높은 지대에서 자라는데 함남 무산에 분포한다.
"
애기가지별꽃,단어,고유어,,,"「명사」
","석죽과의 한해살이풀. 줄기는 높이가 30cm 정도이며, 잎은 마주나고 긴 선 모양이다. 6~7월에 가지 끝에 흰 꽃이 취산(聚繖) 화서로 피고 열매는 삭과(蒴果)이다. 산지(山地)에서 자라는데 한국의 북부 지방, 유럽, 시베리아, 만주 등지에 분포한다.
"
애기감둥사초,단어,혼종어,애기감둥莎草,"고유어 애기감둥
한자 莎草
","「명사」
","사초과의 여러해살이풀. 줄기는 높이가 30cm 정도이며, 잎은 줄기보다 길고 양면에 털이 있다. 4~5월에 수상화가 피는데 웅화수는 꽃줄기 끝에, 자화수는 옆쪽에 핀다. 열매는 세모진 달걀 모양의 수과(瘦果)이다. 우리나라 특산종으로 들에서 나는데 경남, 평북에 분포한다.
"
애기개메밀,단어,고유어,,,"「명사」
","마디풀과의 한해살이풀. 높이는 30cm 정도이며, 잎은 달걀꼴 삼각형이고 어긋난다. 8월에 불그스름한 꽃이 잎겨드랑이와 가지 끝에 둥글게 모여 피고 열매는 수과(瘦果)를 맺는다. 밭이나 골짜기의 습지에 자라는데 한국, 중국, 말레이시아, 아프리카 등지에 분포한다.
"
애기거머리말,단어,고유어,,,"「명사」
","거머리말과의 여러해살이 수생 식물. 높이는 7~40cm 정도이며, 잎은 가는 선 모양이다. 5~7월에 녹색 꽃이 피고 열매는 긴 타원형의 포과를 맺는다. 못 또는 얕은 바닷속에서 자라는데 우리나라 남해안에 분포한다.
"
애기고광나무,단어,고유어,,,"「명사」
","범의귓과의 낙엽 활엽 관목. 높이는 2미터 정도이며, 잎은 달걀 모양이고 톱니가 있고 잎자루에 잔털이 있다. 4~5월에 3~9개씩의 흰 꽃이 총상(總狀) 화서로 피고, 10월에 원뿔 모양의 삭과(蒴果)를 맺는다. 산지(山地)에 자라는데 경남, 함경, 황해 등지에 분포한다.
"
애기고추나물,단어,고유어,,,"「명사」
","물레나물과의 여러해살이풀. 높이는 15~50cm이며, 잎은 마주나고 자루가 없으며 달걀 모양이다. 7~8월에 누런 꽃이 취산 화서로 줄기 끝이나 가지 끝에서 피고 열매는 삭과이다. 습지에서 자라는데 한국, 일본, 중국, 인도, 오스트레일리아 등지에 분포한다.
"
애기골무꽃,단어,고유어,,,"「명사」
","꿀풀과의 여러해살이풀. 높이는 10~30cm이며, 잎은 마주나고 긴 달걀 모양 또는 피침 모양이다. 7~8월에 흰 꽃이 줄기 끝의 잎겨드랑이에 하나씩 달리고 열매는 수과로 넷으로 갈라진다. 습지에서 자라는데 서울, 수원, 부전고원 등지에 분포한다.
"
애기골풀,단어,고유어,,,"「명사」
","골풀과의 한해살이풀. 높이는 8~30cm이며, 잎은 편평한데 홈이 져 있다. 6~9월에 연한 녹색의 두상화가 취산(聚繖) 화서로 피고 열매는 삭과로 세모진 긴 타원형이다. 전 세계에 분포한다.
"
애기괭이눈,단어,고유어,,,"「명사」
","범의귓과의 여러해살이풀. 줄기 높이는 5~15cm이며, 잎은 어긋나고 심장 모양이다. 4~5월에 연한 황록색 꽃이 줄기 끝이나 가지 끝에서 피고 열매는 삭과(蒴果)이다. 제주도를 제외한 우리나라의 전역에 분포한다.
"
애기괭이밥,단어,고유어,,,"「명사」
","괭이밥과의 여러해살이풀. 높이는 3~10cm이며, 잎은 뿌리에서 나오는데 잎자루 위에 세 쪽의 작은 잎이 붙고 잔잎은 거꾸로 된 심장 모양이다. 5~6월에 흰색 꽃이 꽃줄기 끝에 피고 열매는 삭과(蒴果)이다. 한국, 중국, 히말라야 등의 산지(山地)에 분포한다.
"
애기금매화,단어,혼종어,애기金梅花,"고유어 애기
한자 金梅花
","「명사」
","미나리아재빗과의 여러해살이풀. 높이는 60cm 정도이며, 잎은 어긋나고 3~5개로 깊게 갈라진다. 7~8월에 줄기 끝과 가지 끝에서 여러 개의 꽃자루가 나와 그 끝에 노란색 꽃이 한 송이씩 피고 열매는 골돌과(蓇葖果)이다. 높은 산에서 자라는데 한국의 평북·함경, 만주, 우수리강 등지에 분포한다.
"
애기기린초,단어,혼종어,애기麒麟草,"고유어 애기
한자 麒麟草
","「명사」
","돌나물과의 여러해살이풀. 높이는 20cm 정도이며, 잎은 어긋나고 피침 모양이다. 6~8월에 원줄기 끝에 노란 꽃이 취산(聚繖) 화서로 피고 열매는 골돌과(蓇葖果)이다. 겨울에 땅 위 10cm쯤의 줄기는 말라 죽으며, 그 밑에서 다시 싹이 나와 새 둥지처럼 핀다. 우리나라 중부 이북의 고산 지대에 분포한다.
"
애기꼬리고사리,단어,고유어,,,"「명사」
","꼬리고사릿과의 여러해살이풀. 꼬리고사리보다 작고, 잎자루는 길이가 1~10cm이고 녹색이다. 숲속이나 습한 바위 곁에서 자라는데 장산곶, 제주도, 거문도에 분포한다.
"
애기꽃석류,단어,혼종어,애기꽃石榴,"고유어 애기꽃
한자 石榴
","「명사」
","석류나뭇과의 낙엽 관목. 높이는 1미터 정도이며, 가지와 잎은 석류나무보다 가늘다. 여름에서 가을까지 붉은색의 작은 꽃이 피고 열매는 익어도 거의 벌어지지 않는다. 관상용으로 재배한다.
"
애기나리,단어,고유어,,,"「명사」
","백합과의 여러해살이풀. 높이는 15~40cm이며, 잎은 어긋나고 타원형이다. 4~5월에 나리와 비슷한 녹백색 꽃이 피고 열매는 장과(漿果)로 동그랗고 검게 익는다. 어린잎은 식용한다. 깊은 산의 숲속에서 자라고 한국, 일본, 중국 북부 등지에 분포한다.
"
애기나방,단어,고유어,,,"「명사」
","애기나방과의 곤충. 몸의 길이는 1.5cm 정도이며, 검은색이다. 가슴, 배에 두 개의 노란색 띠무늬가 있고 앞날개에는 다섯 개의 투명한 무늬가 있다. 주로 낮에 활동하며 애벌레는 배나무, 사과나무 따위의 잎을 갉아 먹는다. 한국, 일본 등지에 분포한다.
"
애기나방과,단어,혼종어,애기나방科,"고유어 애기나방
한자 科
","「명사」
","곤충강 나비목의 한 과. 몸은 소형에서 중형이다. 뒷날개는 앞날개에 비하여 작고, 날개에는 가시가 있다. 우리나라에는 노랑애기나방, 애기나방이 있다.
"
애기낙엽버섯,단어,혼종어,애기落葉버섯,"고유어 애기
한자 落葉
고유어 버섯
","「명사」
","송이버섯과의 버섯. 직경 1~2cm의 반둥근 모양의 갓이 있는 작은 버섯인데 겉면은 누런 밤색이며 부챗살 모양의 줄이 뚜렷하게 나타난다. 대는 가늘고 긴 쇠줄 모양이며 겉면은 밤색이고 윗부분은 좀 연하거나 흰색이다. 여름과 가을에 활엽수의 낙엽에 돋는다.
"
애기냉이,단어,고유어,,,"「명사」
","십자화과의 여러해살이풀. 높이는 5cm 정도이며, 잎은 뿌리에서 뭉쳐나고 잎자루가 길며 둥글거나 타원형이다. 7~8월에 꽃줄기 끝에 흰 꽃이 피고 열매는 각과(角果)로 편평하고 곧게 선다. 우리나라 백두산·평북·함경 지역에 분포한다.
"
애기노루발,단어,고유어,,,"「명사」
","노루발과의 여러해살이풀. 높이는 20cm 정도이며, 잎은 가죽질이고 넓은 타원형이다. 6~7월에 황백색 꽃이 총상(總狀) 화서로 꽃줄기 끝에 피고 열매는 삭과(蒴果)로 다섯 개로 갈라진다. 줄기와 잎은 독벌레에 쏘였을 때 바른다. 황해도 장산곶 등지에 분포한다.
"
애기다시마,단어,고유어,,,"「명사」
","다시맛과의 해조류. 식물체는 띠 모양이거나 긴 버들잎같이 생긴 잎 모양이다. 잎 모양의 한복판을 따라 잎 넓이의 3분의 1 정도 되는 두드러진 줄이 있으며 식물체는 누런빛이 도는 밤색을 띤다. 물결이 센 바다 기슭의 바위나 돌에 붙어 사는데 한국의 동해 연안과 중국, 일본 연해에 분포한다.
"
애기닭의덩굴,단어,고유어,,,"「명사」
","마디풀과의 여러해살이 덩굴풀. 줄기는 높이가 2미터 정도이고 다른 것에 감겨 올라가며 잎은 어긋나고 끝이 뾰족한 달걀 모양으로 잎자루가 길다. 6~9월에 연한 황록색 꽃이 총상(總狀) 화서로 피고 열매는 타원형의 검은 수과(瘦果)로 9월에 맺는다. 들에 자라는데 한국, 인도, 일본, 중국, 유럽 등지에 분포한다.
"
애기닭의밑씻개,단어,고유어,,,"「명사」
","닭의장풀과의 한해살이풀. 줄기는 땅 위로 뻗어 나가며 가지가 갈라지고 옅은 자주색을 띠며, 각 마디에 수염뿌리가 나 있다. 잎은 어긋나고 선형의 피침 모양이며 잎자루는 칼집 모양이다. 6~8월에 연한 보라색 꽃이 잎겨드랑이에 하나씩 피고 열매는 삭과(蒴果)를 맺는다. 가축의 사료로 많이 쓴다. 못가 습지에 나는데 한국, 일본, 북아메리카 등지에 분포한다.
"
애기담배풀,단어,고유어,,,"「명사」
","국화과의 여러해살이풀. 높이는 15~45cm이며, 밑의 잎은 뭉쳐나고 거꾸로 된 피침 모양이며 위의 잎은 구둣주걱 모양이다. 7~8월에 연한 노란색의 두상화가 가지와 원줄기 끝에서 밑을 향하여 피고 열매는 3.5mm 정도의 수과(瘦果)이다. 제주도, 울릉도에 분포한다.
"
애기덕산풀,단어,혼종어,애기德山풀,"고유어 애기
한자 德山
고유어 풀
","「명사」
","사초과의 한해살이풀. 높이는 10~30cm이며, 잎은 길이가 7~13cm, 너비가 1mm 정도이고 다 자라면 갈색의 대처럼 보인다. 열매는 수과(瘦果)를 맺는다. 우리나라 덕산 지역에 분포한다.
"
애기도둑놈의갈고리,단어,고유어,,,"「명사」
","콩과의 여러해살이풀. 높이는 60~90cm이며, 잎은 잎자루가 길고 어긋난다. 7~8월에 연한 녹색 꽃이 총상(總狀) 화서로 피고 열매는 협과(莢果)로 꼬투리에 씨가 한 개씩 들어 있는데, 겉에 갈고리 같은 털이 있어 옷에 잘 붙는다. 산기슭 또는 숲속에서 자란다.
"
애기도라지,단어,고유어,,,"「명사」
","초롱꽃과의 여러해살이풀. 높이는 20~40cm이며, 잎은 어긋나고 피침 모양이다. 6~8월에 도라지꽃보다 작은 하늘색 꽃이 가지 끝에 피고 열매는 원뿔 모양의 삭과(蒴果)를 맺는다. 한국의 남쪽 섬, 일본 등지에 분포한다.
"
애기돌가사리,단어,고유어,,,"「명사」
","홍조류 돌가사릿과의 해조류. 몸이 불규칙하게 갈라지면서 바위 위를 기는데 짙은 자색을 띤다. 조간대의 바위 위나 다른 해조류에 묻혀 밀생한다. 그늘에서 자라고 형광을 내며 한국, 일본 등지에 분포한다.
"
애기등,단어,혼종어,애기藤,"고유어 애기
한자 藤
","「명사」
","콩과의 낙엽 덩굴나무. 등(藤)과 비슷하나 줄기가 더 가늘고, 어린 가지에 털이 있다. 7~8월에 꽃이 피고 열매는 협과(莢果)로 10월에 익으며 6~7개의 종자가 들어 있다.
"
애기딸기,단어,고유어,,,"「명사」
","장미과의 여러해살이풀. 줄기는 옆으로 뻗으면서 뿌리가 내리며 피침 모양 또는 달걀 모양의 턱잎이 있다. 7월에 노란 꽃이 잎겨드랑이에서 한 개씩 피고 열매는 수과(瘦果)로 8월에 익는다. 경북 이북에 분포한다.
"
애기땅꽈리,단어,고유어,,,"「명사」
","가짓과의 한해살이풀. 높이는 60cm 정도이며, 잎은 달걀 모양으로 톱니가 있다. 7월에 희고 짧은 꽃이 잎겨드랑이에서 피고 열매는 장과(漿果)이다. 열대 지방이 원산지로 전남, 제주, 황해도의 장수산 등지에 분포한다.
"
애기땅빈대,단어,고유어,,,"「명사」
","대극과의 한해살이풀. 줄기는 높이가 10~25cm이고 땅 위로 뻗으며, 잎은 마주나고 긴 타원형이며 표면에 진한 자주색의 무늬가 있다. 6~8월에 붉은색 꽃이 잎겨드랑이에서 나와 피고 열매는 삭과(蒴果)로 옆으로 처진다. 북아메리카가 원산지로 밭이나 들에서 자라는데 경기, 제주 등지에 분포한다.
"
애기똥풀,단어,고유어,,,"「명사」
","양귀비과의 두해살이풀. 높이는 30~80cm이며, 자르면 노란색의 유액이 나온다. 잎은 어긋나고 무의 잎과 비슷하며 아랫면은 분처럼 희다. 5~8월에 노란 꽃이 산형(繖形) 화서로 잎겨드랑이에서 피고 열매는 삭과(蒴果)이다. 마취와 진정 작용이 있어 약용한다. 들이나 길가에서 흔히 자라는데 동아시아 지역에 널리 분포한다.
"
애기름,단어,고유어,,,"「명사」
","명태, 대구, 상어 따위 물고기의 간장에서 뽑아낸 지방유. 노란색이고 투명하며 비타민 에이(A)와 비타민 디(D)가 많이 들어 있어서 영양 장애, 구루병, 빈혈증, 선병질 따위에 쓴다.
"
애기마름,단어,고유어,,,"「명사」
","마름과의 한해살이풀. 물속에서 자라는데 줄기가 가늘고 마디마디에서 두세 개의 실 모양의 뿌리가 나온다. 잎은 줄기의 꼭대기에 뭉쳐나고 갸름한 마름모 모양이다. 7~8월에 흰색 꽃이 피고 열매는 핵과(核果)로 식용한다. 연못에서 자라는데 경기, 경남, 제주 등지에 분포한다.
"
애기말발도리,단어,고유어,,,"「명사」
","범의귓과의 낙엽 관목. 잎은 마주나고 달걀 모양 또는 피침 모양으로 끝이 뾰족하다. 5~6월에 흰색 꽃이 원추(圓錐) 화서로 피고 열매는 삭과(蒴果)로 둥글다. 일본이 원산지이다.
"
애기메꽃,단어,고유어,,,"「명사」
","메꽃과의 여러해살이 덩굴풀. 줄기는 다른 것에 감겨 올라가며, 잎은 어긋나고 화살촉 모양이다. 6~8월에 메꽃의 꽃보다 작은 연분홍색 꽃이 피는데 꽃부리가 나팔꽃과 비슷하고 열매는 삭과(蒴果)이다. 애순과 뿌리를 식용하고 전체를 약용한다. 한국, 일본, 동남아시아 등지에 분포한다.
"
애기며느리밥풀,단어,고유어,,,"「명사」
","현삼과의 한해살이풀. 높이는 30~60cm이며, 잎은 마주나고 잎자루가 짧은 선 모양이다. 8~9월에 짙은 붉은색 꽃이 수상(穗狀) 화서로 줄기 끝에 피고 열매는 삭과(蒴果)로 짧은 털이 있다. 메마른 소나무 숲 또는 산등성이에서 흔히 자라는데 한국, 일본, 만주 등지에 분포한다.
"
애기모람,단어,고유어,,,"「명사」
","뽕나뭇과의 상록 덩굴성 식물. 줄기에 털이 있으며 잎은 어긋나고 두꺼우며 달걀 모양 또는 타원형이다. 여름에 꽃이 피고 열매는 은화과(隱花果)로 둥글고 모람보다 크다. 한국의 남쪽 섬과 일본 등지에 분포한다.
"
