어휘,구성 단위,고유어 여부,원어,원어·어종,품사,뜻풀이
숙은사위,단어,고유어,,,"「명사」
","진주 검무(劍舞) 따위에서, 한삼을 끼고 오른손은 머리 위로 구부리고, 왼손은 가슴 앞에 내려 두 무릎을 굽혔던 자세에서 일어나며 왼쪽으로 도는 춤사위.
"
숙의,단어,한자어,宿衣,"한자 宿衣
","「명사」
","잠잘 때 입는 옷.
"
숙인,단어,한자어,宿因,"한자 宿因
","「명사」
","지난 세상에서 지은 업인.
"
숙자,단어,한자어,淑姿,"한자 淑姿
","「명사」
","숙녀의 얌전하고 덕스러운 자태.
"
숙작외도,단어,한자어,宿作外道,"한자 宿作外道
","「명사」
","현재 받는 모든 고락은 모두 지난 세상에서 이미 결정된 것이라고 주장하는 불교 밖의 가르침.
"
숙잠,단어,한자어,熟蠶,"한자 熟蠶
","「명사」
","양잠(養蠶)에서, 다 자라서 뽕 먹기를 그치고 몸이 투명해진 누에.
"
숙장,단어,한자어,俶裝,"한자 俶裝
","「명사」
","채비를 차림.
"
숙장아찌,단어,혼종어,熟장아찌,"한자 熟
고유어 장아찌
","「명사」
","무, 두부, 다시마 따위를 잘게 썰어서 쇠고기를 섞고 간장에 조린 뒤에 양념을 한 반찬.
"
숙저,단어,한자어,夙著,"한자 夙著
","「명사」
","「1」젊은 나이로 일찍 높은 지위에 오름.
「2」나이는 어리지만 어른 같은 데가 있음.
"
숙적,단어,한자어,宿賊,"한자 宿賊
","「명사」
","오랫동안 나쁜 짓을 해 온 도둑.
"
숙전,단어,한자어,熟田,"한자 熟田
","「명사」
","「1」해마다 농사를 지어 잘 길들인 밭.
「2」완전하게 이루어진 염전. 만든 뒤 3~4년이 지나야 일정한 생산량을 낸다.
"
숙전갈이,단어,혼종어,熟田갈이,"한자 熟田
고유어 갈이
","「명사」
","해마다 농사짓는 밭을 가는 일.
"
숙정,단어,한자어,宿情,"한자 宿情
","「명사」
","본디의 마음.
"
숙정대,단어,한자어,肅正臺,"한자 肅正臺
","「명사」
","신라에서, 백관(百官)을 감찰하는 일을 맡아보던 관아. 경덕왕 때 사정부를 고친 것이다.
"
숙정문,단어,한자어,肅靖門,"한자 肅靖門
","「명사」
","조선 시대에 건립한 한양 도성의 북쪽 정문. 사대문의 하나로, 문루(門樓)가 없고 암문(暗門)으로 되어 있는데 순조 때 폐문되었다. 지금의 삼청 공원 뒤에 있었다.
"
숙정패,단어,한자어,肅靜牌,"한자 肅靜牌
","「명사」
","조선 시대에, 군령(軍令)으로 사형을 집행할 때 떠들지 못하게 하기 위하여 세우던 나무패. ‘肅靜’ 두 자를 썼다.
"
숙제,단어,한자어,叔弟,"한자 叔弟
","「명사」
","맨 끝의 아우.
"
숙제장,단어,한자어,宿題帳,"한자 宿題帳
","「명사」
","숙제를 하는 데에 쓰는 공책.
"
숙조,단어,한자어,宿鳥,"한자 宿鳥
","「명사」
","잠을 자거나 자려고 하는 새.
"
숙조부,단어,한자어,叔祖父,"한자 叔祖父
","「명사」
","아버지의 작은아버지를 이르는 말.
"
숙조투림,단어,한자어,宿鳥投林,"한자 宿鳥投林
","「명사」
","새가 잠자기 위하여 숲에 듦.
"
숙족,단어,한자어,熟足,"한자 熟足
","「명사」
","삶아서 익힌 소의 발.
"
숙종,단어,한자어,肅宗,"한자 肅宗
","「명사」
","고려 제15대 왕(1054~1105). 이름은 옹(顒). 초명은 희(熙). 자는 천상(天常). 해동통보를 주조하여 화폐 제도를 시작하였다. 재위 기간은 1095~1105년이다.
"
숙종실록,단어,한자어,肅宗實錄,"한자 肅宗實錄
","「명사」
","조선 숙종 재위 46년 동안의 실록. 영조 4년(1728)에 실록청에서 펴냈다. 65권 73책의 인본(印本).
"
숙죄,단어,한자어,宿罪,"한자 宿罪
","「명사」
","「1」오래전부터 내려오는 죄라는 뜻으로, ‘원죄02「2」’를 이르는 말.
「2」지난 세상에서 지은 죄.
"
숙죄론,단어,한자어,宿罪論,"한자 宿罪論
","「명사」
","인류의 시조인 아담과 하와가 선악과를 따 먹은 죄 때문에 인간은 모두 죄를 타고난다는 교리.
"
숙주,단어,고유어,,,"「명사」
","녹두를 시루 같은 그릇에 담아 물을 주어서 싹을 낸 나물.
"
숙주나물,단어,고유어,,,"「명사」
","「1」녹두를 시루 같은 그릇에 담아 물을 주어서 싹을 낸 나물.
「2」숙주를 양념에 무친 반찬.
"
숙주나물국,단어,고유어,,,"「명사」
","숙주나물로 끓인 국.
"
숙주생사지력,단어,한자어,宿住生死智力,"한자 宿住生死智力
","「명사」
","십력의 하나. 지난 세상의 나고 죽는 일을 아는 부처의 지혜를 이른다.
"
숙주수념지력,단어,한자어,宿住隨念智力,"한자 宿住隨念智力
","「명사」
","십력의 하나. 지난 세상의 일을 기억함에 따라 다 아는 부처의 지혜를 이른다.
"
숙주채,단어,혼종어,숙주菜,"고유어 숙주
한자 菜
","「명사」
","「1」녹두를 시루 같은 그릇에 담아 물을 주어서 싹을 낸 나물.
「2」숙주를 양념에 무친 반찬.
"
숙증,단어,한자어,宿症,"한자 宿症
","「명사」
","오래 묵은 병.
"
숙지,단어,한자어,宿志/夙志,"한자 宿志
/(병기) /
한자 夙志
","「명사」
","오랫동안 마음에 품어온 뜻.
"
숙지황,단어,한자어,熟地黃,"한자 熟地黃
","「명사」
","생지황을 아홉 번 찌고 아홉 번 말려서 만든 약재. 보혈(補血)·보음(補陰)하는 효능이 있어 여러 가지 허손(虛損)과 통경(通經)의 치료와 강장제로 쓰인다.
"
숙직,단어,한자어,宿直,"한자 宿直
","「명사」
","관청, 회사, 학교 따위의 직장에서 밤에 교대로 잠을 자면서 지키는 일. 또는 그런 사람.
"
숙직실,단어,한자어,宿直室,"한자 宿直室
","「명사」
","숙직하는 사람이 자는 방.
"
숙직원,단어,한자어,宿直員,"한자 宿直員
","「명사」
","숙직하는 사람.
"
숙진,단어,한자어,宿陣,"한자 宿陣
","「명사」
","군대가 훈련이나 전쟁을 수행하기 위하여 병영 밖에서 머물러 지내는 일. 노영(露營), 사영(舍營), 촌락 노영 따위가 있다.
"
숙질,단어,혼종어,熟질,"한자 熟
고유어 질
","「명사」
","사냥에 쓰는 길들여진 매.
"
숙질간,단어,한자어,叔姪間,"한자 叔姪間
","「명사」
","아저씨와 조카 사이.
"
숙집,단어,한자어,宿執,"한자 宿執
","「명사」
","「1」오래된 친구.
「2」지난 세상에서부터 집착하여 아직 떨쳐 내지 못한 선악의 집념. 아주 오래된 고집이다.
"
숙집개발,단어,한자어,宿執開發,"한자 宿執開發
","「명사」
","지난 세상의 인연이 지금 세상에서 열매를 맺음.
"
숙찰,단어,한자어,肅察,"한자 肅察
","「명사」
","삼가 살핌.
"
숙참,단어,한자어,宿站,"한자 宿站
","「명사」
","조선 시대에, 중앙 관리의 공사(公事) 출장을 위하여 길옆에 만들어 놓은 숙소.
"
숙창,단어,한자어,肅唱,"한자 肅唱
","「명사」
","엄숙히 소리 높여 부름.
"
숙채,단어,한자어,宿債,"한자 宿債
","「명사」
","「1」오랫동안 갚지 못하고 있는 빚.
「2」지난 세상에서 진 빚.
"
숙처,단어,한자어,宿處,"한자 宿處
","「명사」
","집을 떠난 사람이 임시로 묵음. 또는 그런 곳.
"
숙철,단어,한자어,熟鐵,"한자 熟鐵
","「명사」
","무쇠를 불에 달구어 단단하게 만든 쇠붙이의 하나.
"
숙청,단어,한자어,肅淸,"한자 肅淸
","「명사」
","「1」어지러운 상태를 바로잡음.
「2」정치 단체나 비밀 결사의 내부 또는 독재 국가 등에서 정책이나 조직의 일체성을 확보하기 위하여 반대파를 처단하거나 제거함.
"
숙청궁금,단어,한자어,肅淸宮禁,"한자 肅淸宮禁
","「명사」
","대궐 안에 잡인(雜人)의 출입을 금함.
"
숙청문,단어,한자어,肅淸門,"한자 肅淸門
","「명사」
","조선 시대에 건립한 한양 도성의 북쪽 정문. 사대문의 하나로, 문루(門樓)가 없고 암문(暗門)으로 되어 있는데 순조 때 폐문되었다. 지금의 삼청 공원 뒤에 있었다.
"
숙체,단어,한자어,宿滯,"한자 宿滯
","「명사」
","음식물이 소화되지 아니하고 위장에 머물러 있는 병. 음식을 지나치게 먹거나 비위가 허하여 생긴다.
"
숙초,단어,한자어,熟綃,"한자 熟綃
","「명사」
","연사(鍊絲)로 얇고 성기게 짠 비단.
"
숙취,단어,한자어,夙就,"한자 夙就
","「명사」
","일찍 성취함.
"
숙치,단어,한자어,宿恥,"한자 宿恥
","「명사」
","전에 받은 수치. 또는 여러 해의 치욕.
"
숙친,단어,한자어,熟親,"한자 熟親
","「명사」
","오래 사귀어 친분이 아주 가까움. 또는 그런 사람.
"
숙친왕,단어,한자어,肅親王,"한자 肅親王
","「명사」
","중국 청나라의 황족·정치가(1866~1922). 이름은 선기(善耆). 어전대신(御前大臣), 민정부 상서 따위를 지냈고, 신해혁명 때 청나라 황제의 퇴위를 반대하였다.
"
숙칠,단어,한자어,熟漆,"한자 熟漆
","「명사」
","베어 낸 옻나무를 불에 그슬어서 끓어오르는 진액을 받은 칠. 질이 생칠만 못하다.
"
숙침,단어,한자어,熟寢,"한자 熟寢
","「명사」
","잠이 깊이 듦. 또는 그 잠.
"
숙태,단어,한자어,淑態,"한자 淑態
","「명사」
","숙녀다운 정숙한 태도.
"
숙통,단어,한자어,熟通,"한자 熟通
","「명사」
","통달하여 매우 자세히 앎.
"
숙특,단어,한자어,淑慝,"한자 淑慝
","「명사」
","선행과 악행을 아울러 이르는 말.
"
숙폐,단어,한자어,宿弊,"한자 宿弊
","「명사」
","오래된 폐단. 또는 오래전부터 내려오는 폐해.
"
숙포,단어,한자어,宿抱,"한자 宿抱
","「명사」
","오랫동안 품고 있던 생각.
"
숙피,단어,한자어,熟皮,"한자 熟皮
","「명사」
","잘 매만져서 부드럽게 만든 가죽.
"
숙피장,단어,한자어,熟皮匠,"한자 熟皮匠
","「명사」
","제용감에 속하여 털과 기름을 뽑아 생피(生皮)를 숙피로 만드는 일을 맡아 하던 사람.
"
숙하,단어,한자어,熟芐,"한자 熟芐
","「명사」
","생지황을 아홉 번 찌고 아홉 번 말려서 만든 약재. 보혈(補血)·보음(補陰)하는 효능이 있어 여러 가지 허손(虛損)과 통경(通經)의 치료와 강장제로 쓰인다.
"
숙학,단어,한자어,宿學,"한자 宿學
","「명사」
","오랫동안 학문에 힘써 학식이 뛰어나고 명망이 높은 학자.
"
숙한,단어,한자어,宿恨,"한자 宿恨
","「명사」
","오랫동안 품고 있는 원한. 또는 그런 원한을 품은 대상.
"
숙항,단어,한자어,叔行,"한자 叔行
","「명사」
","아저씨뻘이 되는 항렬. 또는 그 항렬의 사람.
"
숙행,단어,한자어,淑行,"한자 淑行
","「명사」
","「1」정숙한 행실.
「2」여자의 참한 행실.
"
숙향전,단어,한자어,淑香傳,"한자 淑香傳
","「명사」
","조선 후기의 한글 소설. 중국 송나라 때 김전(金銓)이라는 사람의 딸 숙향이 난리 중에 아버지를 잃고 고생하다가 아버지를 만나고, 나중에 초왕(楚王)이 되는 이선(李仙)과 결혼하여 정렬부인이 된다는 이야기이다. 작가와 연대는 알 수 없다.
"
숙헌,단어,한자어,淑獻,"한자 淑獻
","「명사」
","새로 거둔 물건을 처음으로 바침.
"
숙혐,단어,한자어,宿嫌,"한자 宿嫌
","「명사」
","오래 묵은 혐의.
"
숙호,단어,한자어,宿好,"한자 宿好
","「명사」
","「1」오래전부터 즐기고 좋아하는 것.
「2」옛날부터 다져 온 친분.
"
숙호충비,단어,한자어,宿虎衝鼻,"한자 宿虎衝鼻
","「명사」
","자는 호랑이의 코를 찌른다는 뜻으로, 가만히 있는 사람을 공연히 건드려서 화를 입거나 일을 불리하게 만듦을 이르는 말.
"
숙홍저,단어,한자어,熟紅菹,"한자 熟紅菹
","「명사」
","늙은이가 먹을 수 있도록 무를 삶아서 담근 깍두기.
"
숙환,단어,한자어,宿患,"한자 宿患
","「명사」
","「1」오래 묵은 병.
「2」오래된 걱정거리.
"
숙황,단어,한자어,熟荒,"한자 熟荒
","「명사」
","풍년으로 쌀값이 내려, 농민이 도리어 곤궁해짐.
"
숙황장,단어,한자어,熟黃醬,"한자 熟黃醬
","「명사」
","볶은 콩과 밀가루로 메주를 쑤어 담근 장.
"
숙회,단어,한자어,宿懷,"한자 宿懷
","「명사」
","오래전부터 품고 있는 회포나 염원.
"
숙흥,단어,한자어,夙興,"한자 夙興
","「명사」
","아침에 일찍 일어남.
"
숙흥야매,단어,한자어,夙興夜寐,"한자 夙興夜寐
","「명사」
","아침에 일찍 일어나고 밤에 늦게 잔다는 뜻으로, 부지런히 일함을 이르는 말.
"
순각,단어,한자어,楯桷,"한자 楯桷
","「명사」
","각 출목 사이사이를 첨차(檐遮) 위쪽에서 막아 댄 반자널. 또는 그런 곳.
"
순각판,단어,한자어,楯桷板,"한자 楯桷板
","「명사」
","각 출목 사이사이를 첨차(檐遮) 위쪽에서 막아 댄 반자널. 또는 그런 곳.
"
순간,단어,한자어,旬刊,"한자 旬刊
","「명사」
","신문, 잡지 따위를 열흘에 한 번씩 간행하는 일. 또는 그런 간행물.
"
순간력,단어,한자어,瞬間力,"한자 瞬間力
","「명사」
","타격을 받거나 충돌을 하였을 때, 물체와 물체 사이에 생기는 접촉력의 세기.
"
순간시,단어,한자어,瞬間視,"한자 瞬間視
","「명사」
","극히 짧은 시간 동안만 제시되는 자극에 대하여 시각을 통하여 인식하게 되는 지각.
"
순간온수기,단어,한자어,瞬間溫水器,"한자 瞬間溫水器
","「명사」
","관 속으로 물이 흐름과 동시에 가스버너가 점화되어 물이 따뜻하게 데워지도록 만든 기구.
"
순간음,단어,한자어,瞬間音,"한자 瞬間音
","「명사」
","조음 기관에서 한순간에 파열이 일어나서 나는 소리. 지속음에 상대하여 이르는 말로 파열음 따위가 있다.
"
순간접착제,단어,한자어,瞬間接着劑,"한자 瞬間接着劑
","「명사」
","접착에 소요되는 시간이 극히 짧은 접착제. 물체에 묻은 소량의 수분이나 공기 속의 수분이 촉매가 되어 급속히 중합하거나 고화(固化)하는 접착제로, 기계용이나 의료용 따위로 널리 쓰인다.
"
순간주의,단어,한자어,瞬間主義,"한자 瞬間主義
","「명사」
","과거나 미래를 생각하지 아니하고 현재에 있어서의 순간적인 쾌락만을 추구하는 태도.
"
순감,단어,한자어,巡監,"한자 巡監
","「명사」
","‘순청 감군’을 줄여 이르던 말.
"
순강,단어,한자어,旬講,"한자 旬講
","「명사」
","열흘마다 선생님 앞에서 배운 글이나 들은 말을 외는 일.
"
순갱노회,단어,한자어,蓴羹鱸膾,"한자 蓴羹鱸膾
","「명사」
","고향을 잊지 못하고 그리워하는 정을 이르는 말. 중국 진나라의 장한(張翰)이 자기 고향의 명물인 순챗국과 농어회를 먹으려고 관직을 사퇴하고 고향으로 돌아갔다는 고사에서 유래한다.
"
순거,단어,한자어,簨簴,"한자 簨簴
","「명사」
","종이나 경쇠 따위의 악기를 거는 틀.
"
순검,단어,한자어,巡檢,"한자 巡檢
","「명사」
","「1」순찰하여 살핌. 또는 그런 일을 하는 사람.
「2」조선 시대에, 밤마다 순장과 감군이 맡은 구역 안을 인정(人定)부터 파루(罷漏)까지 돌아다니며 통행을 감독하던 일.
「3」조선 후기에, 경무청에 속해 있던 판임관 벼슬의 하나. 지금의 순경과 같으며, 각 지방의 관아에 30명씩 두었다.
"
순검막,단어,한자어,巡檢幕,"한자 巡檢幕
","「명사」
","순검이 일을 보던 조그마한 막. 지금의 파출소에 해당한다.
"
순검청,단어,한자어,巡檢廳,"한자 巡檢廳
","「명사」
","‘순검막’을 속되게 이르던 말.
"
순견,단어,한자어,巡見,"한자 巡見
","「명사」
","「1」경계·감독을 위하여 돌아다니며 봄.
「2」순회하며 견학함.
"
순결,단어,한자어,純潔,"한자 純潔
","「명사」
","「1」잡된 것이 섞이지 아니하고 깨끗함.
「2」마음에 사욕(私慾), 사념(邪念) 따위와 같은 더러움이 없이 깨끗함.
「3」이성과의 육체관계가 아직 없음. 또는 그런 상태.
"
순결미,단어,한자어,純潔味,"한자 純潔味
","「명사」
","순결한 맛.
"
순결성,단어,한자어,純潔性,"한자 純潔性
","「명사」
","순결한 성질.
"
순경,단어,한자어,巡更,"한자 巡更
","「명사」
","밤에 도둑이나 화재 따위를 경계하기 위하여 돌아다님.
"
순경꾼,단어,혼종어,巡更꾼,"한자 巡更
고유어 꾼
","「명사」
","예전에, 밤에 도둑이나 화재 따위를 경계하기 위하여 도는 사람을 이르던 말.
"
순경비,단어,한자어,巡境碑,"한자 巡境碑
","「명사」
","임금이 살피며 돌아다닌 곳을 기념하기 위하여 세운 비석.
"
순경음,단어,한자어,脣輕音,"한자 脣輕音
","「명사」
","고어에서, 입술을 거쳐 나오는 가벼운 소리. ≪훈민정음≫에서 순음 아래 ‘ㅇ’을 연서(連書)하여 표시한 음인 ‘ㅱ’, ‘ㅸ’, ‘ㅹ’, ‘ㆄ’ 따위이다.
"
순계,단어,한자어,純系,"한자 純系
","「명사」
","「1」순수한 계통.
「2」무성 생식을 하거나 식물의 자가 수정처럼 유성 생식 하는 경우, 똑같은 접합체로부터 나온 유전적으로 같은 계통.
「3」계속적인 근친 교배의 결과 생긴, 완전한 동형 접합체의 유전적으로 같은 계통.
"
순계설,단어,한자어,純系說,"한자 純系說
","「명사」
","집단이 여러 종의 순계의 혼합이면, 선택으로 변이를 일정한 방향으로 향하게 할 수 있으나, 순계가 되어 버리면 선택은 되지 않고, 환경의 영향에 의한 변이만 남는다는 학설. 덴마크의 유전학자 요한센이 제창하였다.
"
순계액,단어,한자어,純計額,"한자 純計額
","「명사」
","순수한 수입과 지출만으로 셈하는 금액.
"
순고수업,단어,한자어,順苦受業,"한자 順苦受業
","「명사」
","삼수업의 하나. 후세에 괴로움을 받을 업(業)으로, 욕계에서 짓는 나쁜 행위를 이른다.
"
순공,단어,한자어,巡功,"한자 巡功
","「명사」
","임금이 나라 안을 두루 살피며 돌아다니던 일.
"
순과,단어,한자어,旬課,"한자 旬課
","「명사」
","조선 시대에, 열흘마다 성균관 유생에게 글제를 내어 주고 시험을 보던 일.
"
순관,단어,한자어,巡官,"한자 巡官
","「명사」
","조선 시대에, 도성 안의 경수소와 각 성문을 순찰하던 사람.
"
순교,단어,한자어,巡校,"한자 巡校
","「명사」
","조선 후기에, 각 부(部)와 제주목(濟州牧)에 두었던 하급 경리(警吏). 주사(主事)의 다음으로 각 관아에 8명씩 두었다.
"
순교도,단어,한자어,殉敎圖,"한자 殉敎圖
","「명사」
","순교자의 순교 장면을 그린 그림.
"
순교자,단어,한자어,殉敎者,"한자 殉敎者
","「명사」
","순교한 사람.
"
순구,단어,한자어,鶉灸,"한자 鶉灸
","「명사」
","메추라기를 양념하여 구운 음식.
"
순국,단어,한자어,巡國,"한자 巡國
","「명사」
","나라 안을 두루 순시함.
"
순국선열,단어,한자어,殉國先烈,"한자 殉國先烈
","「명사」
","나라를 위하여 목숨을 바친 윗대의 열사.
"
순국열사,단어,한자어,殉國烈士,"한자 殉國烈士
","「명사」
","나라를 위하여 목숨을 바쳐 장렬히 싸운 사람.
"
순국의거,단어,한자어,殉國義擧,"한자 殉國義擧
","「명사」
","나라나 정의를 위하여 목숨을 바쳐서 거사하는 일.
"
순국자,단어,한자어,殉國者,"한자 殉國者
","「명사」
","나라를 위하여 싸우다 목숨을 바친 사람.
"
순군,단어,한자어,巡軍,"한자 巡軍
","「명사」
","「1」조선 시대에, 임금의 명령을 받들어 중죄인을 신문하는 일을 맡아 하던 관아. 태종 14년(1414)에 의용순금사를 고친 것으로 왕족의 범죄, 반역죄·모역죄 따위의 대죄(大罪), 부조(父祖)에 대한 죄, 강상죄(綱常罪), 사헌부가 논핵(論劾)한 사건, 이(理)·원리(原理)의 조관(朝官)의 죄 따위를 다루었는데, 고종 31년(1894)에 의금사로 고쳤다.
「2」조선 전기에, 죄인의 옥(獄)을 다스리던 관아. 태종 2년(1402)에 순위부로, 3년에 의용순금사로, 다시 14년(1414)에 의금부로 고쳤다.
「3」조선 시대에, 도둑·화재 따위를 경계하기 위하여 밤에 궁중과 장안 안팎을 순찰하던 군졸. 2경(更)에서 5경 사이에 통행을 금지하며, 궁성 안은 오위장과 부장이 군사 다섯 명씩 거느리고 순시하고, 궁성 밖은 훈련도감, 금위영, 어영청에서 군사를 내었다.
"
순군만호부,단어,한자어,巡軍萬戶府,"한자 巡軍萬戶府
","「명사」
","「1」고려 시대에, 도적 잡는 일과 금란(禁亂)을 맡아보던 관아. 충렬왕 때 두었고, 공민왕 18년(1369)에 사평순위부로 고쳤다가, 우왕 때에 다시 이 이름으로 고쳤다.
「2」조선 전기에, 죄인의 옥(獄)을 다스리던 관아. 태종 2년(1402)에 순위부로, 3년에 의용순금사로, 다시 14년(1414)에 의금부로 고쳤다.
"
순군부,단어,한자어,巡軍府,"한자 巡軍府
","「명사」
","「1」고려 시대에, 도적 잡는 일과 금란(禁亂)을 맡아보던 관아.
「2」조선 전기에, 죄인의 옥(獄)을 다스리던 관아.
"
순권,단어,한자어,順權,"한자 順權
","「명사」
","권력을 좇음.
"
순귀,단어,한자어,順歸,"한자 順歸
","「명사」
","돌아가거나 돌아옴.
"
순귀마,단어,한자어,順歸馬,"한자 順歸馬
","「명사」
","돌아가거나 돌아오는 인편(人便)의 말.
"
순귀편,단어,한자어,順歸便,"한자 順歸便
","「명사」
","돌아가거나 돌아오는 인편(人便).
"
순금,단어,한자어,純金,"한자 純金
","「명사」
","다른 금속이 섞이지 아니한 순수한 금.
"
순금량,단어,한자어,純金量,"한자 純金量
","「명사」
","함유되어 있는 순금의 분량.
"
순금박,단어,한자어,純金箔,"한자 純金箔
","「명사」
","순금으로 만든 금박.
"
순금속,단어,한자어,純金屬,"한자 純金屬
","「명사」
","단일한 원소로 이루어진 금속.
"
순기,단어,한자어,順氣,"한자 順氣
","「명사」
","「1」풍작 따위가 예상되는 순조로운 기후.
「2」도리에 맞는 올바른 기상(氣象).
「3」기후에 순응함.
「4」순조로운 기분.
「5」기운을 고르게 함.
"
순기능,단어,한자어,順機能,"한자 順機能
","「명사」
","본래 목적한 대로 작용하는 긍정적인 기능.
"
순나,단어,한자어,順那,"한자 順那
","「명사」
","고구려 오부(五部)의 하나. 뒤에 수도의 행정 구역으로서 동부(東部) 또는 좌부(左部)로 일컬었다.
"
순난,단어,한자어,殉難,"한자 殉難
","「명사」
","국가나 사회가 위난(危難)에 처하여 의로이 목숨을 바침.
"
순난자,단어,한자어,殉難者,"한자 殉難者
","「명사」
","국가나 사회가 위난(危難)에 처하여 의로이 목숨을 바친 사람.
"
순년,단어,한자어,旬年,"한자 旬年
","「명사」
","십 년.
"
순노,단어,한자어,順奴,"한자 順奴
","「명사」
","고구려 오부(五部)의 하나. 뒤에 수도의 행정 구역으로서 동부(東部) 또는 좌부(左部)로 일컬었다.
"
순노부,단어,한자어,順奴部,"한자 順奴部
","「명사」
","고구려 오부(五部)의 하나. 뒤에 수도의 행정 구역으로서 동부(東部) 또는 좌부(左部)로 일컬었다.
"
순다족,단어,혼종어,Sunda族,"안 밝힘 Sunda
한자 族
","「명사」
","자바섬 서부, 순다 열도에 사는 민족. 159cm 안팎의 작은 키에, 벼와 옥수수 농사를 짓고 이슬람교를 믿으며, 민족색이 짙은 공예품을 생산한다.
"
순담배,단어,혼종어,筍담배,"한자 筍
고유어 담배
","「명사」
","담배의 순을 따서 말린 담배.
"
순당,단어,한자어,巡堂,"한자 巡堂
","「명사」
","조선 시대에, 과거에 급제한 성균관 재생(齋生)이 행하던 관습. 문묘(文廟)에 알성을 한 뒤 급제 복색 차림으로, 식사 전에 식당 서문으로 들어와 식당 안을 한 바퀴 돌아서 동문으로 나갔다.
"
순대,단어,고유어,,,"「명사」
","「1」돼지의 창자 속에 고기붙이, 두부, 숙주나물, 파, 선지, 당면, 표고버섯 따위를 이겨서 양념을 하여 넣고 양쪽 끝을 동여매고 삶아 익힌 음식.
「2」오징어, 명태, 가지 같은 것에 양념한 속을 넣고 찐 음식.
"
순대찜,단어,고유어,,,"「명사」
","순대를 삶지 아니하고 쪄서 익힌 음식. 주로 술안주로 먹는다.
"
순댓국,단어,고유어,,,"「명사」
","돼지를 삶은 국물에 순대를 넣고 끓인 국.
"
순덕,단어,한자어,純德,"한자 純德
","「명사」
","「1」순수한 덕.
「2」도덕을 빠짐없이 행하는 일.
"
순도,단어,한자어,殉道,"한자 殉道
","「명사」
","정의나 도의를 위하여 목숨을 바침.
"
순돌리기,단어,고유어,,,"「명사」
","인쇄기의 동력을 순간순간 이었다 끊었다 하여 천천히 동작시키는 일. 기계의 동작을 조정하거나 인쇄 준비를 하기 위한 작동이다.
"
순동,단어,한자어,純銅,"한자 純銅
","「명사」
","다른 금속이 섞이지 아니한 순수한 구리.
"
순동화량,단어,한자어,純同化量,"한자 純同化量
","「명사」
","광합성으로 만들어진 탄수화물의 양에서 호흡에 의하여 소비된 탄수화물의 양을 뺀 값. 광합성량이 많고 호흡량이 적을수록 생산량이 많아진다.
"
순동화율,단어,한자어,純同化率,"한자 純同化率
","「명사」
","식물의 생장 해석에 있어서 개체의 생장 속도. 건조 중량의 증가 속도를 잎의 면적으로 나눈 값을 가리킨다.
"
순두,단어,한자어,脣頭,"한자 脣頭
","「명사」
","입술의 끝.
"
순두부,단어,혼종어,순豆腐,"고유어 순
한자 豆腐
","「명사」
","눌러서 굳히지 아니한 두부.
"
순두부찌개,단어,혼종어,순豆腐찌개,"고유어 순
한자 豆腐
고유어 찌개
","「명사」
","순두부를 넣어 끓인 찌개. 젓국물에 달걀을 풀고 고기와 파를 이겨 넣은 다음 후춧가루를 치고 순두부를 넣어 끓인다.
"
순둥이,단어,혼종어,順둥이,"한자 順
고유어 둥이
","「명사」
","순한 사람을 귀엽게 이르는 말.
"
순따주기,단어,혼종어,筍따주기,"한자 筍
고유어 따주기
","「명사」
","초목의 곁순을 잘라 내는 일.
"
순뜯이,단어,혼종어,筍뜯이,"한자 筍
고유어 뜯이
","「명사」
","→ 순담배.
"
순라,단어,한자어,巡邏,"한자 巡邏
","「명사」
","「1」순라군이 경계하느라고 일정한 지역을 돌아다니거나 지키던 일.
「2」조선 시대에, 도둑·화재 따위를 경계하기 위하여 밤에 궁중과 장안 안팎을 순찰하던 군졸. 2경(更)에서 5경 사이에 통행을 금지하며, 궁성 안은 오위장과 부장이 군사 다섯 명씩 거느리고 순시하고, 궁성 밖은 훈련도감, 금위영, 어영청에서 군사를 내었다.
「3」‘술래’의 원말.
"
순라곡,단어,한자어,巡邏曲,"한자 巡邏曲
","「명사」
","군대의 행진이 점점 가까워지고 다시 멀어지는 것을 묘사한 곡.
"
순라군,단어,한자어,巡邏軍,"한자 巡邏軍
","「명사」
","조선 시대에, 도둑·화재 따위를 경계하기 위하여 밤에 궁중과 장안 안팎을 순찰하던 군졸. 2경(更)에서 5경 사이에 통행을 금지하며, 궁성 안은 오위장과 부장이 군사 다섯 명씩 거느리고 순시하고, 궁성 밖은 훈련도감, 금위영, 어영청에서 군사를 내었다.
"
순라놀음,단어,혼종어,巡邏놀음,"한자 巡邏
고유어 놀음
","「명사」
","→ 술래잡기.
"
순라대,단어,한자어,巡邏隊,"한자 巡邏隊
","「명사」
","조선 시대에, 궁중과 장안을 순찰하는 일을 맡아 하던 군대.
"
순라선,단어,한자어,巡邏船,"한자 巡邏船
","「명사」
","두루 돌아다니면서 사정을 살피고 경계하는 배.
"
순라잡기,단어,혼종어,巡邏잡기,"한자 巡邏
고유어 잡기
","「명사」
","→ 술래잡기.
"
순락수업,단어,한자어,順樂受業,"한자 順樂受業
","「명사」
","삼수업의 하나. 후세에 즐거움을 받을 업(業)으로, 욕계에서 색계 제삼 선천(弟三禪天)까지의 과보를 받을 좋은 행위를 이른다.
"
