어휘,구성 단위,고유어 여부,원어,원어·어종,품사,뜻풀이
자침,단어,한자어,自沈,"한자 自沈
","「명사」
","자기가 타고 있는 배를 스스로 가라앉힘.
"
자침로,단어,한자어,磁針路,"한자 磁針路
","「명사」
","자기 자오선을 기준으로 정한 침로. 항공기의 축선(軸線)과 자기 자오선과의 교각(交角)을 이른다.
"
자침법,단어,한자어,刺鍼法,"한자 刺鍼法
","「명사」
","몸을 바늘로 찔러서 통증이나 병 따위를 고치는 동양 의술. 바늘은 금이나 은으로 만든 것을 쓴다.
"
자침함,단어,한자어,磁針函,"한자 磁針函
","「명사」
","자침을 장치한 가늘고 긴 상자. 측량하는 동안 평판(平板)의 방향이 계속 일정하도록 조정하여 주는 역할을 한다.
"
자칭,단어,한자어,自稱,"한자 自稱
","「명사」
","「1」자기 자신이나 자기가 한 일을 스스로 칭찬함.
「2」자기 자신을 스스로 일컬음.
「3」실제로 어떻든지 상관하지 아니하고 집단으로 어떤 신분, 직함, 이름을 가지고 있다고 자기가 스스로 이르는 말.
「4」말하는 사람이 자기 또는 자기의 동아리를 이르는 대명사. ‘나’, ‘저’, ‘우리’, ‘저희’ 따위가 있다.
"
자칭군자,단어,한자어,自稱君子,"한자 自稱君子
","「명사」
","자기를 스스로 군자라고 이른다는 뜻으로, 자기 자랑이 매우 심한 사람을 놀림조로 이르는 말.
"
자칭왕,단어,한자어,自稱王,"한자 自稱王
","「명사」
","자기를 스스로 왕이라고 이른다는 뜻으로, 자기 자랑이 매우 심한 사람을 놀림조로 이르는 말.
"
자칭천자,단어,한자어,自稱天子,"한자 自稱天子
","「명사」
","자기를 스스로 천자라고 이른다는 뜻으로, 자기 자랑이 매우 심한 사람을 놀림조로 이르는 말.
"
자카르기,단어,혼종어,Jacquard機,"안 밝힘 Jacquard
한자 機
","「명사」
","무늬 있는 천을 짤 때, 날실을 엇바꾸어 아래위로 이동시키는 직기. 프랑스의 자카르가 발명한 것으로, 다수의 날실을 자유롭게 움직여 큰 무늬를 짤 수 있다. 베틀에 장치하는 장치로 많은 종류의 경사를 제어할 수 있는 기능이 있다.
"
자카르직,단어,혼종어,Jacquard織,"안 밝힘 Jacquard
한자 織
","「명사」
","자카르 직기로 짠 문직물(紋織物)을 통틀어 이르는 말.
"
자켓,단어,고유어,,"고유어 
","「명사」
","→ 재킷.
"
자코뱅파,단어,혼종어,Jacobin派,"안 밝힘 Jacobin
한자 派
","「명사」
","프랑스 혁명 때의 과격한 정치 단체. 당통·마라·로베스피에르를 우두머리로 하여 급진적 공화주의를 주장하며 1791년 이래 온건한 지롱드파와 맞서 공포 정치를 실시하였으나, 1794년 7월 테르미도르의 반동에 의하여 타도되었다.
"
자타,단어,한자어,自他,"한자 自他
","「명사」
","「1」자기와 남을 아울러 이르는 말.
「2」자력(自力)과 타력(他力)을 아울러 이르는 말.
"
자타작,단어,한자어,自打作,"한자 自打作
","「명사」
","자기의 논밭을 스스로 지어 거두어들임.
"
자탁,단어,한자어,藉托,"한자 藉托
","「명사」
","다른 구실을 내세워 핑계를 댐.
"
자탄,단어,한자어,子彈,"한자 子彈
","「명사」
","총탄, 포탄 따위를 통틀어 이르는 말.
"
자탄가,단어,한자어,自歎歌,"한자 自歎歌
","「명사」
","자기의 신세나 처지를 탄식하여 부르는 노래.
"
자탄자가,단어,한자어,自彈自歌,"한자 自彈自歌
","「명사」
","「1」스스로 거문고를 타며 노래를 부름.
「2」스스로 묻고 스스로 대답함.
"
자탑,단어,한자어,瓷塔,"한자 瓷塔
","「명사」
","자기(瓷器)로 만든 탑.
"
자태,단어,한자어,字態,"한자 字態
","「명사」
","글자의 모양.
"
자택,단어,한자어,自宅,"한자 自宅
","「명사」
","자기 집.
"
자택생,단어,한자어,自宅生,"한자 自宅生
","「명사」
","자기 집에서 다니는 학생을 기숙사생, 하숙생, 자취생 따위에 상대하여 이르는 말.
"
자토,단어,한자어,瓷土,"한자 瓷土
","「명사」
","도자기의 원료로 쓰는 진흙을 통틀어 이르는 말. 장석(長石) 따위가 자연히 분해되어 흘러 쌓여 이루어진 것으로, 빛이 희고 차지며 도자기 외에 고급 타일 및 제지용(製紙用)으로 쓰인다.
"
자통,단어,한자어,自通,"한자 自通
","「명사」
","「1」남의 가르침을 받지 아니하고 스스로 사리를 깨달음.
「2」저절로 통함.
"
자퇴,단어,한자어,自退,"한자 自退
","「명사」
","스스로 물러남.
"
자퇴서,단어,한자어,自退書,"한자 自退書
","「명사」
","스스로 물러나는 이유와 의사를 적은 글.
"
자투리,단어,고유어,,,"「명사」
","「1」자로 재어 팔거나 재단하다가 남은 천의 조각.
「2」어떤 기준에 미치지 못할 정도로 작거나 적은 조각.
"
자투리땅,단어,고유어,,,"「명사」
","구획 정리를 한 다음에 남은, 건축법에서의 기준 평수에 미치지 못하는 땅 조각.
"
자파,단어,한자어,自派,"한자 自派
","「명사」
","자기 쪽의 계파나 유파.
"
자판,단어,한자어,字板,"한자 字板
","「명사」
","키(key)가 일정한 규격에 따라 배열되어 있는 입력 장치.
"
자판기,단어,한자어,自販機,"한자 自販機
","「명사」
","사람의 손을 빌리지 아니하고 상품을 자동적으로 파는 장치. 동전이나 지폐를 넣고 원하는 물품을 선택하면 사려는 물품이 나오게 되어 있으며 주로 승차권, 음료, 담배 따위의 판매에 쓰인다.
"
자패,단어,한자어,紫貝,"한자 紫貝
","「명사」
","복족강의 조개. 껍데기의 길이는 8~9cm이고 달걀 모양이며, 한 개의 두꺼운 사기질로 되어 접혀 있는데 맞닿은 곳의 양쪽은 톱니 모양을 이루어 안쪽으로 오므라져 있다. 등 쪽은 자색 바탕에 얼룩무늬가 있다. 일본, 대만 등지에 분포한다.
"
자편,단어,한자어,子鞭,"한자 子鞭
","「명사」
","도리깨의 한 부분. 곧고 가느다란 나뭇가지 두세 개로 만들며, 이 부분을 위아래로 돌리어 곡식을 두드려 낟알을 떤다.
"
자평,단어,한자어,自評,"한자 自評
","「명사」
","자기가 한 일을 스스로 평가함. 또는 그런 평가.
"
자폐,단어,한자어,自閉,"한자 自閉
","「명사」
","1~2세 무렵부터 나타나는 발달 장애. 명확한 원인을 알 수 없으며, 자기중심적인 행동을 하고 대인 교섭이 이루어지지 못하는 특징이 있다.
"
자폐선,단어,한자어,自閉線,"한자 自閉線
","「명사」
","한 곡선이 어떤 점에서 시작하여 다시 같은 점에 이르는 선.
"
자폐성,단어,한자어,自閉性,"한자 自閉性
","「명사」
","자기 자신 속에 틀어박혀 현실에서 도피하는 상태.
"
자폐아,단어,한자어,自閉兒,"한자 自閉兒
","「명사」
","자폐증이 있는 아이.
"
자폐증,단어,한자어,自閉症,"한자 自閉症
","「명사」
","1~2세 무렵부터 나타나는 발달 장애. 명확한 원인을 알 수 없으며, 자기중심적인 행동을 하고 대인 교섭이 이루어지지 못하는 특징이 있다.
"
자포,단어,한자어,自抛,"한자 自抛
","「명사」
","스스로 자신을 포기함.
"
자포동물,단어,한자어,刺胞動物,"한자 刺胞動物
","「명사」
","자포동물문의 동물을 통틀어 이르는 말.
"
자포동물문,단어,한자어,刺胞動物門,"한자 刺胞動物門
","「명사」
","후생동물의 한 문. 물에 사는 다세포 동물로, 강장과 입 주위에 많은 자세포를 가진 촉수가 있다. 기본 체형에는 고착 생활을 하는 폴립형과 유영 생활을 하는 해파리형의 두 가지가 있다. 해파리, 말미잘, 산호 따위가 있다.
"
자포자기,단어,한자어,自暴自棄,"한자 自暴自棄
","「명사」
","절망에 빠져 자신을 스스로 포기하고 돌아보지 아니함.
"
자폭,단어,한자어,自爆,"한자 自爆
","「명사」
","자기가 지닌 폭발물을 스스로 터뜨림.
"
자폭기,단어,한자어,自爆器,"한자 自爆器
","「명사」
","로켓이나 포탄이 목표물에 이르지 못하거나 맞지 아니할 때 스스로 폭발하게 하는 장치. 신관에 장치한다.
"
자표,단어,한자어,字標,"한자 字標
","「명사」
","화살에 표시한 숫자.
"
자풀이,단어,고유어,,,"「명사」
","「1」천 한 필의 값을 자수로 한 자에 얼마씩인지 셈하여 봄.
「2」천을 필로 팔지 아니하고 몇 자씩 끊어서 팖.
「3」방의 칸수나 건물의 높이, 폭 따위를 계산하는 일.
"
자품,단어,한자어,資稟,"한자 資稟
","「명사」
","사람의 타고난 바탕과 성품.
"
자피생충,단어,한자어,自皮生蟲,"한자 自皮生蟲
","「명사」
","가죽에 난 좀이 가죽을 먹게 되면 마침내 가죽도 없어지고 좀도 살 수 없게 된다는 뜻으로, 형제나 한집안 사람끼리 싸움을 이르는 말.
"
자필,단어,한자어,自筆,"한자 自筆
","「명사」
","자기가 직접 글씨를 씀. 또는 그 글씨.
"
자필본,단어,한자어,自筆本,"한자 自筆本
","「명사」
","편저자가 직접 글씨를 쓴 책.
"
자하,단어,한자어,子夏,"한자 子夏
","「명사」
","중국 춘추 시대의 유학자(B.C.507~B.C.420?). 본명은 복상(卜商). 공자의 제자로서 십철(十哲)의 한 사람이다. 위나라 문후(文侯)의 스승으로 시와 예(禮)에 능통하였는데, 특히 예의 객관적 형식을 존중하였다.
"
자하거,단어,한자어,紫河車,"한자 紫河車
","「명사」
","사람의 태반을 한방에서 이르는 말. 기혈을 보(補)하고 정력을 더하는 효과가 있어 폐결핵, 신경 쇠약, 빈혈 따위에 쓰인다.
"
자하거행,단어,한자어,自下擧行,"한자 自下擧行
","「명사」
","윗사람의 승낙이나 결재를 받지 아니하고 스스로 해 나감.
"
자하달상,단어,한자어,自下達上,"한자 自下達上
","「명사」
","아래에서 위까지 미침.
"
자하동,단어,한자어,紫霞洞,"한자 紫霞洞
","「명사」
","고려 충숙왕 때에, 채홍철이 지은 가사(歌辭). 작가가 자하동에 살면서 이 노래를 지어 노비들에게 부르게 했다고 하나 원가는 전하지 않고, ≪고려사≫ <악지(樂志)>에 한역 시만 전한다.
"
자하문,단어,한자어,紫霞門,"한자 紫霞門
","「명사」
","조선 시대에 건립한 한양 도성의 북서쪽 문. 사소문(四小門)의 하나이다. 우리나라 보물로, 보물 정식 명칭은 ‘서울 창의문’이다.
"
자하상,단어,한자어,紫霞裳,"한자 紫霞裳
","「명사」
","전설에서, 신선들이 입는다는 자줏빛 안개 무늬가 있는 치마.
"
자학,단어,한자어,子瘧,"한자 子瘧
","「명사」
","임신 중에 앓는 학질.
"
자학서,단어,한자어,自學書,"한자 自學書
","「명사」
","스스로 배워 익힐 수 있게 만든 책.
"
자학자습,단어,한자어,自學自習,"한자 自學自習
","「명사」
","남의 가르침을 받지 아니하고 스스로 배우고 익힘.
"
자한,단어,한자어,自汗,"한자 自汗
","「명사」
","깨어 있는 상태에서 저절로 땀이 많이 흐름. 또는 그런 병.
"
자할,단어,한자어,自割,"한자 自割
","「명사」
","일부 동물이 위기를 벗어나기 위하여 몸의 일부를 스스로 끊는 일. 도마뱀은 꼬리, 게나 여치 따위는 다리를 끊는데 그 부분은 쉽게 재생된다.
"
자항,단어,한자어,慈航,"한자 慈航
","「명사」
","중생을 자비심으로 구하는 일.
"
자해,단어,한자어,字解,"한자 字解
","「명사」
","글자에 대한 해석. 주로 한자에 대하여 이른다.
"
자핵,단어,한자어,自劾,"한자 自劾
","「명사」
","자기의 죄를 스스로 탄핵함.
"
자핵소,단어,한자어,自劾疏,"한자 自劾疏
","「명사」
","제 허물을 스스로 밝히던 상소.
"
자행,단어,한자어,字行,"한자 字行
","「명사」
","글자의 줄.
"
자행가지,단어,한자어,自行加持,"한자 自行加持
","「명사」
","진언종에서, 행자(行者)가 스스로 삼밀가지를 행하는 일.
"
자행거,단어,한자어,自行車,"한자 自行車
","「명사」
","예전에, ‘자전거’를 이르던 말.
"
자행자지,단어,한자어,自行自止,"한자 自行自止
","「명사」
","스스로 행하고 스스로 그친다는 뜻으로, 자기 마음대로 했다 말았다 함을 이르는 말.
"
자행화타,단어,한자어,自行化他,"한자 自行化他
","「명사」
","자기 스스로 불도를 닦고 그 얻은 바에 따라 다시 다른 중생을 교화하는 일.
"
자허,단어,한자어,自許,"한자 自許
","「명사」
","「1」자기 힘으로 넉넉히 할 만한 일이라고 여김.
「2」자기의 장점을 스스로 인정함.
"
자헌,단어,한자어,自獻,"한자 自獻
","「명사」
","세 살 된 성모 마리아를 그 부모가 성전에서 하느님에게 드린 일. 11월 21일이 그 축일이다.
"
자헌대부,단어,한자어,資憲大夫,"한자 資憲大夫
","「명사」
","조선 시대에 둔, 정이품 문무관의 품계. 초기에는 문무관에게만 썼으나 고종 2년(1865)부터 종친, 의빈의 품계로도 썼다.
"
자헌치명,단어,한자어,自獻致命,"한자 自獻致命
","「명사」
","박해 때 신자가 자수하여 신앙을 고백한 뒤 순교하는 일.
"
자현,단어,한자어,子絃,"한자 子絃
","「명사」
","「1」거문고의 유현(遊絃)을 달리 이르는 말. 대현(大絃)에 비하여 줄이 가늘고 높은 소리를 낸다.
「2」당비파의 넷째 줄의 이름.
"
자현증,단어,한자어,子懸症,"한자 子懸症
","「명사」
","임신 중에 태기가 위로 치밀어 가슴과 배가 더부룩하고 답답하며 숨이 차는 증상.
"
자형,단어,한자어,字形,"한자 字形
","「명사」
","글자의 모양.
"
자형화,단어,한자어,紫荊花,"한자 紫荊花
","「명사」
","박태기나무의 꽃.
"
자혜,단어,한자어,慈惠,"한자 慈惠
","「명사」
","자애롭게 베푸는 은혜.
"
자호,단어,한자어,子壺,"한자 子壺
","「명사」
","여성 생식 기관의 하나. 골반 안쪽에 있으며, 수정란이 착상하여 분만 때까지 태아가 자라는 기관이다.
"
자호본체,단어,한자어,自護本體,"한자 自護本體
","「명사」
","유도에서, 두 발을 어깨너비보다 좀 더 넓게 벌리고, 무릎을 약간 굽혀 중심을 낮추고 두 팔을 허벅다리 옆으로 내리고 서는 기본 자세.
"
자호체,단어,한자어,自護體,"한자 自護體
","「명사」
","유도에서, 자연본체보다 무릎을 약간 굽힌 자세.
"
자홀,단어,한자어,自惚,"한자 自惚
","「명사」
","혼자서 황홀해함. 또는 자기도취에 빠짐.
"
자홍,단어,한자어,紫紅,"한자 紫紅
","「명사」
","자줏빛을 띤 붉은색.
"
자홍색,단어,한자어,紫紅色,"한자 紫紅色
","「명사」
","자줏빛을 띤 붉은색.
"
자화,단어,한자어,自火,"한자 自火
","「명사」
","자기 집에 난 불.
"
자화도,단어,한자어,磁化度,"한자 磁化度
","「명사」
","자기장 안에 놓인 자성체가 자성을 띠는 정도.
"
자화력,단어,한자어,磁化力,"한자 磁化力
","「명사」
","자기 회로에서 자기력선속을 만드는 능력을, 전기 회로에서 전류를 흐르게 하는 기전력에 상대하여 이르는 말.
"
자화상,단어,한자어,自畫像,"한자 自畫像
","「명사」
","서정주가 지은 시. 지은이가 살아온 삶의 과정을 대담한 언어 구사를 통하여 표현함으로써 생명에 대한 강렬함을 노래한 작가의 초기 작품이다.
"
자화수,단어,한자어,雌花穗,"한자 雌花穗
","「명사」
","암꽃이 피는 꽃이삭.
"
자화율,단어,한자어,磁化率,"한자 磁化率
","「명사」
","물질의 자기화의 세기와 자기장 세기의 비율. 상자성체에서는 양의 값을, 반자성체에서는 음의 값을 가지며 자기장의 세기와는 거의 관계없이 물질에 따라서 정하여지는 상수로, 강자성체에서는 자기화 곡선상의 위치와 온도에 따라 변한다.
"
자화자찬,단어,한자어,自畫自讚,"한자 自畫自讚
","「명사」
","자기가 그린 그림을 스스로 칭찬한다는 뜻으로, 자기가 한 일을 스스로 자랑함을 이르는 말.
"
자화찬,단어,한자어,自畫讚,"한자 自畫讚
","「명사」
","자기가 그린 그림을 스스로 칭찬한다는 뜻으로, 자기가 한 일을 스스로 자랑함을 이르는 말.
"
자화채,단어,한자어,刺花菜,"한자 刺花菜
","「명사」
","밀가루를 소금물에 반죽하여 얇게 밀어 네모나게 썰어서 바싹 말렸다가 끓는 물에 데쳐 꿀을 탄 오미잣국에 넣어 만든 화채.
"
자활,단어,한자어,自活,"한자 自活
","「명사」
","자기 힘으로 살아감.
"
자황,단어,한자어,雌黃,"한자 雌黃
","「명사」
","「1」상록 교목의 하나. 높이는 18미터 정도로 나무껍질은 거칠고 검붉은 누런빛이다. 수지(樹脂)로는 등황(橙黃)이라는 채색을 만든다. 타이, 캄보디아, 스리랑카 등지에 분포한다.
「2」타이, 미얀마, 캄보디아, 스리랑카 따위에서 나는 식물의 수지로 만든 선명한 황색의 채색.
「3」예전에, 중국에서 시문(詩文)의 잘못된 곳을 ‘「2」’로 칠하여 고친 데에서, 자구(字句)를 첨삭함을 이르던 말.
「4」삼황화 이비소를 주성분으로 하는 광석. 열을 내리고 살충하는 작용이 있어, 옴·악창 따위의 외용약으로 쓰인다.
「5」황과 비소의 화합물. 천연으로 나는 것은 광택이 있는 노란색 결정체로 부스러지기 쉬우며, 채료나 약을 만드는 데 쓰인다.
"
자황색,단어,한자어,赭黃色,"한자 赭黃色
","「명사」
","자줏빛을 띤 노랑.
"
자황철광,단어,한자어,磁黃鐵鑛,"한자 磁黃鐵鑛
","「명사」
","‘자황철석’의 전 용어.
"
자황철석,단어,한자어,磁黃鐵石,"한자 磁黃鐵石
","「명사」
","철과 유황을 주성분으로 하는 황화(黃化) 광물. 육방 정계에 속하는 결정으로 누런 동색을 띤다. 자성(磁性)을 띠지만 철의 함량이 많아질수록 자성이 약하여진다. 황, 황산, 철의 원료 광물이다.
"
자회,단어,한자어,自悔,"한자 自悔
","「명사」
","자기가 한 일에 대하여 뉘우침.
"
자회사,단어,한자어,子會社,"한자 子會社
","「명사」
","다른 회사와 자본적 관계를 맺어 그 회사의 지배를 받는 회사.
"
자회색,단어,한자어,紫灰色,"한자 紫灰色
","「명사」
","자줏빛을 띤 회색.
"
자획,단어,한자어,字劃,"한자 字劃
","「명사」
","글자를 구성하는 점과 획.
"
자횡,단어,한자어,恣橫,"한자 恣橫
","「명사」
","방자한 생각이나 마음을 가짐.
"
자효,단어,한자어,自效,"한자 自效
","「명사」
","자기의 정성을 다함.
"
자후,단어,한자어,自後,"한자 自後
","「명사」
","이로부터 뒤.
"
자훈,단어,한자어,子暈,"한자 子暈
","「명사」
","임신 중에 정신이 아찔하여 어지러운 증상.
"
자훈석,단어,한자어,字訓釋,"한자 字訓釋
","「명사」
","한자 해석법의 하나. 해석하려는 글자에 올바른 새김을 붙여 그 깊은 뜻을 해석한다.
"
자훼,단어,한자어,訾毁,"한자 訾毁
","「명사」
","남을 헐뜯어 비방함. 또는 그런 비방.
"
자휘,단어,한자어,字彙,"한자 字彙
","「명사」
","「1」한자를 모아서 일정한 순서로 늘어놓고 글자 하나하나의 뜻과 음을 풀이한 책.
「2」중국 명나라의 매응조(梅膺祚)가 지은 자전(字典). ≪설문해자≫ 및 ≪옥편≫의 부수(部首)를 바꾸고 해체(楷體)에 의하여 부(部)를 나누었으며, 모두 3만 3179자를 수록하였다. 12권.
"
자휼,단어,한자어,慈恤/字恤,"한자 慈恤
/(병기) /
한자 字恤
","「명사」
","사랑하고 가엾게 여김.
"
자휼전례,단어,한자어,字恤典禮,"한자 字恤典禮
","「명사」
","조선 정조 7년(1783)에 굶주린 백성을 구제하기 위하여 공포한 법령. 식량 배급과 병자 구호 따위를 아홉 조목으로 나누어 규정하였다.
"
자휼전칙,단어,한자어,字恤典則,"한자 字恤典則
","「명사」
","조선 정조 때에, 걸식 아동의 구제 방법을 규정한 책. 흉년이 들어 굶어 죽는 사람을 구제하기 위하여 내린 칙교(勅敎)로, 사목(事目)을 정하고 혜휼(惠恤)의 시행 방법을 널리 주지시키고자 앞부분은 한문에 이두를 섞어 쓰고 뒷부분은 앞의 것을 한글로 풀이하였다. 1783년에 간행하였다. 1권의 활자본.
"
자흑,단어,한자어,紫黑,"한자 紫黑
","「명사」
","자줏빛을 띤 검은색.
"
자흑색,단어,한자어,紫黑色,"한자 紫黑色
","「명사」
","자줏빛을 띤 검은색.
"
자흔,단어,한자어,疵痕,"한자 疵痕
","「명사」
","흠이 진 자리.
"
자흘마,단어,혼종어,자흘馬,"고유어 자흘
한자 馬
","「명사」
","원래의 털색에 흰 털이 몸 전체에 골고루 섞인 말.
"
작가,단어,한자어,作家,"한자 作家
","「명사」
","문학 작품, 사진, 그림, 조각 따위의 예술품을 창작하는 사람.
"
작가론,단어,한자어,作家論,"한자 作家論
","「명사」
","작가의 예술 활동이나 사상을 연구하고 비평하는 일. 또는 그런 글. 주로 작품을 통하여 이루어진다.
"
작가주의,단어,한자어,作家主義,"한자 作家主義
","「명사」
","예술 작품에서 작가의 개성이나 세계관 따위를 작품 속에서 뚜렷하게 드러내는 경향이나 태도.
"
작간,단어,한자어,作奸,"한자 作奸
","「명사」
","간악한 꾀를 부림. 또는 그런 짓.
"
작객,단어,한자어,作客,"한자 作客
","「명사」
","자기 집을 떠나 객지나 남의 집에 머무르면서 손님 노릇을 함.
"
작게보임증,단어,혼종어,작게보임症,"고유어 작게보임
한자 症
","「명사」
","물체가 실제의 크기보다 더 작게 보이는 증상. 간질 환자에게 발작의 전조(前兆)로 나타나는 수가 있다.
"
작견,단어,한자어,柞繭,"한자 柞繭
","「명사」
","산누에가 지은 고치. 모양은 타원형에 연한 갈색을 띠고 양쪽 머리가 조금 뾰족하며, 그 층이 두꺼워서 실의 양도 많고 품질도 좋다.
"
작경,단어,한자어,作梗,"한자 作梗
","「명사」
","못된 행실을 부림.
"
작계,단어,한자어,作戒,"한자 作戒
","「명사」
","계를 받을 때, 몸과 입으로 나타내는 동작.
"
작고,단어,한자어,作故,"한자 作故
","「명사」
","고인이 되었다는 뜻으로, 사람의 죽음을 높여 이르는 말.
"
작곡,단어,한자어,作曲,"한자 作曲
","「명사」
","음악 작품을 창작하는 일. 또는 시(詩)나 가사에 가락을 붙이는 일.
"
작곡가,단어,한자어,作曲家,"한자 作曲家
","「명사」
","작곡에 정통하여 전문적인 기술을 가지고 음악 창작에 종사하는 사람.
"
작곡계,단어,한자어,作曲界,"한자 作曲界
","「명사」
","음악 창작에 종사하는 사람들의 활동 분야.
"
작곡법,단어,한자어,作曲法,"한자 作曲法
","「명사」
","선율법, 화성법, 대위법, 관현악법 따위의 기초 지식을 구사하여 악곡을 창작하는 기법.
"
작곡자,단어,한자어,作曲者,"한자 作曲者
","「명사」
","악곡(樂曲)을 창작한 사람.
"
작곡집,단어,한자어,作曲集,"한자 作曲集
","「명사」
","작곡한 악곡을 모아 엮은 책.
"
작곡학,단어,한자어,作曲學,"한자 作曲學
","「명사」
","작곡에 필요한 여러 가지 지식이나 기술에 대하여 연구하는 학문.
"
작골,단어,한자어,灼骨,"한자 灼骨
","「명사」
","점을 치기 위하여 뼈를 태움.
"
작과,단어,한자어,作窠,"한자 作窠
","「명사」
","다른 사람을 벼슬에 앉히려고 그 자리에 있던 사람을 면직함.
"
작관,단어,한자어,作貫,"한자 作貫
","「명사」
","엽전 열 냥을 꿰어 한 뭉치로 만듦.
"
작광,단어,한자어,作壙,"한자 作壙
","「명사」
","땅을 파서 시체를 묻을 구덩이를 만듦.
"
작교,단어,한자어,酌交,"한자 酌交
","「명사」
","술을 따라 서로 권함.
"
작구,단어,한자어,雀口,"한자 雀口
","「명사」
","도자기 밑에 달린 발.
"
작구기,단어,한자어,作溝機,"한자 作溝機
","「명사」
","씨를 뿌릴 때 씨가 놓일 이랑을 파는 기계.
"
작국,단어,한자어,作局,"한자 作局
","「명사」
","골상학이나 풍수지리에서, 길흉화복을 점치기 위하여 대상으로 삼는 골상이나 묏자리의 생김새.
"
작권,단어,한자어,作權,"한자 作權
","「명사」
","일정한 소작료를 지급하고 다른 사람의 농지를 빌려 농사를 짓고 이익을 얻을 수 있는 권리.
"
작근,단어,한자어,作斤,"한자 作斤
","「명사」
","「1」물건의 무게가 한 근씩 되게 만듦.
「2」인삼을 굵기에 따라 나누어 한 근씩으로 만듦.
"
작금,단어,한자어,昨今,"한자 昨今
","「명사」
","「1」어제와 오늘을 아울러 이르는 말.
「2」바로 얼마 전부터 이제까지의 무렵.
"
작금년,단어,한자어,昨今年,"한자 昨今年
","「명사」
","작년과 올해의 두 해.
"
작금양년,단어,한자어,昨今兩年,"한자 昨今兩年
","「명사」
","작년과 올해의 두 해.
"
작금양일,단어,한자어,昨今兩日,"한자 昨今兩日
","「명사」
","어제와 오늘의 이틀.
"
작나,단어,한자어,作拏,"한자 作拏
","「명사」
","소란을 일으킴.
"
작난,단어,고유어,,,"「명사」
","→ 장난.
"
작납,단어,한자어,繳納,"한자 繳納
","「명사」
","가져온 물건을 돌려보냄.
"
작년,단어,한자어,昨年,"한자 昨年
","「명사」
","이해의 바로 앞의 해.
"
작년도,단어,한자어,昨年度,"한자 昨年度
","「명사」
","작년 한 해.
"
작농,단어,한자어,作農,"한자 作農
","「명사」
","농사를 지음.
"
작뇌,단어,한자어,雀腦,"한자 雀腦
","「명사」
","참새 대가리의 골. 손발이 얼어 터진 데 쓴다.
"
작뇨,단어,한자어,作鬧,"한자 作鬧
","「명사」
","소란을 일으킴.
"
작다기,단어,고유어,,,"「명사」
","→ 작대기.
"
작다리,단어,고유어,,,"「명사」
","키가 작은 사람을 놀림조로 이르는 말.
"
작단,단어,한자어,作壇,"한자 作壇
","「명사」
","문단에서, 소설 분야를 시단·평단에 상대하여 이르는 말.
"
작달비,단어,고유어,,,"「명사」
","빗줄기가 굵고 거세게 좍좍 내리는 비.
"
작달이,단어,고유어,,,"「명사」
","→ 작다리.
"
작답,단어,한자어,作畓,"한자 作畓
","「명사」
","땅을 일구어 논을 만드는 일.
"
작당,단어,한자어,作黨,"한자 作黨
","「명사」
","떼를 지음. 또는 무리를 이룸.
"
작대,단어,고유어,,,"「명사」
","긴 막대기.
"
작대기,단어,고유어,,,"「명사」
","「1」긴 막대기.
「2」위에서 아래로 비스듬히 내리긋는 줄. 흔히 시험 답안지 따위에서 잘못된 답을 표시할 때 긋는다.
「3」소매치기들의 은어로, ‘만년필’을 이르는 말.
「4」사병 또는 부사관의 계급장에서 ‘一’ 자 모양의 표지를 속되게 이르는 말.
「5」→ 장대01.
"
작대기꾼,단어,고유어,,,"「명사」
","강릉 단오제 때 행하는 관노 가면극에 등장하는 인물의 하나. 탈 대신 뾰족한 모자를 얼굴까지 내려 쓰고 작대기를 들고나와 익살을 부리고 춤을 추는데, 푸른 잿빛 장삼을 입고 해초를 어깨와 허리에 많이 단다.
"
작대기모,단어,고유어,,,"「명사」
","논에 물이 적어서 흙이 부드럽지 못할 때 작대기로 구멍을 내고 그곳에 모를 심는 일.
"
작대기바늘,단어,고유어,,,"「명사」
","길고 굵은 바늘.
"
작대기찜질,단어,고유어,,,"「명사」
","작대기로 마구 때리거나 찌르는 짓.
"
작도,단어,한자어,作圖,"한자 作圖
","「명사」
","「1」그림, 설계도, 지도 따위를 그림.
「2」자와 컴퍼스만을 써서 주어진 조건에 알맞은 선이나 도형을 그림.
"
작도법,단어,한자어,作圖法,"한자 作圖法
","「명사」
","자와 컴퍼스만을 써서 주어진 조건에 알맞은 선이나 도형을 그리는 방법.
"
작도장,단어,한자어,作導掌,"한자 作導掌
","「명사」
","조선 시대에, 무토면세의 땅에서 조세를 거두어들이는 일을 맡아보던 도장(導掌).
"
작도제,단어,한자어,作圖題,"한자 作圖題
","「명사」
","자와 컴퍼스만을 써서 주어진 조건에 알맞은 선이나 도형을 그리라는 문제.
"
작동,단어,한자어,作動,"한자 作動
","「명사」
","기계 따위가 작용을 받아 움직임. 또는 기계 따위를 움직이게 함.
"
작동체,단어,한자어,作動體,"한자 作動體
","「명사」
","동물체가 외계의 자극에 능동적으로 작용하기 위한 기관이나 세포. 근육, 선(腺), 선모(腺毛), 편모(鞭毛), 전기 기관 따위를 이른다.
"
