어휘,구성 단위,고유어 여부,원어,원어·어종,품사,뜻풀이
호금조,단어,한자어,胡錦鳥,"한자 胡錦鳥
","「명사」
","참샛과의 새. 몸의 길이는 13cm 정도로 참새만 한데 꽁지가 길다. 수컷은 머리가 진한 붉은색, 등이 초록색, 배는 누런색, 가슴은 보라색, 머리와 얼굴은 붉은색이고, 암컷은 조금 칙칙한 색이다. 십자매에게 알을 품게 하며 기르기도 하는데 오스트레일리아 북부와 서북부에 분포한다.
"
호급둔전,단어,한자어,戶給屯田,"한자 戶給屯田
","「명사」
","고려 말기·조선 전기에, 군인과 일반 민호에게 주어 그 조세로 군량을 충당하던 둔전.
"
호기,단어,한자어,好奇,"한자 好奇
","「명사」
","신기한 것을 좋아함.
"
호기남아,단어,한자어,豪氣男兒,"한자 豪氣男兒
","「명사」
","씩씩하고 호방한 기상이 있는 사나이.
"
호기록,단어,한자어,好記錄,"한자 好記錄
","「명사」
","좋은 기록.
"
호기만발,단어,한자어,豪氣滿發,"한자 豪氣滿發
","「명사」
","꺼드럭거리며 뽐내는 기운이 온몸에 가득 차서 겉으로 드러남.
"
호기만장,단어,한자어,豪氣萬丈,"한자 豪氣萬丈
","「명사」
","꺼드럭거리며 뽐내는 기세가 매우 높음.
"
호기벽,단어,한자어,好奇癖,"한자 好奇癖
","「명사」
","신기한 것을 좋아하는 버릇.
"
호기상,단어,한자어,呼氣像,"한자 呼氣像
","「명사」
","차가운 유리나 운모 따위에 입김을 쐴 때 표면에 입김이 응결하면서 나타나는 형상.
"
호기생활,단어,한자어,好氣生活,"한자 好氣生活
","「명사」
","산소 호흡을 하는 생활.
"
호기성,단어,한자어,好氣性,"한자 好氣性
","「명사」
","세균 따위가 산소가 있을 때에 생육하는 성질.
"
호기심,단어,한자어,好奇心,"한자 好奇心
","「명사」
","새롭고 신기한 것을 좋아하거나 모르는 것을 알고 싶어 하는 마음.
"
호기음,단어,한자어,呼氣音,"한자 呼氣音
","「명사」
","내쉬는 숨에 의하여 발음되는 소리.
"
호기회,단어,한자어,好機會,"한자 好機會
","「명사」
","좋은 기회.
"
호깨나무,단어,고유어,,,"「명사」
","갈매나뭇과의 낙엽 활엽 교목. 높이는 10~17미터이며, 잎은 어긋나며 넓은 달걀 모양이고 톱니가 있다. 7월에 흰 꽃이 취산(聚繖) 화서로 피고 열매는 갈색의 둥근 핵과(核果)로 9~10월에 익는다. 줄기는 가구, 악기 따위를 만드는 데 쓰고 열매는 식용한다. 산 중턱 아래의 숲속에서 자라는데 한국의 중부 이남, 일본, 중국 등지에 분포한다.
"
호나복,단어,한자어,胡蘿蔔,"한자 胡蘿蔔
","「명사」
","산형과의 두해살이풀. 높이는 1미터 정도이며, 잎은 뿌리에서 나고 우상 복엽이다. 여름에 흰 꽃이 줄기 끝에 복산형 화서로 피고, 원뿔 모양의 불그레한 뿌리는 식용한다. 아시아, 유럽, 북아프리카 등지에 분포한다.
"
호남,단어,한자어,好男,"한자 好男
","「명사」
","호걸의 풍모나 기품이 있고 풍채가 좋은 사나이.
"
호남가,단어,한자어,湖南歌,"한자 湖南歌
","「명사」
","조선 고종 때에, 신재효가 지은 단가. 호남 일대의 지명에 따른 풍경 따위를 엮어 나가는 내용의 노래이다.
"
호남병영영지,단어,한자어,湖南兵營營誌,"한자 湖南兵營營誌
","「명사」
","조선 고종 6년(1869)에 작성된 전라도 병영의 영지. 병영, 성지(城池), 군병(軍兵), 봉대(烽臺) 따위를 수록하였다. 표지 이름은 병영의 소재지인 강진을 따서 ≪강영영지≫로 되어 있다. 1책.
"
호남병자창의록,단어,한자어,湖南丙子倡義錄,"한자 湖南丙子倡義錄
","「명사」
","병자호란 때 호남의 의사(義士)들이 의거(義擧)한 사실을 기록한 책. 조선 영조 46년(1770)에 간행하였으며 철종 9년(1858)에 보수(補修)·중간(重刊)하였다. 5권 2책.
"
호남선,단어,한자어,湖南線,"한자 湖南線
","「명사」
","경부선의 대전과 전라남도 목포 사이를 잇는 철도. 1914년에 개통되었으며, 1978년에 대전과 익산 구간이 먼저 복선으로 개통되었고, 그 뒤 장성과 송정동 구간이 복선으로 개통되었다. 익산에서 군산선과 전라선으로 분기된다. 길이는 252.5km.
"
호남성,단어,한자어,湖南省,"한자 湖南省
","「명사」
","→ 후난성.
"
호남아,단어,한자어,好男兒,"한자 好男兒
","「명사」
","호걸의 풍모나 기품이 있고 풍채가 좋은 사나이.
"
호남악부,단어,한자어,湖南樂府,"한자 湖南樂府
","「명사」
","조선 철종 때에, 윤달선(尹達善)이 지은 춘향전의 한시본. 요령(要令)·전어(轉語)·창(唱)의 세 갈래로 분류되는데, 이곳에서는 ‘잡가 십이강(雜歌十二腔)’을 명시하여 판소리 12마당의 존재를 부각시켰고, 판소리할 때의 모습과 창자(唱者)와 고수(鼓手)가 판을 짜는 모습을 서술하였으며, 삽입가요 따위도 다루고 있어 주목된다.
"
호남자,단어,한자어,好男子,"한자 好男子
","「명사」
","호걸의 풍모나 기품이 있고 풍채가 좋은 사나이.
"
호남평야,단어,한자어,湖南平野,"한자 湖南平野
","「명사」
","전라도 서부에 펼쳐진 평야. 우리나라에서 가장 큰 곡창 지대로 금강, 만경강, 영산강 따위가 지난다. 면적은 3,500㎢.
"
호녀,단어,한자어,胡女,"한자 胡女
","「명사」
","「1」만주족 여자.
「2」중국 여자를 낮잡아 이르는 말.
"
호년,단어,혼종어,呼년,"한자 呼
고유어 년
","「명사」
","‘이년’, ‘저년’ 하고 여자에게 ‘년’ 자를 붙여 부름.
"
호념,단어,한자어,護念,"한자 護念
","「명사」
","불보살이 선행을 닦는 중생을 늘 잊지 않고 보살펴 주는 일.
"
호노,단어,한자어,楛弩,"한자 楛弩
","「명사」
","광대싸리로 만든 화살을 쏘는 활. 여러 개의 화살을 잇따라 쏠 수 있다.
"
호노루발,단어,혼종어,胡노루발,"한자 胡
고유어 노루발
","「명사」
","노루발과의 상록 여러해살이풀. 높이는 23cm 정도이며, 잎은 뿌리에서 뭉쳐나고 원 모양이다. 6~7월에 흰색 꽃이 총상(總狀) 화서로 줄기 끝에 피고 열매는 삭과(蒴果)를 맺는다. 노루발과 비슷하나 줄기가 가늘고 약하며 꽃이 작다. 산지(山地)에서 나는데 백두산과 함경남도 부전고원에 분포한다.
"
호노자식,단어,한자어,胡奴子息,"한자 胡奴子息
","「명사」
","배운 데 없이 막되게 자라 교양이나 버릇이 없는 사람을 낮잡아 이르는 말.
"
호노한복,단어,한자어,豪奴悍僕,"한자 豪奴悍僕
","「명사」
","예전에, 고분고분한 면이 없고 몹시 드센 종을 이르던 말.
"
호농,단어,한자어,豪農,"한자 豪農
","「명사」
","땅을 많이 가지고 농사를 크게 지음. 또는 그런 집.
"
호닝반,단어,혼종어,honing盤,"영어 honing
한자 盤
","「명사」
","숫돌이 자동적으로 돌아가면서 정밀 가공을 하는 기계.
"
호단,단어,한자어,毫端,"한자 毫端
","「명사」
","글을 써 내려가는 기세를 비유적으로 이르는 말.
"
호담,단어,한자어,虎毯,"한자 虎毯
","「명사」
","범의 가죽 무늬를 놓아서 짠 담요. 옛날 상류 사회에서 혼례식 같은 의식을 행할 때에 흔히 깔았다.
"
호담자,단어,한자어,虎毯子,"한자 虎毯子
","「명사」
","범의 가죽 무늬를 놓아서 짠 담요. 옛날 상류 사회에서 혼례식 같은 의식을 행할 때에 흔히 깔았다.
"
호당,단어,한자어,戶當,"한자 戶當
","「명사」
","집마다 배당된 몫.
"
호당성,단어,한자어,好糖性,"한자 好糖性
","「명사」
","단것을 좋아하는 성질.
"
호당지풍,단어,한자어,護黨之風,"한자 護黨之風
","「명사」
","같은 당파끼리 서로 감싸고 도는 풍조.
"
호대,단어,한자어,戶大,"한자 戶大
","「명사」
","술을 많이 마시는 사람.
"
호대당백전,단어,한자어,戶大當百錢,"한자 戶大當百錢
","「명사」
","조선 시대에, 경복궁 중건으로 인한 재정적 궁핍을 해결하기 위하여 대원군이 만든 화폐. 법정 가치는 상평통보의 100배였지만 실제 가치는 이에 크게 미치지 못하여 화폐 가치의 폭락을 가져왔고, 고종 4년(1867)에 폐지되었다.
"
호대황,단어,한자어,胡大黃,"한자 胡大黃
","「명사」
","마디풀과의 여러해살이풀. 높이는 1미터 정도이며, 잎은 어긋나고 삼각 모양의 달걀꼴 또는 달걀 모양의 타원형이다. 7~8월에 녹색 꽃이 원추(圓錐) 화서로 피고 열매는 수과(瘦果)를 맺는다. 뿌리와 줄기는 식용 또는 약용한다. 깊은 산의 습지에서 자라는데 한국의 함경도, 일본, 만주, 사할린 등지에 분포한다.
"
호도,단어,고유어,,,"「명사」
","→ 태두01.
"
호도리,단어,한자어,好道理,"한자 好道理
","「명사」
","좋은 방도.
"
호도반도,단어,한자어,虎島半島,"한자 虎島半島
","「명사」
","함경남도 영흥만 안에 있는 송전만을 둘러싸고 있는 반도.
"
호도법,단어,한자어,弧度法,"한자 弧度法
","「명사」
","라디안을 단위로 하여 중심각을 표시하는 방법.
"
호도애,단어,고유어,,,"「명사」
","비둘깃과의 새. 몸의 길이는 28cm 정도이며, 잿빛을 띤 갈색이다. 목뒤에 검은색 띠가, 꽁지 끝에는 흰색 띠가 있다. 서유럽에서 동아시아에 걸쳐 분포한다.
"
호동,단어,한자어,好童,"한자 好童
","「명사」
","고구려 대무신왕의 아들(?~32). 성은 고(高). 32년 낙랑 태수(樂浪太守)의 딸인 공주와 사랑을 언약하고 공주로 하여금 적군의 침입을 알린다는 자명고를 찢게 하여 낙랑을 정벌하였으나 그가 태자가 되는 것을 시기한 원비(元妃)의 참소와 공주에 대한 사랑의 번민으로 자살하였다고 한다.
"
호동루,단어,한자어,胡桐淚,"한자 胡桐淚
","「명사」
","땅속에 묻혀 오래된 호동의 나뭇진. 열을 내리고 가래를 삭이는 데 쓴다.
"
호동률,단어,한자어,胡桐律,"한자 胡桐律
","「명사」
","땅속에 묻혀 오래된 호동의 나뭇진. 열을 내리고 가래를 삭이는 데 쓴다.
"
호두,단어,고유어,,,"「명사」
","호두나무의 열매. 속살은 지방이 많고 맛이 고소하여 식용하며, 한방에서 변비나 기침의 치료, 동독(銅毒)의 해독 따위의 약재로 쓴다.
"
호두각,단어,한자어,虎頭閣,"한자 虎頭閣
","「명사」
","조선 시대에, 의금부에서 죄인을 신문(訊問)하던 곳.
"
호두각집,단어,혼종어,虎頭閣집,"한자 虎頭閣
고유어 집
","「명사」
","대문 지붕이 가로 되지 않고 의금부의 호두각 모양을 본떠서 용마루 밑의 머리빼기 밑에 문을 낸 집.
"
호두강정,단어,고유어,,,"「명사」
","호두의 속살을 잘게 쪼개서 만든 강정.
"
호두과자,단어,혼종어,호두菓子,"고유어 호두
한자 菓子
","「명사」
","껍질을 벗긴 호두의 속살을 잘게 쪼개거나 갈아서 밀가루와 섞은 다음 호두알 모양으로 둥글게 구워 만든 과자. 충청남도 천안의 명물이다.
"
호두기,단어,고유어,,,"「명사」
","→ 호드기.
"
호두나무,단어,고유어,,,"「명사」
","가래나뭇과의 낙엽 활엽 교목. 높이는 20미터 정도이며, 가지는 굵고 사방으로 퍼진다. 잎은 어긋나고 5~7개의 작은 잎으로 된 우상 복엽이다. 4~5월에 단성화가 피는데 웅화수는 잎겨드랑이에, 자화수는 1~3개가 줄기 끝에 달리고 열매는 핵과(核果)로 10월에 익는다. 목재는 가구재로 쓰고 열매는 식용한다. 중국이 원산지로 촌락 부근에서 자라는데 한국의 중부 이남, 일본, 유럽 동남부, 아시아 서부 등지에 분포한다.
"
호두당,단어,혼종어,호두糖,"고유어 호두
한자 糖
","「명사」
","「1」호두의 속살에 밀가루와 설탕을 씌워 만든 음식.
「2」껍질을 벗긴 호두의 속살을 넣어서 만든 엿.
"
호두색,단어,혼종어,호두色,"고유어 호두
한자 色
","「명사」
","호두의 빛깔과 같은 탁한 황갈색.
"
호두엿,단어,고유어,,,"「명사」
","껍질을 벗긴 호두의 속살을 넣어서 만든 엿.
"
호두옴,단어,고유어,,,"「명사」
","호두의 진이 살에 묻었을 때 그 독 때문에 생기는 피부병.
"
호두유,단어,혼종어,호두油,"고유어 호두
한자 油
","「명사」
","호두의 속살에서 짠 기름.
"
호두잠,단어,혼종어,호두簪,"고유어 호두
한자 簪
","「명사」
","대가리를 호두 모양으로 새겨서 만든 옥비녀.
"
호두장,단어,혼종어,호두醬,"고유어 호두
한자 醬
","「명사」
","속껍질을 벗긴 호두 속살을 기름에 볶아서 간장에 넣은 음식.
"
호두장아찌,단어,고유어,,,"「명사」
","속껍질을 벗긴 호두 속살에 진장을 묻히고 실고추와 깨소금을 뿌린 음식.
"
호두주,단어,혼종어,호두酒,"고유어 호두
한자 酒
","「명사」
","호두의 속살을 짓이겨 빚은 술.
"
호두죽,단어,혼종어,호두粥,"고유어 호두
한자 粥
","「명사」
","속껍질을 벗긴 호두 속살을 멥쌀과 함께 물에 불려 맷돌에 갈아서 쑨 죽.
"
호두칼잎벌,단어,고유어,,,"「명사」
","칼잎벌과의 곤충. 몸의 길이는 13cm 정도이며, 머리·가슴·날개는 누런 갈색, 배는 흰색, 나머지 부분은 검은색이다. 애벌레는 호두나무의 해충으로 한국, 시베리아, 일본, 중국 등지에 분포한다.
"
호두튀각,단어,고유어,,,"「명사」
","궁중에서, ‘호두튀김’을 이르던 말.
"
호두튀김,단어,고유어,,,"「명사」
","호두의 속살에 녹말을 입혀 기름에 튀긴 음식.
"
호둣속,단어,고유어,,,"「명사」
","호두 열매의 속. 모양이 매끄럽지 않고 주름이 많은 것이 특징이다.
"
호드기,단어,고유어,,,"「명사」
","봄철에 물오른 버드나무 가지의 껍질을 고루 비틀어 뽑은 껍질이나 짤막한 밀짚 토막 따위로 만든 피리.
"
호들갑,단어,고유어,,,"「명사」
","경망스럽고 야단스러운 말이나 행동.
"
호등,단어,한자어,弧燈,"한자 弧燈
","「명사」
","아크 방전을 이용한 전등. 두 개의 탄소봉을 접촉하고 여기에 강한 전류를 통하면서 조금씩 떼면 불꽃이 그 사이를 날며 동시에 탄소봉은 백열화(白熱化)하여 강렬한 빛을 내게 된다. 서치라이트, 영사용 광원, 의료용 자외선등, 사진 제판용 광원 따위에 쓴다.
"
호떡,단어,혼종어,胡떡,"한자 胡
고유어 떡
","「명사」
","중국식 떡의 하나. 밀가루나 찹쌀가루를 반죽하여 설탕으로 소를 넣고 번철이나 프라이팬 따위에 둥글넓적하게 구워 낸다.
"
호떡집,단어,혼종어,胡떡집,"한자 胡
고유어 떡집
","「명사」
","호떡을 구워 파는 집이나 가게.
"
호라이마주,단어,혼종어,Roraima州,"안 밝힘 Roraima
한자 州
","「명사」
","브라질 북부에 있는 주. 1990년에 주가 되었으며, 대부분의 지역은 사람이 살지 않는 열대 우림 지대이다. 보아비스타(Boa Vista) 주변에서는 목축을 하며, 베네수엘라 따위를 잇는 도로가 생기면서 개발이 이루어지고 있다. 주도(州都)는 보아비스타, 면적은 23만 5,116㎢.
"
호라지좆,단어,고유어,,,"「명사」
","백합과의 여러해살이풀. 줄기의 높이는 1~2미터이고 덩굴성이며, 방추형의 뿌리줄기가 여러 개로 되어 있다. 5~6월에 누런색 꽃이 잎겨드랑이에 1~3개씩 뭉쳐나고, 둥근 열매는 지름이 6mm 정도이며 흰색이다. 애순은 식용하고 뿌리는 약용한다. 바닷가에서 자라는데 한국, 일본, 중국 등지에 분포한다.
"
호락,단어,한자어,虎落,"한자 虎落
","「명사」
","「1」범의 침입을 막는 울타리.
「2」‘외번’을 달리 이르는 말.
"
호락논쟁,단어,한자어,湖洛論爭,"한자 湖洛論爭
","「명사」
","조선 후기 성리학에서, 인성(人性)과 물성(物性)을 같은 것으로 보는가 다른 것으로 보는가 하는 관념론적 문제를 놓고, 호론(湖論)의 인물성상이론(人物性相異論)과 낙론(洛論)의 인물성동론(人物性同論) 사이에서 벌어진 논쟁.
"
호락질,단어,고유어,,,"「명사」
","남의 힘을 빌리지 않고 가족끼리 농사를 짓는 일.
"
호란,단어,한자어,呼蘭,"한자 呼蘭
","「명사」
","→ 후란.
"
호란좌,단어,한자어,胡亂座,"한자 胡亂座
","「명사」
","선사의 법회 따위에서 법랍(法臘)의 차례로 앉지 않고 자유롭게 앉도록 마련된 자리.
"
호랑,단어,한자어,虎狼,"한자 虎狼
","「명사」
","범과 이리라는 뜻으로, 욕심이 많고 잔인한 사람을 비유적으로 이르는 말.
"
호랑가시나무,단어,혼종어,虎狼가시나무,"한자 虎狼
고유어 가시나무
","「명사」
","감탕나뭇과의 상록 활엽 소교목. 높이는 2~3미터이며, 잎은 어긋나고 달걀 모양 또는 넓은 타원형으로 가시 모양의 예리한 톱니가 있다. 4~5월에 흰 꽃이 산형(繖形) 화서로 잎겨드랑이에 모여 피고, 열매는 핵과(核果)로 가을에 붉게 익는다. 크리스마스트리로 많이 쓰고 관상용으로 재배한다. 산기슭의 양지나 개울가에서 자라는데 한국의 전남·제주, 중국 등지에 분포한다.
"
호랑감투,단어,혼종어,虎狼감투,"한자 虎狼
고유어 감투
","「명사」
","→ 호령관.
"
호랑거미,단어,혼종어,虎狼거미,"한자 虎狼
고유어 거미
","「명사」
","왕거밋과의 하나. 몸의 길이는 암컷은 25mm, 수컷은 8mm 정도로 비교적 크고 길며, 배에 노란 띠 모양의 줄이 세 개 있어 호랑이 무늬와 비슷하다. 풀숲이나 처마 밑에 수직으로 그물을 치고 사는데 한국, 일본, 중국 등지에 분포한다.
"
호랑꼬리여우원숭이,단어,혼종어,虎狼꼬리여우원숭이,"한자 虎狼
고유어 꼬리여우원숭이
","「명사」
","여우원숭잇과의 하나. 몸의 길이는 30~45cm이며, 등 쪽은 잿빛 갈색, 배는 흰색이다. 코가 검고 뾰족이 나와 있어 여우를 닮았고 몸보다 긴 꼬리에는 희고 검은 고리 무늬가 있다. 과실, 곤충 따위를 먹는데 성질이 온순하고 귀여워 애완용으로 기르기도 한다. 마다가스카르섬의 특산종이다.
"
호랑나비,단어,혼종어,虎狼나비,"한자 虎狼
고유어 나비
","「명사」
","「1」호랑나빗과의 호랑나비, 제비나비 따위를 통틀어 이르는 말.
「2」호랑나빗과의 곤충. 편 날개의 길이는 8~12cm이며, 누런 녹색 또는 어두운 갈색이고 검은 띠와 얼룩얼룩한 점이 있으며 뒷날개에는 가는 돌기가 있다. 애벌레는 감나무, 귤나무 따위의 해충이다. 한국, 일본, 중국 등지에 분포한다.
"
호랑나비버섯,단어,혼종어,虎狼나비버섯,"한자 虎狼
고유어 나비버섯
","「명사」
","우단버섯과에 속하는 식용 버섯. 갓은 주걱 모양으로 겉면은 어두운 밤색이며 가루 모양의 연한 털이 빽빽하게 나 있다. 대는 굵고 가죽질이며 갓의 한쪽에 치우쳐 붙는다. 여름과 가을에 소나무 숲의 썩은 나무에서 자란다.
"
호랑나비벌레,단어,혼종어,虎狼나비벌레,"한자 虎狼
고유어 나비벌레
","「명사」
","호랑나비의 애벌레. 몸은 초록색이고 머리 위에 두 개의 뿔이 있다. 감귤류, 향나무, 황벽나무, 초피나무 따위의 잎을 갉아 먹는 해충이다.
"
호랑나빗과,단어,혼종어,虎狼나빗科,"한자 虎狼
고유어 나빗
한자 科
","「명사」
","곤충강 나비목의 한 과. 몸빛은 검거나 어두운 갈색이고 누런색, 붉은색, 남색 따위의 아름다운 얼룩무늬가 있으며 암수 또는 계절에 따라 빛깔의 변화가 많다. 전 세계에 850여 종이 분포한다. 애호랑나비, 제비나비, 호랑나비, 꼬리명주나비 따위가 있다.
"
호랑버들,단어,혼종어,虎狼버들,"한자 虎狼
고유어 버들
","「명사」
","버드나뭇과의 낙엽 활엽 소교목. 높이는 5~10미터이며, 잎은 어긋나고 타원형 또는 넓은 타원형인데 톱니와 흰 털이 있다. 4월에 노란 단성화가 유한(有限) 화서로 피고 열매는 삭과(蒴果)로 5월에 익는다. 관상용이고 산 중턱이나 산기슭의 습지에서 자라는데 한국, 일본, 만주, 사할린, 시베리아 등지에 분포한다.
"
호랑연,단어,한자어,虎狼鳶,"한자 虎狼鳶
","「명사」
","‘虎’ 자 모양으로 만든 종이 연.
"
호랑요,단어,혼종어,虎狼요,"한자 虎狼
고유어 요
","「명사」
","→ 호탄자.
"
호랑이,단어,혼종어,虎狼이,"한자 虎狼
고유어 이
","「명사」
","「1」고양잇과의 포유류. 몸의 길이는 2미터 정도이며, 등은 누런 갈색이고 검은 가로무늬가 있으며 배는 흰색이다. 꼬리는 길고 검은 줄무늬가 있다. 삼림이나 대숲에 혼자 또는 암수 한 쌍이 같이 사는데 시베리아 남부에서 인도, 자바 등지에 분포한다.
「2」몹시 사납고 무서운 사람을 비유적으로 이르는 말.
"
호랑이날,단어,혼종어,虎狼이날,"한자 虎狼
고유어 이날
","「명사」
","지지(地支)가 인(寅)으로 된 날.
"
호랑이띠,단어,혼종어,虎狼이띠,"한자 虎狼
고유어 이띠
","「명사」
","범해에 난 사람의 띠.
"
호랑이해,단어,혼종어,虎狼이해,"한자 虎狼
고유어 이해
","「명사」
","지지(地支)가 인(寅)으로 된 해. 갑인년(甲寅年)·병인년(丙寅年)·무인년(戊寅年) 따위를 이른다.
"
호랑지빠귀,단어,혼종어,虎狼지빠귀,"한자 虎狼
고유어 지빠귀
","「명사」
","지빠귓과의 새. 몸의 길이는 30cm 정도이며, 등은 누런 갈색, 배는 누런색이고 아래위 날개에 초승달 모양의 검은 무늬가 있다. 여름새로 한국, 시베리아 동부, 몽골, 일본 홋카이도(北海道) 등지에서 번식하고 아시아 남부, 유럽 등지에서 겨울을 보낸다.
"
호랑지심,단어,한자어,虎狼之心,"한자 虎狼之心
","「명사」
","범과 이리의 마음이라는 뜻으로, 사납고 모질어서 자비롭지 못한 마음을 비유적으로 이르는 말.
"
호랑티티,단어,혼종어,虎狼티티,"한자 虎狼
고유어 티티
","「명사」
","지빠귓과의 새. 몸의 길이는 30cm 정도이며, 등은 누런 갈색, 배는 누런색이고 아래위 날개에 초승달 모양의 검은 무늬가 있다. 여름새로 한국, 시베리아 동부, 몽골, 일본 홋카이도(北海道) 등지에서 번식하고 아시아 남부, 유럽 등지에서 겨울을 보낸다.
"
호랑하늘소,단어,혼종어,虎狼하늘소,"한자 虎狼
고유어 하늘소
","「명사」
","하늘솟과의 곤충. 몸의 길이는 1.4~2.4cm이며, 누런 갈색에 앞가슴 중앙에 검은 띠가 두 줄, 붉은 갈색 띠가 한 줄 있고 딱지날개에는 검은 띠가 있다. 애벌레는 뽕나무의 해충이다. 한국, 일본, 중국, 대만 등지에 분포한다.
"
호래비좆,단어,고유어,,,"「명사」
","→ 홀아비좆.
"
호래아들,단어,고유어,,,"「명사」
","배운 데 없이 막되게 자라 교양이나 버릇이 없는 사람을 낮잡아 이르는 말.
"
호래자식,단어,혼종어,호래子息,"고유어 호래
한자 子息
","「명사」
","배운 데 없이 막되게 자라 교양이나 버릇이 없는 사람을 낮잡아 이르는 말.
"
호래척거,단어,한자어,呼來斥去,"한자 呼來斥去
","「명사」
","사람을 오라고 불러 놓고 곧바로 내쫓음.
"
호래초거,단어,한자어,呼來招去,"한자 呼來招去
","「명사」
","불러오고 불러 감.
"
호련,단어,한자어,瑚璉,"한자 瑚璉
","「명사」
","「1」중국 하(夏)나라와 은(殷)나라 때에, 서직(黍稷)을 담던 제기(祭器). 은나라는 호(瑚)를, 하나라는 연(璉)을 사용하였다.
「2」고귀한 인격을 가진 사람이나 학식과 능력이 뛰어난 사람을 비유적으로 이르는 말. 공자(孔子)가 자공(子貢)의 인물됨을 ‘호련’이라고 평가한 데에서 유래한다.
"
호련대,단어,한자어,扈輦隊,"한자 扈輦隊
","「명사」
","조선 시대에, 용호영에 속한 군대. 정련배, 부련배 및 의장(儀仗)을 드는 군사로 조직하였다.
"
호렴,단어,한자어,戶斂,"한자 戶斂
","「명사」
","집집마다 물리던 세(稅).
"
호렵,단어,한자어,虎獵,"한자 虎獵
","「명사」
","호랑이를 사냥함. 또는 그런 사냥.
"
호렵도,단어,한자어,胡獵圖,"한자 胡獵圖
","「명사」
","오랑캐가 사냥하는 장면을 그린 그림.
"
호령,단어,한자어,湖嶺,"한자 湖嶺
","「명사」
","충청도와 경상도를 아울러 이르는 말.
"
호령관,단어,혼종어,호령冠,"고유어 호령
한자 冠
","「명사」
","예전에, 아이들 장난의 하나. 대님을 끄르지 못하게 하고 바지를 뒤집어 벗긴 다음 상반신을 구부려 머리부터 바지 속으로 집어넣게 한다.
"
호령기,단어,한자어,號令氣,"한자 號令氣
","「명사」
","호령하는 것과 같은 기운이나 기세.
"
호령바람,단어,혼종어,號令바람,"한자 號令
고유어 바람
","「명사」
","큰 소리로 꾸짖는 서슬.
"
호령새,단어,고유어,,,"「명사」
","→ 망와.
"
호령제,단어,한자어,號令制,"한자 號令制
","「명사」
","판소리에서, ‘우조01’를 달리 이르는 말. 웅장하고 호탕한 남성적인 소리라는 점에서 이르는 말이다.
"
호령조,단어,한자어,號令調,"한자 號令調
","「명사」
","판소리에서, ‘우조01’를 달리 이르는 말. 웅장하고 호탕한 남성적인 소리라는 점에서 이르는 말이다.
"
호령질,단어,혼종어,號令질,"한자 號令
고유어 질
","「명사」
","큰 소리로 꾸짖는 짓을 속되게 이르는 말.
"
호령포,단어,한자어,號令砲,"한자 號令砲
","「명사」
","예전에, 호령의 신호로 쏘던 포.
"
호령호령,단어,한자어,號令號令,"한자 號令號令
","「명사」
","정신을 차릴 틈도 주지 않고 잇따라 큰 소리로 꾸짖음.
"
호례,단어,한자어,好例,"한자 好例
","「명사」
","어떤 사물을 구체적으로 설명하는 데 아주 적절한 예.
"
호로,단어,고유어,,,"「명사」
","분합(分閤)의 아래쪽에 박는 쇠 장식의 하나.
"
호로국,단어,한자어,戶路國,"한자 戶路國
","「명사」
","진한(辰韓) 십이국에 속한 나라.
"
호로병,단어,한자어,葫蘆甁,"한자 葫蘆甁
","「명사」
","‘호리병’의 원말.
"
호로병박,단어,혼종어,葫蘆甁박,"한자 葫蘆甁
고유어 박
","「명사」
","박과의 한해살이 덩굴풀. 줄기는 덩굴지고 덩굴손에 의해서 다른 물체에 감아 붙으며, 잎은 어긋나고 심장 모양인데 털이 있다. 암수한그루로 7월에 깔때기 모양의 흰 꽃이 잎겨드랑이에 피고 열매는 장과로 길쭉하며 가운데가 잘록한 모양이다. 열매의 껍질이 단단하여 말려서 그릇으로 쓴다. 인가 근처에서 자란다.
"
호로새끼,단어,고유어,,,"「명사」
","→ 호래자식.
"
호로생,단어,한자어,葫蘆笙,"한자 葫蘆笙
","「명사」
","끝이 호리병같이 생긴 생황(笙簧).
"
호로자식,단어,혼종어,호로子息,"고유어 호로
한자 子息
","「명사」
","→ 호래자식.
"
호로전안,단어,한자어,葫蘆箭眼,"한자 葫蘆箭眼
","「명사」
","활을 쏠 수 있도록 문에 낸 호리병 모양의 구멍.
"
호로파,단어,한자어,葫蘆巴,"한자 葫蘆巴
","「명사」
","「1」콩과의 한해살이풀. 높이는 0.7~1미터이다. 여름에 나비 모양의 노란색 꽃이 피고 열매는 꼬투리 모양이다. 씨는 약재, 향신료로 쓰인다. 서아시아가 원산지로 중국에 분포한다.
「2」‘큰노랑꽃자리풀’의 씨를 한방에서 이르는 말. 맛이 쓰고 성질이 더운 약으로 양기(陽氣)를 보하며 산증(疝症)이나 각기(脚氣) 따위에 쓰인다.
"
호록,단어,한자어,箶簶/胡籙/胡簶,"한자 箶簶
/(병기) /
한자 胡籙
/(병기) /
한자 胡簶
","「명사」
","화살을 담아 두는 통.
"
호롱,단어,고유어,,,"「명사」
","석유를 담아 불을 켜는 데에 쓰는 그릇. 사기나 유리 또는 양철 따위로 작은 병 모양으로 만드는데, 아래에는 석유를 담을 수 있도록 둥글게 하고 위 뚜껑에는 심지를 해 박아 불을 켤 수 있도록 작은 구멍을 낸다.
"
