어휘,구성 단위,고유어 여부,원어,원어·어종,품사,뜻풀이
청사료,단어,한자어,靑飼料,"한자 靑飼料
","「명사」
","마르지 않아서 푸른 채로 있는 싱싱한 먹이.
"
청사마구리,단어,혼종어,靑紗마구리,"한자 靑紗
고유어 마구리
","「명사」
","책 매는 곳의 맨 위와 아래를 푸른 비단으로 감싸는 한적(漢籍) 장정법(裝幀法).
"
청사비,단어,한자어,廳舍費,"한자 廳舍費
","「명사」
","청사를 관리하고 보수하는 데 쓰는 비용.
"
청사양인도,단어,한자어,靑蛇兩刃刀,"한자 靑蛇兩刃刀
","「명사」
","푸른 뱀의 머리가 새겨져 있고 양쪽에 날이 있는 검.
"
청사조,단어,한자어,靑蛇條,"한자 靑蛇條
","「명사」
","갈매나뭇과의 덩굴성 낙엽 활엽 관목. 늙은 줄기는 딱딱하고 자줏빛을 띤다. 잎은 어긋나고 달걀 모양이며 표면은 녹색, 뒷면은 흰색이다. 7~8월에 녹색을 띤 흰 꽃이 원추(圓錐) 화서로 피고 다음 해 여름에 타원형의 빨간 핵과(核果)가 검게 익는다. 관상용이고 골짜기의 숲속에서 자라는데 한국의 전라북도 군산, 일본, 대만 등지에 분포한다.
"
청사죽백,단어,한자어,靑史竹帛,"한자 靑史竹帛
","「명사」
","역사상의 기록을 적은 책. 옛날 종이가 없을 때 참대나 비단 조각에 글이나 그림을 남겼던 데서 유래한다.
"
청사진,단어,한자어,靑寫眞,"한자 靑寫眞
","「명사」
","「1」건축이나 기계 따위의 도면(圖面)을 복사하는 데 쓰는 사진. 푸른 바탕의 종이 위에 원도면(原圖面)이 흰 줄로 나타난다. 화학 약품을 바른 종이 위에 얇은 종이에 그린 도면을 덮고 빛을 쬐어 현상하여 만든다.
「2」미래에 대한 희망적인 계획이나 구상.
"
청사초,단어,한자어,靑莎草,"한자 靑莎草
","「명사」
","사초과의 여러해살이풀. 줄기는 높이가 30cm 정도로 뭉쳐나며, 잎은 선 모양이다. 4~5월에 2~6개의 작은 이삭으로 된 꽃이 곧게 서는데 위에는 웅화수, 옆에는 자화수가 달린다. 열매는 수과(瘦果)로 7월에 익는다. 들이나 길가에서 자라는데 한국, 일본, 오스트레일리아, 인도 등지에 분포한다.
"
청사초롱,단어,혼종어,靑紗초籠,"한자 靑紗
고유어 초
한자 籠
","「명사」
","「1」푸른 천과 붉은 천으로 상, 하단을 두른 초롱. 조선 후기에, 궁중에서는 왕세손이 사용하였고, 일반에서는 혼례식에 사용하였다.
「2」조선 시대에, 정삼품부터 정이품의 벼슬아치가 밤에 다닐 때 쓰던 품등(品燈). 푸른 사로 둘러씌웠다.
"
청삭,단어,한자어,聽朔,"한자 聽朔
","「명사」
","임금이나 제후가 음력 초하루에 그달의 정사(政事)를 듣던 일.
"
청산,단어,한자어,靑山,"한자 靑山
","「명사」
","풀과 나무가 무성한 푸른 산.
"
청산가리,단어,한자어,靑酸加里,"한자 靑酸加里
","「명사」
","‘사이안화 칼륨’을 일상적으로 이르는 말. ‘청산 칼리’의 음역어이다.
"
청산금,단어,한자어,淸算金,"한자 淸算金
","「명사」
","농지 개량 사업이나 토지 구획 정리 사업 따위에서 토지를 교환할 때, 원래 토지의 가격보다 교환하여 주는 토지의 가격이 적을 경우에 그 차액만큼 지급하는 돈.
"
청산녹수,단어,한자어,靑山綠水,"한자 靑山綠水
","「명사」
","푸른 산과 푸른 물이라는 뜻으로, 산골짜기에 흐르는 맑은 물을 이르는 말.
"
청산리,단어,한자어,靑山裏,"한자 靑山裏
","「명사」
","푸른 산 속.
"
청산별곡,단어,한자어,靑山別曲,"한자 靑山別曲
","「명사」
","고려 시대의 속요. 현실 도피의 비애를 노래한 것으로, 모두 8연으로 되어 있다. ≪악장가사≫에 실려 있다.
"
청산소다,단어,혼종어,靑酸soda,"한자 靑酸
영어 soda
","「명사」
","‘사이안화 나트륨’을 일상적으로 이르는 말.
"
청산염,단어,한자어,靑酸鹽,"한자 靑酸鹽
","「명사」
","사이안화 수소산의 염. 알칼리나 알칼리 토류 금속의 염은 물에 녹고 수용액은 가수 분해가 되어 염기성을 나타낸다. 중금속염은 사이안화 수은 이외에는 물에 녹지 않으며 독성이 강하다.
"
청산우수,단어,한자어,靑山雨水,"한자 靑山雨水
","「명사」
","푸른 산에서 흘러내리는 빗물이라는 뜻으로, 막힘없이 말을 잘함을 비유적으로 이르는 말.
"
청산유수,단어,한자어,靑山流水,"한자 靑山流水
","「명사」
","푸른 산에 흐르는 맑은 물이라는 뜻으로, 막힘없이 썩 잘하는 말을 비유적으로 이르는 말.
"
청산인,단어,한자어,淸算人,"한자 淸算人
","「명사」
","해산한 법인의 청산 사무를 맡아서 처리하는 사람.
"
청산호,단어,한자어,靑珊瑚,"한자 靑珊瑚
","「명사」
","산호와 비슷한 푸른 보석.
"
청삼,단어,한자어,靑衫,"한자 靑衫
","「명사」
","「1」나라의 제향 때에 입던 남색 도포.
「2」조복(朝服) 안에 받쳐 입던 옷. 남색 바탕에 검은 빛깔로 가를 꾸미고 큰 소매를 달았다.
「3」전악(典樂)이 입던 진한 유록색 공복(公服).
"
청삽사리,단어,혼종어,靑삽사리,"한자 靑
고유어 삽사리
","「명사」
","개의 한 품종. 검고 긴 털이 곱슬곱슬하게 난 개.
"
청상,단어,한자어,靑葙,"한자 靑葙
","「명사」
","비름과의 한해살이풀. 높이는 40~80cm 정도이며, 잎은 어긋나고 피침 모양 또는 좁은 달걀 모양이다. 여름에 연한 붉은 꽃이 줄기 끝에 수상(穗狀) 화서로 피고 열매는 개과(蓋果)를 맺는다. 씨는 ‘강남조’ 또는 ‘청상자’라 하여 한약재로 쓰고, 어린잎은 식용한다. 관상용으로 심으며, 강원, 경기, 전라, 제주 등지에 분포한다.
"
청상과부,단어,한자어,靑孀寡婦,"한자 靑孀寡婦
","「명사」
","젊어서 남편을 잃고 홀로된 여자.
"
청상과수,단어,한자어,靑孀寡守,"한자 靑孀寡守
","「명사」
","젊어서 남편을 잃고 홀로된 여자.
"
청상기,단어,한자어,淸商伎,"한자 淸商伎
","「명사」
","중국의 수나라·당나라 때의 속악의 하나.
"
청상배,단어,한자어,廳上拜,"한자 廳上拜
","「명사」
","대청(大廳) 위에 올라가서 하는 절.
"
청상아리,단어,혼종어,靑상아리,"한자 靑
고유어 상아리
","「명사」
","악상엇과의 바닷물고기. 몸의 길이는 7미터 정도의 방추 모양이며, 등은 검푸르고 배는 희며 주둥이가 길고 뾰족하다. 한국 중남부, 일본 중부 이남, 중국, 인도 등 온대와 열대에 널리 분포한다.
"
청상자,단어,한자어,靑葙子,"한자 靑葙子
","「명사」
","‘강남조’를 한방에서 이르는 말. 성질이 차서 간열(肝熱)로 인한 눈병, 고혈압, 두통 따위에 쓰인다.
"
청새,단어,혼종어,靑새,"한자 靑
고유어 새
","「명사」
","털빛이 파란 빛깔을 띤 새. 영조(靈鳥)로서 길조(吉兆)를 상징한다.
"
청새리,단어,혼종어,靑새리,"한자 靑
고유어 새리
","「명사」
","흉상엇과의 바닷물고기. 몸의 길이는 6미터 정도로 길쭉하며, 등 쪽은 회색을 띤 청색에 배 쪽은 희고 주둥이가 길다. 상하 양턱의 가장자리에는 부동형 톱니가 있고 위턱 이는 아래턱 이보다 폭이 넓고 비스듬하다. 한국, 일본, 유럽, 대서양, 태평양의 온대와 열대에 널리 분포하는데, 특히 미국의 캘리포니아주 연안에 많다.
"
청새리상어,단어,혼종어,靑새리상어,"한자 靑
고유어 새리상어
","「명사」
","흉상엇과의 바닷물고기. 몸의 길이는 6미터 정도로 길쭉하며, 등 쪽은 회색을 띤 청색에 배 쪽은 희고 주둥이가 길다. 상하 양턱의 가장자리에는 부동형 톱니가 있고 위턱 이는 아래턱 이보다 폭이 넓고 비스듬하다. 한국, 일본, 유럽, 대서양, 태평양의 온대와 열대에 널리 분포하는데, 특히 미국의 캘리포니아주 연안에 많다.
"
청새진,단어,한자어,淸塞鎭,"한자 淸塞鎭
","「명사」
","고려 경종 때에, 거란의 침입에 대비하여 평안북도 희천(熙川)에 설치한 진성(鎭城).
"
청새치,단어,혼종어,靑새치,"한자 靑
고유어 새치
","「명사」
","황새칫과의 바닷물고기. 몸의 길이는 3미터 정도이며, 검푸르고 살은 복숭아 빛깔인데 식용한다. 주둥이가 좁고 창날처럼 길다. 한국, 일본, 대만, 미국의 하와이·캘리포니아 근해에 분포한다.
"
청색,단어,한자어,靑色,"한자 靑色
","「명사」
","맑은 가을 하늘과 같이 밝고 선명한 푸른색.
"
청색경보,단어,한자어,靑色警報,"한자 靑色警報
","「명사」
","적의 항공기가 공습하여 왔을 때 위험을 알리는 경보. 사이렌, 종, 깃발, 육성 따위의 신속한 통신 수단을 이용한다.
"
청색광,단어,한자어,靑色光,"한자 靑色光
","「명사」
","가열하였을 때 어떤 금속 산화물에 의하여 나는 차가운 빛.
"
청색맹,단어,한자어,靑色盲,"한자 靑色盲
","「명사」
","긴 파상을 적색으로 느끼고 짧은 파상을 녹색으로 느끼며, 청색과 황색을 혼동하는 색맹.
"
청색병,단어,한자어,靑色病,"한자 靑色病
","「명사」
","‘청색증’의 전 용어.
"
청색성,단어,한자어,靑色星,"한자 靑色星
","「명사」
","드레이퍼 항성표에서, 스펙트럼형이 오(O), 비(B), 에이(A), 에프(F)인 조기형(早期型) 별.
"
청색아,단어,한자어,靑色兒,"한자 靑色兒
","「명사」
","피부나 점막이 울혈(鬱血) 때문에 보라색인 유아. 선천적인 심장 결함으로 산소가 부족한 혈액이 전신의 순환 계통을 흐르는 것이 원인이다.
"
청색전화,단어,한자어,靑色電話,"한자 靑色電話
","「명사」
","예전에, 전화 시설이 부족하여 전화를 놓기가 어려웠을 때, 사용권을 남에게 양도할 수 없는 전화를 이르던 말. 1970년 9월 1일 이후에 전화 관서로부터 승낙을 받아 가입하던 전화로서, 그 가입 원부(原簿)가 청색으로 되어 있었다.
"
청색증,단어,한자어,靑色症,"한자 靑色症
","「명사」
","혈액 내 환원 헤모글로빈의 증가나 헤모글로빈 자체의 구조적 장애로 인하여 피부나 점막에 푸른색이 나는 것을 통틀어 이르는 말. 선천 심장병에 걸렸을 때 흔히 볼 수 있다.
"
청색하늘소붙이,단어,혼종어,靑色하늘소붙이,"한자 靑色
고유어 하늘소붙이
","「명사」
","하늘소붙잇과의 곤충. 몸의 길이는 11~15mm이며, 누런색이다. 날개는 금빛 녹색 또는 파란빛을 띤 녹색이나 드물게 푸른 자색을 띠는 것도 있으며 각각 세 개의 종융선과 점무늬가 있다. 성충은 꽃에 모이며 애벌레는 썩은 나무에 사는데 한국, 일본, 사할린 등지에 분포한다.
"
청서,단어,한자어,靑書,"한자 靑書
","「명사」
","영국 의회나 추밀원의 보고서. 표지가 청색으로 되어 있는 데서 유래하였다.
"
청서모,단어,한자어,靑鼠毛,"한자 靑鼠毛
","「명사」
","‘청설모’의 원말.
"
청서피,단어,한자어,靑鼠皮,"한자 靑鼠皮
","「명사」
","날다람쥐나 하늘다람쥐의 가죽.
"
청석,단어,한자어,靑石,"한자 靑石
","「명사」
","「1」푸른 빛깔을 띤 응회암. 실내 장식이나 건물의 외부 장식에 쓴다.
「2」녹니석을 주성분으로 하는 결정 편암. 녹색을 띠고, 비늘 조각을 이루며 잘 벗겨진다. 흔히 정원의 장식용으로 쓰인다.
"
청석돌,단어,혼종어,靑石돌,"한자 靑石
고유어 돌
","「명사」
","점토, 화산재와 같은 세립질 퇴적물이 광역 변성 작용을 받아 만들어진 변성암. 광물에 따라 초록색, 검은색, 누런색 등을 띤다. 평면적인 조각으로 잘 갈라지고 슬레이트, 석판, 벼룻돌 따위를 만드는 데 쓰인다.
"
청석자,단어,한자어,靑石子,"한자 靑石子
","「명사」
","도자기에 쓰는, 푸른 빛깔을 나게 하는 잿물의 하나.
"
청석집,단어,혼종어,靑石집,"한자 靑石
고유어 집
","「명사」
","청석으로 지붕을 올린 집. 너새집의 일종이다.
"
청석판,단어,혼종어,靑石판,"한자 靑石
고유어 판
","「명사」
","푸른 색깔의 돌이 넓게 깔려 있는 곳.
"
청선,단어,한자어,靑扇,"한자 靑扇
","「명사」
","푸른 빛깔의 부채.
"
청설,단어,한자어,淸雪,"한자 淸雪
","「명사」
","지난날의 분하였거나 수치스러웠던 일을 깨끗이 씻어 버림.
"
청설모,단어,한자어,靑鼠▽毛,"한자 靑鼠▽毛
","「명사」
","「1」다람쥣과의 하나. 몸빛은 잿빛 갈색이며 네 다리와 귀의 긴 털은 검은색이다. 종자, 과실, 나뭇잎 따위를 먹고 가을에는 땅속에 먹이를 저장한다. 임신 기간은 35일이며 한 배에 5마리의 새끼를 낳는다. 한국, 시베리아, 유럽, 일본 등지에 분포한다.
「2」날다람쥐 따위의 털. 붓을 만드는 데 많이 쓴다.
"
청성,단어,한자어,淸省,"한자 淸省
","「명사」
","잘 조사하여 까다로운 규칙을 고치고 융통성 있게 만듦.
"
청성곡,단어,한자어,淸聲曲,"한자 淸聲曲
","「명사」
","‘청성 자진한잎’을 달리 이르는 말.
"
청세,단어,한자어,淸世,"한자 淸世
","「명사」
","잘 다스려져 밝고 깨끗한 세상.
"
청셔츠당,단어,혼종어,靑←shirt黨,"한자 靑
영어 ←shirt
한자 黨
","「명사」
","드그렐(Degrelle, L.)이 이끌던 벨기에의 파시스트당. 나치스의 원조를 받아 1930년대 후반에는 연립 내각을 출범시켰으며, 제이 차 세계 대전 때에는 독일 점령군에 협조하다가 대전 후에 해체되었다.
"
청소,단어,한자어,靑素,"한자 靑素
","「명사」
","옥사마이드를 오산화 인으로 탈수하거나 수은, 은, 금 따위의 사이안화물을 열분해할 때에 생기는 무색의 기체. 특이한 냄새와 독성이 있으며, 불을 붙이면 보라색 불꽃을 내며 타는데 이산화 탄소와 질소로 유리된다. 군사용 독가스로 쓴다. 화학식은 (CN)<sub style='font-size:11px;'>2</sub>.
"
청소골,단어,한자어,聽小骨,"한자 聽小骨
","「명사」
","가운데귀의 속에 있는 세 개의 작은 뼈. 망치뼈, 모루뼈, 등자뼈로 고막의 진동을 속귀에 전달한다.
"
청소기,단어,한자어,靑素旗,"한자 靑素旗
","「명사」
","대한 제국 때에 쓰던, 아무런 그림이 없는 의장기. 파란색 삼각기이다.
"
청소년,단어,한자어,靑少年,"한자 靑少年
","「명사」
","「1」청년과 소년을 아울러 이르는 말.
「2」청소년 기본법에서, 9세 이상 24세 이하인 사람을 이르는 말.
「3」청소년 보호법에서, 19세 미만인 사람을 이르는 말. 다만, 만 19세가 되는 해의 1월 1일을 맞이한 사람은 제외한다.
"
청소년기,단어,한자어,靑少年期,"한자 靑少年期
","「명사」
","아동이 신체적·정신적·사회적으로 성인이 되어 가는 도중의 시기. 주변적 위치에 따른 갈등과 방황으로 정체성의 혼란을 겪기도 한다.
"
청소년층,단어,한자어,靑少年層,"한자 靑少年層
","「명사」
","사회 구성원 가운데 청소년기에 있는 사람을 통틀어 이르는 말.
"
청소동물,단어,한자어,淸掃動物,"한자 淸掃動物
","「명사」
","생물의 사체 따위를 먹이로 하는 동물을 통틀어 이르는 말. 구더기, 말똥풍뎅이 따위와 썩은 고기를 찾아다니는 까마귀, 독수리, 하이에나, 자칼 따위의 동물을 이른다.
"
청소로,단어,혼종어,청小櫨,"고유어 청
한자 小櫨
","「명사」
","초제공과 첨차가 엇물리는 곳에 끼우는 소로.
"
청소부,단어,한자어,淸掃夫,"한자 淸掃夫
","「명사」
","청소하는 일을 직업으로 하는 남자.
"
청소북,단어,한자어,淸小北,"한자 淸小北
","「명사」
","조선 선조 말, 소북(小北) 가운데 남이공을 중심으로 한 분파. 인조반정과 더불어 몰락하였는데, 후에 서인과 남인에 흡수되었다.
"
청소전,단어,한자어,淸小錢,"한자 淸小錢
","「명사」
","조선 후기에, 우리나라에서 비공식적으로 쓰던 청나라의 동전.
"
청소차,단어,한자어,淸掃車,"한자 淸掃車
","「명사」
","「1」쓰레기나 분뇨(糞尿) 따위를 치워 가는 자동차.
「2」도로 위의 먼지나 낙엽 따위 쓰레기를 자동으로 흡입하여 청소할 수 있게 만든 차량.
"
청소함,단어,한자어,淸掃函,"한자 淸掃函
","「명사」
","청소 도구를 넣어 두는 함.
"
청솔,단어,혼종어,靑솔,"한자 靑
고유어 솔
","「명사」
","「1」사시사철 잎이 푸른 소나무.
「2」베어 낸 지 얼마 안 되어 아직 푸른 잎이 마르지 아니한 소나무.
"
청솔가지,단어,혼종어,靑솔가지,"한자 靑
고유어 솔가지
","「명사」
","베어 낸 지 얼마 안 되어 아직 푸른 잎이 마르지 아니한 솔가지.
"
청솔모,단어,혼종어,靑솔毛,"한자 靑
고유어 솔
한자 毛
","「명사」
","→ 청설모.
"
청송,단어,한자어,靑松,"한자 靑松
","「명사」
","사시사철 잎이 푸른 소나무.
"
청송군,단어,한자어,靑松郡,"한자 靑松郡
","「명사」
","경상북도 동부에 있는 군. 잎담배, 고추 따위가 많이 나며, 소를 많이 기른다. 명승지로 주왕산, 주왕굴(周王窟), 대전사(大典寺), 학소대(鶴巢臺) 따위가 있다. 군청 소재지는 청송, 면적은 846.1㎢.
"
청송녹죽,단어,한자어,靑松綠竹,"한자 靑松綠竹
","「명사」
","푸른 소나무와 푸른 대나무.
"
청송지남,단어,한자어,聽訟指南,"한자 聽訟指南
","「명사」
","조선 명종 때에, 김백간(金伯幹)이 편찬한, 재판에 관한 편람. 선조 18년(1585)에 그의 아들 김태정(金泰廷)이 간행하였다. 1책의 목판본.
"
청수,단어,한자어,淸水,"한자 淸水
","「명사」
","「1」맑고 깨끗한 물.
「2」천도교에서, 의식에 쓰는 맑은 물. 교조 최제우가 형벌을 받을 때 청수(淸水)를 받은 뒤에 죽었다는 데서 교주의 성스러운 피를 뜻한다고 한다.
"
청수증,단어,한자어,靑水症,"한자 靑水症
","「명사」
","부종(浮腫)의 하나. 간(肝)에 원인이 있으며, 얼굴부터 붓기 시작하여 점차 온몸이 다 붓는다.
"
청숙,단어,한자어,靑熟,"한자 靑熟
","「명사」
","과일이 푸른 빛깔을 띤 채로 익음.
"
청순,단어,한자어,淸純,"한자 淸純
","「명사」
","깨끗하고 순수함.
"
청순가련,단어,한자어,淸純可憐,"한자 淸純可憐
","「명사」
","깨끗하고 순수하며 동정이 가도록 애틋함.
"
청술레,단어,혼종어,靑술레,"한자 靑
고유어 술레
","「명사」
","배의 하나. 일찍 익으며 빛이 푸르고 물기가 많다.
"
청숫돌,단어,혼종어,靑숫돌,"한자 靑
고유어 숫돌
","「명사」
","푸른색의 돌로 만든 숫돌.
"
청쉬땅나무,단어,혼종어,靑쉬땅나무,"한자 靑
고유어 쉬땅나무
","「명사」
","장미과의 낙엽 활엽 관목. 개쉬땅나무와 비슷하나 잎에 털이 없다. 6월에 흰 꽃이 원추(圓錐) 화서로 피고 열매는 긴 타원형의 골돌과(蓇葖果)로 9월에 익는다. 관상용 또는 산울타리용이고 어린잎은 식용한다. 산기슭에서 자라는데 강원, 평북, 함남 등지에 분포한다.
"
청슬,단어,한자어,淸瑟,"한자 淸瑟
","「명사」
","맑은 소리가 나는 큰 거문고. 또는 그 거문고 소리.
"
청승,단어,고유어,,,"「명사」
","궁상스럽고 처량하여 보기에 언짢은 태도나 행동.
"
청승꾸러기,단어,고유어,,,"「명사」
","몹시 청승스러운 사람을 낮잡아 이르는 말.
"
청승살,단어,고유어,,,"「명사」
","팔자 사나운 노인이 어울리지 않게 찐 살.
"
청승주머니,단어,고유어,,,"「명사」
","몹시 청승을 떠는 사람을 비유적으로 이르는 말.
"
청시,단어,한자어,淸市,"한자 淸市
","「명사」
","예전에, 자기 나라를 떠나서 사는 청나라 사람들이 이룬 시장을 이르던 말.
"
청시닥나무,단어,혼종어,靑시닥나무,"한자 靑
고유어 시닥나무
","「명사」
","단풍나뭇과의 낙엽 활엽 소교목. 높이는 10미터 정도이며, 잎은 마주나고 넓은 달걀 모양 또는 원형인데 3~5갈래로 갈라지고 뒷면에 잔털이 많다. 이른 봄에 단성화(單性花)가 총상(總狀) 화서로 피고 열매는 시과(翅果)로 가을에 익는다. 줄기와 가지는 약용하고 깊은 산에서 자라는데 한국, 일본, 만주 등지에 분포한다.
"
청시자,단어,한자어,聽視者,"한자 聽視者
","「명사」
","텔레비전의 방송 프로그램을 시청하는 사람.
"
청식,단어,한자어,聽識,"한자 聽識
","「명사」
","점을 치는 방법의 하나. 설날 새벽에 발 닿는 대로 걷다가 사람이나 짐승 소리, 또는 처음 들리는 소리로 그해의 운수를 점친다.
"
청신,단어,한자어,淸晨,"한자 淸晨
","「명사」
","맑은 첫새벽.
"
청신경,단어,한자어,聽神經,"한자 聽神經
","「명사」
","여덟째 머릿골 신경으로, 소리를 듣는 달팽이관 신경과 평형 감각을 맡은 안뜰 신경으로 이루어진 신경. 사람에 따라 달팽이 신경과 안뜰 신경이 머리뼈안에서 고랑에 의해 구별이 되기도 하고 그렇지 않기도 한다. 다리뇌, 숨뇌, 소뇌 사이의 모퉁이에서 나와 속귀길로 들어간다.
"
청신경염,단어,한자어,聽神經炎,"한자 聽神經炎
","「명사」
","청각 기관 외부나 신경 부위에 생기는 염증. 귀울림과 난청이 주된 증상인데 낮은 소리보다 높은 소리를 더 못 듣는 것이 특징이다.
"
청신남,단어,한자어,淸信男,"한자 淸信男
","「명사」
","속세에 있으면서 불교를 믿는 남자.
"
청신녀,단어,한자어,淸信女,"한자 淸信女
","「명사」
","불교를 믿고 삼귀(三歸), 오계(五戒)를 받은 세속의 여자.
"
청신사,단어,한자어,淸信士,"한자 淸信士
","「명사」
","속세에 있으면서 불교를 믿는 남자.
"
청신호,단어,한자어,靑信號,"한자 靑信號
","「명사」
","「1」교통 신호의 하나. 교차로나 횡단보도 따위에서 푸른 등을 켜거나 푸른 기를 달아 통행하여도 좋음을 표시한다.
「2」어떤 일이 앞으로 잘되어 나갈 것을 보여 주는 징조를 비유적으로 이르는 말.
"
청실,단어,혼종어,靑실,"한자 靑
고유어 실
","「명사」
","빛깔이 푸른 실.
"
청실로,단어,혼종어,靑실로,"한자 靑
고유어 실로
","「명사」
","→ 청술레.
"
청실록,단어,한자어,淸實錄,"한자 淸實錄
","「명사」
","중국 청나라의 역대 황제의 실록. 청대사(淸代史) 연구의 귀중한 사료(史料)이다. 4,466권.
"
청실리,단어,한자어,靑實梨,"한자 靑實梨
","「명사」
","배의 하나. 일찍 익으며 빛이 푸르고 물기가 많다.
"
청실배,단어,혼종어,靑실배,"한자 靑
고유어 실배
","「명사」
","우리나라 재래종 배의 하나. 열매는 푸르지만 저장 중에 노란색을 띤 녹색으로 바뀐다.
"
청실잠자리,단어,혼종어,靑실잠자리,"한자 靑
고유어 실잠자리
","「명사」
","청실잠자릿과의 곤충. 배의 길이는 3cm, 뒷날개의 길이는 2.2cm 정도이며, 머리와 배 등은 금속광택이 나는 녹색이고 가슴은 탁한 누런색, 옆구리는 누런색, 날개는 투명하다. 한국 북부, 일본 등지에 분포한다.
"
청실홍실,단어,혼종어,靑실紅실,"한자 靑
고유어 실
한자 紅
고유어 실
","「명사」
","혼례에 쓰는 남색과 붉은색의 명주실 테. 신랑집에서 신붓집으로 혼인을 청할 때 청홍(靑紅)의 두 끝을 따로따로 접고 그 허리에 색깔이 엇바뀌게 낀다.
"
청심,단어,한자어,淸心,"한자 淸心
","「명사」
","「1」잡념을 없애어 마음을 깨끗이 함. 또는 그 마음.
「2」열사(熱邪)가 심포(心包)에 들어간 것을 치료하는 방법.
"
청심과욕,단어,한자어,淸心寡慾,"한자 淸心寡慾
","「명사」
","「1」마음을 깨끗이 하여 욕심을 적게 가짐.
「2」마음이 깨끗하여 욕심이 적음.
"
청심박이,단어,혼종어,靑心박이,"한자 靑心
고유어 박이
","「명사」
","푸른 솜으로 심지를 박은 쇠기름의 초. 충청남도 공주시의 특산물이다.
"
청심연자음,단어,한자어,淸心蓮子飮,"한자 淸心蓮子飮
","「명사」
","연밥, 인삼, 황기, 맥문동 따위를 넣어서 달여 만드는 탕약. 심화(心火)가 성하여 입안이 마르고 갈증이 나며, 오줌이 붉고 잘 나오지 않는 데 쓴다.
"
청심원,단어,한자어,淸心元,"한자 淸心元
","「명사」
","우황, 인삼, 산약 따위를 비롯한 30여 가지의 약재로 만든 알약. 중풍으로 졸도하고 팔다리가 뻣뻣해지는 데나 간질, 경풍 따위에 쓴다.
"
청심제,단어,한자어,淸心劑,"한자 淸心劑
","「명사」
","심경(心經)의 열을 푸는 약제 또는 처방(處方).
"
청심촉,단어,한자어,靑心燭,"한자 靑心燭
","「명사」
","푸른 솜으로 심지를 박은 쇠기름의 초. 충청남도 공주시의 특산물이다.
"
청심화담,단어,한자어,淸心化痰,"한자 淸心化痰
","「명사」
","심경(心經)의 열을 풀고, 담(痰)을 삭게 함.
"
청심환,단어,한자어,淸心丸,"한자 淸心丸
","「명사」
","「1」심경(心經)의 열을 푸는 환약.
「2」우황, 인삼, 산약 따위를 비롯한 30여 가지의 약재로 만든 알약. 중풍으로 졸도하고 팔다리가 뻣뻣해지는 데나 간질, 경풍 따위에 쓴다.
"
청아,단어,한자어,靑蛾,"한자 靑蛾
","「명사」
","누에나비의 푸른 촉수와 같이 푸르고 아름다운 눈썹이라는 뜻으로, ‘미인01’을 비유적으로 이르는 말.
"
청아저,단어,한자어,菁芽菹,"한자 菁芽菹
","「명사」
","무에서 난 순으로만 담근 김치.
"
청아채,단어,한자어,菁芽菜,"한자 菁芽菜
","「명사」
","무에서 난 순을 데쳐서 소금, 기름으로 무치거나 고추장으로 무친 나물. 주로 겨울이나 봄에 만들어 먹는다.
"
청악,단어,한자어,淸樂,"한자 淸樂
","「명사」
","「1」중국 청대(淸代)의 음악. 호금(胡琴)·삼현(三絃)·비파(琵琶) 따위의 현악기, 청적(淸笛)·퉁소 따위의 관악기, 목금(木琴)·박판(拍板) 따위의 타악기를 사용한다.
「2」중국 수나라·당나라 때에, 한말부터 전하여 오던 구곡의 하나.
"
청안,단어,한자어,靑眼,"한자 靑眼
","「명사」
","좋은 마음으로 남을 보는 눈.
"
청안수,단어,한자어,淸眼水,"한자 淸眼水
","「명사」
","눈병을 고치는 데 쓰는 약.
"
청안시,단어,한자어,靑眼視,"한자 靑眼視
","「명사」
","남을 달갑게 여겨 좋은 마음으로 봄.
"
청알,단어,한자어,請謁,"한자 請謁
","「명사」
","만나 뵙기를 청함.
"
청암사,단어,한자어,靑巖寺,"한자 靑巖寺
","「명사」
","경상북도 김천시 증산면 평촌리 수도산에 있는 절. 직지사(直指寺)의 말사로, 신라 헌강왕 때 도선 국사(道詵國師)가 창건하였다.
"
청야,단어,한자어,淸夜,"한자 淸夜
","「명사」
","맑게 갠 밤.
"
청약,단어,한자어,請約,"한자 請約
","「명사」
","일정한 내용의 계약을 체결할 것을 목적으로 하는 일방적·확정적 의사 표시.
"
청약률,단어,한자어,請約率,"한자 請約率
","「명사」
","아파트나 택지 따위의 분양 계약금을 낸 사람들이 전체 물량에서 차지하는 비율.
"
청약립,단어,한자어,靑篛笠,"한자 靑篛笠
","「명사」
","푸른 갈대로 만든 갓.
"
청약불문,단어,한자어,聽若不聞,"한자 聽若不聞
","「명사」
","듣고도 못 들은 체함.
"
청약서,단어,한자어,請約書,"한자 請約書
","「명사」
","청약을 하는 문서.
"
청양,단어,한자어,靑陽,"한자 靑陽
","「명사」
","참깨의 잎을 한방에서 이르는 말. 보약으로 쓴다.
"
청양고추,단어,혼종어,靑陽고추,"한자 靑陽
고유어 고추
","「명사」
","우리나라에서 개발된, 매운맛이 강한 고추. 
"
