어휘,구성 단위,고유어 여부,원어,원어·어종,품사,뜻풀이
월경대,단어,한자어,月經帶,"한자 月經帶
","「명사」
","월경을 할 때 분비되는 피를 흡수하여 밖으로 새지 아니하게 만든 것.
"
월경수,단어,한자어,月經水,"한자 月經水
","「명사」
","월경으로 나오는 피.
"
월경연령,단어,한자어,月經年齡,"한자 月經年齡
","「명사」
","임신 전의 마지막 월경일을 기준으로 세는 태아나 유아의 나이.
"
월경자,단어,한자어,越境者,"한자 越境者
","「명사」
","국경이나 경계선을 넘는 사람.
"
월경죄,단어,한자어,越境罪,"한자 越境罪
","「명사」
","국경선을 넘어 다른 나라로 도망하던 죄. 부세(賦稅)를 피하여 도망하는 유민(流民)을 막고 국내의 실정을 외국에 알리지 않을 목적으로 정한 죄인데 붙들리면 여러 사람 앞에서 목을 베고 시체를 저잣거리에 버렸다.
"
월경진,단어,한자어,月經疹,"한자 月經疹
","「명사」
","월경 기간이나 월경이 끝난 며칠 뒤에 나타나는 발진(發疹).
"
월경처,단어,한자어,越境處,"한자 越境處
","「명사」
","고을의 경계가 고르지 아니하여, 어느 한 부분이 이쪽 고을로 깊숙이 들어오거나 저쪽 고을로 깊숙이 들어간 곳.
"
월경통,단어,한자어,月經痛,"한자 月經痛
","「명사」
","월경 때 하복부, 자궁 따위에 생기는 통증.
"
월계,단어,한자어,月季,"한자 月季
","「명사」
","「1」장미과의 상록 관목. 높이는 1~1.5미터이며 잎은 우상 복엽이고 톱니가 있다. 초여름에서 가을까지 홍색, 백황색 꽃이 방상(房狀) 화서로 계속 피고 열매는 이과(梨果)로 가을에 빨갛게 익는다. 관상용이고 중국이 원산지로 우리나라 중부, 남부에 분포한다.
「2」장미과의 낙엽 활엽 관목. 높이는 1~1.5미터이며, 잎은 어긋나고 우상 복엽인데 잔잎은 긴 타원형이고 잎 뒤에 선점과 잔털이 있다. 5~8월에 붉은 자주색 꽃이 가지 끝에 피고 열매는 가장과로 8월에 붉게 익는다. 꽃은 향수 원료로 쓰고 열매는 약용하거나 식용한다. 관상용이고 바닷가의 모래땅이나 산기슭에 나는데 한국, 일본, 사할린, 만주, 캄차카반도 등지에 분포한다.
"
월계관,단어,한자어,月桂冠,"한자 月桂冠
","「명사」
","「1」고대 그리스에서, 월계수의 가지와 잎으로 만들어 경기의 우승자에게 씌워 주던 관.
「2」승리하거나 남보다 앞섬으로써 가지는 영광스러운 명예를 비유적으로 이르는 말.
"
월계꽃,단어,혼종어,月季꽃,"한자 月季
고유어 꽃
","「명사」
","장미과의 상록 관목. 높이는 1~1.5미터이며 잎은 우상 복엽이고 톱니가 있다. 초여름에서 가을까지 홍색, 백황색 꽃이 방상(房狀) 화서로 계속 피고 열매는 이과(梨果)로 가을에 빨갛게 익는다. 관상용이고 중국이 원산지로 우리나라 중부, 남부에 분포한다.
"
월계수,단어,한자어,月桂樹,"한자 月桂樹
","「명사」
","녹나뭇과의 상록 교목. 높이는 8~20미터이며, 잎은 어긋나고 긴 타원형 또는 피침 모양이다. 이른 봄에 담황색의 잔꽃이 산형(繖形) 화서로 잎겨드랑이에서 피고 열매는 앵두 모양의 장과(漿果)로 10월경에 암자색으로 익는다. 잎은 향기가 좋아 향료로 쓰고 예전에는 올림픽에서 경기 우승자에게 ‘월계관’으로 씌워 주었다. 지중해가 원산지로 경남, 전남에 분포한다.
"
월계표,단어,한자어,月計表,"한자 月計表
","「명사」
","한 달 동안 들어오고 나간 숫자를 한데 몰아서 셈하여 보기 쉽게 적어 놓은 표.
"
월계화,단어,한자어,月季花,"한자 月季花
","「명사」
","장미과의 상록 관목. 높이는 1~1.5미터이며 잎은 우상 복엽이고 톱니가 있다. 초여름에서 가을까지 홍색, 백황색 꽃이 방상(房狀) 화서로 계속 피고 열매는 이과(梨果)로 가을에 빨갛게 익는다. 관상용이고 중국이 원산지로 우리나라 중부, 남부에 분포한다.
"
월고,단어,한자어,月雇,"한자 月雇
","「명사」
","「1」한 달의 품삯을 정하고 사람을 씀. 또는 그 사람이나 품삯.
「2」한 달 동안이라고 미리 정하여 약속하고 사람을 씀. 또는 그 사람.
"
월곡조,단어,한자어,月曲調,"한자 月曲調
","「명사」
","≪삼죽금보(三竹琴譜)≫의 춘면곡(春眠曲)에 나오는 곡. 조금 빠르고 흥청거리는 느낌이 나는 곡조이다.
"
월과,단어,한자어,月課,"한자 月課
","「명사」
","「1」매달 정해 놓고 하는 일.
「2」다달이 치르는 시험.
「3」조선 말기에, 중앙 정부에서 다달이 지방 관청에 매기어 내게 하던 세곡.
"
월과동사,단어,한자어,越過動詞,"한자 越過動詞
","「명사」
","동작의 대상인 목적어를 필요로 하는 동사. ‘밥을 먹다’의 ‘먹다’, ‘노래를 부르다’의 ‘부르다’ 따위이다.
"
월과미,단어,한자어,月課米,"한자 月課米
","「명사」
","조선 말기에, 중앙 정부에서 다달이 지방 관청에 매기어 내게 하던 세곡.
"
월과화약가미,단어,한자어,月課火藥價米,"한자 月課火藥價米
","「명사」
","조선 말기에, 대동법 실시에 따라 각 읍(邑)에 월 단위로 부과한 화약값으로 바치던 쌀.
"
월광,단어,한자어,月光,"한자 月光
","「명사」
","달에서 비쳐 오는 빛.
"
월광곡,단어,한자어,月光曲,"한자 月光曲
","「명사」
","베토벤이 1801년경에 작곡한 피아노 소나타 제14번의 이름. 달빛을 주제로 하여 가난하고 눈먼 한 소녀를 위하여 즉흥적으로 만들었다고 한다.
"
월광단,단어,한자어,月光緞,"한자 月光緞
","「명사」
","달이나 달빛 무늬를 놓은 비단.
"
월광독서,단어,한자어,月光讀書,"한자 月光讀書
","「명사」
","달빛으로 책을 읽는다는 뜻으로, 집이 가난하여 고학함을 비유적으로 이르는 말.
"
월광보살,단어,한자어,月光菩薩,"한자 月光菩薩
","「명사」
","약사여래의 오른쪽에 있는 보살. 여래의 밑에 있는 보살 가운데 일광보살과 함께 으뜸 지위에 있다.
"
월구,단어,한자어,月球,"한자 月球
","「명사」
","지구의 위성(衛星). 햇빛을 반사하여 밤에 밝은 빛을 낸다. 표면에 많은 분화구가 있으며 대기는 없다. 공전 주기는 27.32일, 반지름은 1,738km이다.
"
월굴,단어,한자어,月窟,"한자 月窟
","「명사」
","「1」전설에서, 달 속에 있다는 굴.
「2」달이 떠오르는 곳.
「3」서쪽 끝의 땅.
"
월궁,단어,한자어,月宮,"한자 月宮
","「명사」
","전설에서, 달 속에 있다는 궁전.
"
월궁전,단어,한자어,月宮殿,"한자 月宮殿
","「명사」
","전설에서, 달 속에 있다는 궁전.
"
월궁천자,단어,한자어,月宮天子,"한자 月宮天子
","「명사」
","십이천의 하나. 월궁전 속에 살며 아래를 지키는 신으로, 달을 차지하여 사천하(四天下)를 비추며 많은 천녀(天女)를 거느린다고 한다.
"
월궁항아,단어,한자어,月宮姮娥,"한자 月宮姮娥
","「명사」
","「1」전설에서, 달에 있는 궁에 산다는 선녀.
「2」견줄 만한 사람이 없을 정도로 아름다운 여자를 비유적으로 이르는 말.
"
월권,단어,한자어,越權,"한자 越權
","「명사」
","자기 권한 밖의 일에 관여함.
"
월권행위,단어,한자어,越權行爲,"한자 越權行爲
","「명사」
","자기 권한 밖의 일에 관여하여 남의 직권을 침범하는 일.
"
월귤,단어,한자어,越橘,"한자 越橘
","「명사」
","진달랫과의 상록 소관목. 높이는 20~30cm 정도이며 잎은 어긋나고 딱딱하며 달걀 모양 또는 도란형이다. 초여름에 빨간 꽃이 조그맣게 피고 열매는 장과(漿果)로 빨갛게 익는데 신맛이 난다. 관상용이고 고산에 절로 자라는데 한국의 금강산 이북, 중국, 일본, 북반구의 한대에 분포한다.
"
월귤나무,단어,혼종어,越橘나무,"한자 越橘
고유어 나무
","「명사」
","진달랫과의 상록 소관목. 높이는 20~30cm 정도이며 잎은 어긋나고 딱딱하며 달걀 모양 또는 도란형이다. 초여름에 빨간 꽃이 조그맣게 피고 열매는 장과(漿果)로 빨갛게 익는데 신맛이 난다. 관상용이고 고산에 절로 자라는데 한국의 금강산 이북, 중국, 일본, 북반구의 한대에 분포한다.
"
월귤잎,단어,혼종어,越橘잎,"한자 越橘
고유어 잎
","「명사」
","월귤나무의 잎. 요도(尿道), 방광 따위의 병을 고치는 데 쓴다.
"
월극,단어,한자어,越劇,"한자 越劇
","「명사」
","중국 저장성 지방에서 나온 민속극과 그 음악. 기본 표현 수단은 노래이며 필요한 대목에서는 대사도 쓴다. 등장인물은 전통적인 연기법의 특징에 따라 양식화된 동작을 하면서 노래한다.
"
월금,단어,한자어,月琴,"한자 月琴
","「명사」
","국악기 가운데 사부(絲部)에 속하는 현악기. 당비파와 비슷한데 달 모양의 둥근 울림통에 가늘고 긴 목을 달고 네 개의 현을 매었으며, 뒷면에 끈을 달아 어깨에 맬 수 있게 되어 있다.
"
월급,단어,한자어,月給,"한자 月給
","「명사」
","한 달을 단위로 하여 지급하는 급료. 또는 그런 방식.
"
월급날,단어,혼종어,月給날,"한자 月給
고유어 날
","「명사」
","월급을 받기로 되어 있는 날.
"
월급냥,단어,혼종어,月給냥,"한자 月給
고유어 냥
","「명사」
","한 달을 단위로 하여 받는, 얼마 되지 않는 삯.
"
월급봉투,단어,한자어,月給封套,"한자 月給封套
","「명사」
","월급을 담은 봉투.
"
월급살이,단어,혼종어,月給살이,"한자 月給
고유어 살이
","「명사」
","월급을 받아서 살아감.
"
월급일,단어,한자어,月給日,"한자 月給日
","「명사」
","월급을 받기로 되어 있는 날.
"
월급자리,단어,혼종어,月給자리,"한자 月給
고유어 자리
","「명사」
","월급을 받는 일자리.
"
월급쟁이,단어,혼종어,月給쟁이,"한자 月給
고유어 쟁이
","「명사」
","월급을 받는 사람을 낮잡아 이르는 말.
"
월급쟁이식,단어,혼종어,月給쟁이式,"한자 月給
고유어 쟁이
한자 式
","「명사」
","시키는 일이나 하여 월급을 받는 사람과 같은 방식이라는 뜻으로, 주인다운 입장과 태도를 지니지 못하고 보수나 바라며 되는대로 일하는 방식을 비유적으로 이르는 말.
"
월급제,단어,한자어,月給制,"한자 月給制
","「명사」
","한 달을 단위로 급료를 계산하여 주는 제도.
"
월기,단어,한자어,月旗,"한자 月旗
","「명사」
","대한 제국 때에 쓰던, 누런색 달무늬가 그려진 의장기(儀仗旗). 파란색 삼각기로, 달무늬 속에 흰색의 토끼 무늬가 그려져 있다.
"
월길,단어,한자어,月吉,"한자 月吉
","「명사」
","매달 첫째 날.
"
월나라,단어,혼종어,越나라,"한자 越
고유어 나라
","「명사」
","중국 춘추 시대에 저장(浙江) 지방에 있던 나라. 회계(會稽)에 도읍하였으며 기원전 5세기 초기 구천(句踐) 때에 오나라를 멸하고 기원전 334년 초나라에 망하였다.
"
월남,단어,한자어,月南,"한자 月南
","「명사」
","‘이상재’의 호.
"
월남자,단어,한자어,越南者,"한자 越南者
","「명사」
","「1」어떤 경계선을 지나 남쪽으로 넘는 사람.
「2」북쪽에서 삼팔선이나 휴전선의 남쪽으로 넘어온 사람.
"
월남전,단어,한자어,越南戰,"한자 越南戰
","「명사」
","베트남의 독립과 통일을 위하여 벌인 전쟁. 1960년에 결성된 남베트남 민족 해방 전선이 북베트남의 지원 아래 남베트남군 및 이들을 지원하는 미국군과 싸워 이겨 1969년에 임시 정부를 수립하였으며 미군 철수 후 1975년에 남베트남 정부가 무너짐으로써 남북이 통일되었다.
"
월남치마,단어,혼종어,越南치마,"한자 越南
고유어 치마
","「명사」
","베트남 전쟁이 한창이던 70년대부터 우리나라의 부녀자들이 즐겨 입던 긴 일자형 통치마. 대체로 화려한 색깔로 알록달록한 무늬가 있었으며 허리에는 고무줄을 넣었다.
"
월납,단어,한자어,月納,"한자 月納
","「명사」
","내야 할 돈을 1개월에 한 번씩 내는 것.
"
월납전,단어,한자어,月納錢,"한자 月納錢
","「명사」
","다달이 나누어 치르는 돈.
"
월내,단어,한자어,月乃,"한자 月乃
","「명사」
","예전에, 여자들의 머리숱이 많아 보이라고 덧넣었던 딴머리.
"
월년,단어,한자어,越年,"한자 越年
","「명사」
","해를 넘김.
"
월년과,단어,한자어,越年果,"한자 越年果
","「명사」
","수정한 그해에 익지 않고 다음 해에 가서 익는 열매. 소나뭇과 따위의 겉씨식물의 꽃에서 볼 수 있다.
"
월년생,단어,한자어,越年生,"한자 越年生
","「명사」
","그해에 싹이 나서 자라다가 이듬해에 열매를 맺고 죽는 일. 또는 그런 식물.
"
월년성,단어,한자어,越年性,"한자 越年性
","「명사」
","해를 넘기고 다음 해에 꽃이 피고 열매를 맺는 식물의 성질.
"
월년자금,단어,한자어,越年資金,"한자 越年資金
","「명사」
","연말과 연초에 드는 비용.
"
월년초,단어,한자어,越年草,"한자 越年草
","「명사」
","그해에 싹이 터서 그 이듬해 자라서 꽃이 피고 열매를 맺은 뒤 죽는 풀. 보리, 무, 유채, 완두 따위가 있다.
"
월다,단어,고유어,,,"「명사」
","→ 월따말.
"
월다말,단어,고유어,,,"「명사」
","→ 월따말.
"
월단,단어,한자어,月旦,"한자 月旦
","「명사」
","「1」매달 첫째 날.
「2」사람에 대한 평(評). 중국 후한(後漢) 때에 허소(許劭)라는 사람이 매월 초하루마다 마을 사람들의 인물을 평했다는 데서 유래한다.
"
월단평,단어,한자어,月旦評,"한자 月旦評
","「명사」
","사람에 대한 평(評). 중국 후한(後漢) 때에 허소(許劭)라는 사람이 매월 초하루마다 마을 사람들의 인물을 평했다는 데서 유래한다.
"
월담,단어,혼종어,越담,"한자 越
고유어 담
","「명사」
","담을 넘음.
"
월당,단어,한자어,月當,"한자 月當
","「명사」
","달을 단위로 정한 금액.
"
월대,단어,한자어,月臺,"한자 月臺
","「명사」
","궁궐의 정전(正殿), 묘단, 향교 등 주요 건물 앞에 설치하는 넓은 기단 형식의 대(臺).
"
월대식,단어,한자어,月帶蝕,"한자 月帶蝕
","「명사」
","달이 지구에 가려진 채로 뜨거나 질 때의 월식.
"
월도,단어,한자어,月刀,"한자 月刀
","「명사」
","「1」십팔기 또는 무예 이십사반 가운데 언월도를 이용하는 검술.
「2」옛날 무기의 하나로 초승달 모양으로 생긴 큰 칼. 길이는 6자 7치(203cm) 정도이며, 칼날은 끝이 넓고 뒤로 젖혀져 있고, 칼등은 두 갈래로 되어 아래 갈래에 구멍을 뚫어서 상모를 달았다.
「3」보병이나 기병(騎兵)이 쓰던 긴 칼을 이르던 말. 날은 반달 모양이고, 칼등의 중간에 딴 갈래가 있어서 이중(二重)의 상모를 달도록 구멍이 있으며, 밑은 용의 아가리를 물렸다. 중국식과 우리나라식의 두 가지가 있는데, 우리나라 것의 전체 길이는 일곱 자로 중국 것보다 조금 길다.
"
월도관새,단어,한자어,越度關塞,"한자 越度關塞
","「명사」
","관문과 요새를 넘어 건너감.
"
월도수,단어,한자어,月刀手,"한자 月刀手
","「명사」
","언월도를 가지고 검술하는 보졸.
"
월도차비,단어,한자어,月刀差備,"한자 月刀差備
","「명사」
","상관을 따르며 월도를 받들던 하인.
"
월동,단어,한자어,越冬,"한자 越冬
","「명사」
","겨울을 지내어 넘김. 또는 그런 일.
"
월동군,단어,한자어,越冬群,"한자 越冬群
","「명사」
","월동 장소에서 월동 기간에 형성되는 같은 종(種)의 물고기 떼.
"
월동력,단어,한자어,越冬力,"한자 越冬力
","「명사」
","주로 식물 따위가 겨울의 추위를 견디어 내는 힘.
"
월동비,단어,한자어,越冬費,"한자 越冬費
","「명사」
","겨울을 나기 위하여 드는 돈.
"
월동사,단어,한자어,越冬舍,"한자 越冬舍
","「명사」
","가축이 겨울 동안에 들어가서 추위를 피하며 지낼 수 있게 만든 우리.
"
월동성,단어,한자어,越冬性,"한자 越冬性
","「명사」
","겨울 추위를 잘 견디어 내는 성질.
"
월동장,단어,한자어,越冬場,"한자 越冬場
","「명사」
","주로 물고기 따위가 겨울을 나는 곳.
"
월동채소,단어,한자어,越冬菜蔬,"한자 越冬菜蔬
","「명사」
","「1」이른 봄에 먹을 수 있게 늦은 가을에 심어 밭에서 겨울을 나는 채소.
「2」월동용으로 장만하는 채소.
"
월두,단어,한자어,月頭,"한자 月頭
","「명사」
","그달의 처음 무렵.
"
월등,단어,한자어,越等,"한자 越等
","「명사」
","조선 시대에, 일 년에 네 차례 나누어 주는 관리의 봉급을 건너뛰어 지급하지 않던 일.
"
월등인,단어,한자어,越等人,"한자 越等人
","「명사」
","품계의 등급을 건너뛰어 벼슬이 오르게 된 사람.
"
월따,단어,고유어,,,"「명사」
","→ 월따말.
"
월따말,단어,고유어,,,"「명사」
","털빛이 붉고 갈기가 검은 말.
"
월라마,단어,혼종어,월라馬,"고유어 월라
한자 馬
","「명사」
","털빛이 얼룩얼룩한 말.
"
월랑,단어,한자어,月廊,"한자 月廊
","「명사」
","「1」대문간에 붙어 있는 방.
「2」예전에, 대문 안에 죽 벌여서 지어 주로 하인이 거처하던 방.
「3」궁궐, 절 따위의 정당(正堂) 앞이나 좌우에 지은 줄행랑.
"
월래,단어,한자어,月來,"한자 月來
","「명사」
","지난달 이래 지금까지 이르는 동안.
"
월래소리,단어,고유어,,,"「명사」
","거문도의 뱃노래 가운데 고기 그물을 당길 때 부르는 소리. 앞소리를 메기면 ‘월래 보자’라고 제창한다.
"
월량,단어,한자어,月兩,"한자 月兩
","「명사」
","「1」다달이 내던 수업료.
「2」예전에, 스승에게 감사의 뜻으로 다달이 바치던 돈.
"
월려우기,단어,한자어,月麗于箕,"한자 月麗于箕
","「명사」
","달이 바람을 주관하는 기성(箕星)에 걸렸다는 뜻으로, 바람이 불 조짐을 이르는 말.
"
월려우필,단어,한자어,月麗于畢,"한자 月麗于畢
","「명사」
","달이 비를 좋아하는 필성(畢星)에 걸렸다는 뜻으로, 비가 올 조짐을 이르는 말.
"
월력,단어,한자어,月曆,"한자 月曆
","「명사」
","1년 가운데 달, 날, 요일, 이십사절기, 행사일 따위의 사항을 날짜에 따라 적어 놓은 것.
"
월령,단어,한자어,月令,"한자 月令
","「명사」
","「1」농가나 국가의 정례적인 연간 행사를 월별로 구별하여 기록한 표.
「2」조선 시대에, 전의감이나 혜민서에서 파견하던 의원. 임시직의 수습 의원이나 하급 의원으로서 가난한 백성, 성균관의 학생, 의금부의 죄수 등의 병 치료를 맡았다.
"
월령가,단어,한자어,月令歌,"한자 月令歌
","「명사」
","달의 순서에 따라 한 해 동안의 기후 변화나 의식(儀式) 및 행사 따위를 읊은 노래. 고려 가요인 <동동>, 정학유(丁學遊)의 <농가월령가>와 같은 작품들이 있다.
"
월령상사가,단어,한자어,月令相思歌,"한자 月令相思歌
","「명사」
","조선 시대의 월령체(月令體) 가사. 정월에서 5월까지의 풍속과 임을 잃은 여인의 애수(哀愁)를 함께 노래하였으며, ≪청구영언≫에 그 내용이 전한다. 작자와 연대는 알 수 없다.
"
월령의,단어,한자어,月令醫,"한자 月令醫
","「명사」
","조선 시대에, 전의감이나 혜민서에서 파견하던 의원. 임시직의 수습 의원이나 하급 의원으로서 가난한 백성, 성균관의 학생, 의금부의 죄수 등의 병 치료를 맡았다.
"
월령체,단어,한자어,月令體,"한자 月令體
","「명사」
","한 해 열두 달의 순서에 따라 노래한 시가의 형식.
"
월령체가,단어,한자어,月令體歌,"한자 月令體歌
","「명사」
","달의 순서에 따라 한 해 동안의 기후 변화나 의식(儀式) 및 행사 따위를 읊은 노래. 고려 가요인 <동동>, 정학유(丁學遊)의 <농가월령가>와 같은 작품들이 있다.
"
월례,단어,한자어,月例,"한자 月例
","「명사」
","다달이 하는 정례.
"
월례회,단어,한자어,月例會,"한자 月例會
","「명사」
","달마다 정기적으로 한 번씩 모이는 모임.
"
월로,단어,한자어,月老,"한자 月老
","「명사」
","부부의 인연을 맺어 준다는 전설상의 늙은이. 중국 당나라의 위고(韋固)가 달밤에 어떤 노인을 만나 장래의 아내에 대한 예언을 들었다는 데서 유래한다.
"
월로승,단어,한자어,月老繩,"한자 月老繩
","「명사」
","전설에서, 월하노인이 가지고 있다는 주머니의 붉은 끈. 이것으로 남녀의 인연을 맺어 준다고 한다.
"
월로적승,단어,한자어,月老赤繩,"한자 月老赤繩
","「명사」
","전설에서, 월하노인이 가지고 있다는 주머니의 붉은 끈. 이것으로 남녀의 인연을 맺어 준다고 한다.
"
월록,단어,한자어,越祿,"한자 越祿
","「명사」
","「1」봉급을 줄임.
「2」조선 시대에, 일 년에 네 차례 나누어 주는 관리의 봉급을 건너뛰어 지급하지 않던 일.
"
월료,단어,한자어,月料,"한자 月料
","「명사」
","한 달을 단위로 하여 지급하는 급료. 또는 그런 방식.
"
월류제,단어,한자어,越流堤,"한자 越流堤
","「명사」
","논에 물이 알맞게 고이고 남은 물이 흘러넘쳐 빠질 수 있도록 만든 둑.
"
월륜,단어,한자어,月輪,"한자 月輪
","「명사」
","둥근 모양의 달. 또는 그 둘레.
"
월름,단어,한자어,月廩,"한자 月廩
","「명사」
","월급으로 주는 곡식.
"
월름미,단어,한자어,月廩米,"한자 月廩米
","「명사」
","월급으로 주는 쌀.
"
월리,단어,한자어,月利,"한자 月利
","「명사」
","달로 계산하여 일정하게 무는 이잣돈.
"
월리스선,단어,혼종어,Wallace線,"안 밝힘 Wallace
한자 線
","「명사」
","생물의 분포에 따라 아시아 구와 오스트레일리아 구로 나눈 경계선. 영국의 박물학자 월리스(Wallace, A. R.)가 제창한 것으로, 발리섬과 롬복섬 사이에서 보르네오섬과 술라웨시섬 사이로 그어지며, 서쪽이 아시아 구, 동쪽이 오스트레일리아 구이다.
"
월만즉휴,단어,한자어,月滿則虧,"한자 月滿則虧
","「명사」
","달이 차면 반드시 이지러진다는 뜻으로, 무슨 일이든지 성하면 반드시 쇠하게 됨을 이르는 말.
"
월말,단어,한자어,月末,"한자 月末
","「명사」
","그달의 끝 무렵.
"
월말고사,단어,한자어,月末考査,"한자 月末考査
","「명사」
","다달이 그달의 끝 무렵에 보는 시험.
"
월말시험,단어,한자어,月末試驗,"한자 月末試驗
","「명사」
","다달이 그달의 끝 무렵에 보는 시험.
"
월맹,단어,한자어,越盟,"한자 越盟
","「명사」
","1941년에 호찌민을 중심으로 중국에서 결성된 독립 운동 단체. 반불(反佛)·항일(抗日) 운동을 전개하기 위하여 조직된 것으로 뒤에 공산 베트남의 중핵(中核) 단체가 되었다.
"
월면,단어,한자어,月面,"한자 月面
","「명사」
","「1」달의 겉면.
「2」달처럼 환하게 잘생긴 얼굴.
"
월면도,단어,한자어,月面圖,"한자 月面圖
","「명사」
","망원경으로 본 달 표면의 지세(地勢)를 나타낸 지도.
"
월면차,단어,한자어,月面車,"한자 月面車
","「명사」
","달의 표면을 다닐 수 있도록 만든 차.
"
월면학,단어,한자어,月面學,"한자 月面學
","「명사」
","달 표면의 상태와 물질적 성질 따위를 연구하는 천문학. 달의 물리적 지리학에 관한 것이며, 특히 달의 적도로부터의 위도 및 기준 자오선으로부터의 경도에 의해 월면의 위치를 결정하는 문제를 다룬다.
"
월명,단어,한자어,月明,"한자 月明
","「명사」
","달빛이 밝음.
"
월명년,단어,한자어,越明年,"한자 越明年
","「명사」
","명년(明年)을 지난 다음 해라는 뜻으로, ‘후년’을 이르는 말.
"
월명도솔가,단어,한자어,月明兜率歌,"한자 月明兜率歌
","「명사」
","신라 경덕왕 19년(760)에 월명사가 지은 향가. 4월 초하룻날 두 개의 해가 나타나는 괴변이 일어났는데, 이 노래를 지어 부르자 사라졌다고 한다. 4구체로 되어 있으며, ≪삼국유사≫에 실려 있다.
"
월명사,단어,한자어,月明師,"한자 月明師
","「명사」
","신라 경덕왕 때의 승려(?~?). 경덕왕 19년(760)에 해가 둘 나타나자 향가 <도솔가>를 지어 불러 괴변이 사라지게 했으며, 죽은 누이의 영혼을 달래기 위하여 <제망매가>를 지었다.
"
월명야,단어,한자어,月明夜,"한자 月明夜
","「명사」
","달빛이 밝은 밤.
"
월몰,단어,한자어,月沒,"한자 月沒
","「명사」
","달이 짐.
"
월무,단어,한자어,越無,"한자 越無
","「명사」
","녹패(祿牌)에 월봉(越俸)이 없음을 나타내기 위하여 찍던 글자.
"
월미도,단어,한자어,月尾島,"한자 月尾島
","「명사」
","인천광역시 중구에 있는 섬. 1965년에 육지와 연결되었으며, 세관 검역소, 측후소 따위가 있다. 면적은 0.66㎢.
"
월박,단어,한자어,月泊,"한자 月泊
","「명사」
","객지에서 한 달 정도를 묵음.
"
월반,단어,한자어,月半,"한자 月半
","「명사」
","「1」한 달의 반인 15일.
「2」매달 음력 7~8일경과 22~23일경에 나타나는 달.
"
월방,단어,한자어,越房,"한자 越房
","「명사」
","안방에서 대청을 건너 맞은편에 있는 방.
"
월백,단어,한자어,月魄,"한자 月魄
","「명사」
","‘달05[Ⅰ]「1」’을 달리 이르는 말.
"
월백색,단어,한자어,月白色,"한자 月白色
","「명사」
","달빛과 같은 흰색.
"
월백풍청,단어,한자어,月白風淸,"한자 月白風淸
","「명사」
","달은 빛나고 바람은 맑다는 뜻으로, 달 밝은 가을밤을 이르는 말.
"
월번,단어,한자어,月番,"한자 月番
","「명사」
","다달이 돌아가며 번갈아 바뀌는 차례.
"
월변,단어,한자어,月邊,"한자 月邊
","「명사」
","달로 계산하여 일정하게 무는 이잣돈.
"
월별,단어,한자어,月別,"한자 月別
","「명사」
","달을 단위로 나눈 구별.
"
월병,단어,한자어,月餠,"한자 月餠
","「명사」
","「1」달 모양으로 둥글게 만든 흰떡. 주로 혼인 잔치 때에 쓴다.
「2」중국 사람들이 추석에 만들어 먹는 둥근 밀가루 과자.
"
월보,단어,한자어,月報,"한자 月報
","「명사」
","「1」다달이 하는 보고나 보도.
「2」다달이 발행하는 인쇄물.
"
월복,단어,한자어,越伏,"한자 越伏
","「명사」
","보통 중복이 지나고 열흘 후에 드는 말복이 스무 날 후에 옴.
"
월봉,단어,한자어,月俸,"한자 月俸
","「명사」
","한 달을 단위로 하여 지급하는 급료. 또는 그런 방식.
"
월봉지전,단어,한자어,越俸之典,"한자 越俸之典
","「명사」
","벼슬아치의 녹봉을 건너뛰거나 깎던 벌(罰).
"
월부,단어,한자어,月賦,"한자 月賦
","「명사」
","물건값이나 빚 따위의 일정한 금액을 다달이 나누어 내는 일. 또는 그 돈.
"
월부금,단어,한자어,月賦金,"한자 月賦金
","「명사」
","다달이 나누어 치르는 돈.
"
월부불,단어,한자어,月賦拂,"한자 月賦拂
","「명사」
","다달이 돈을 치름.
"
월북,단어,한자어,越北,"한자 越北
","「명사」
","「1」어떤 기준에 따라서 나누어지는 경계를 지나 북쪽으로 넘어감.
「2」삼팔선 또는 휴전선의 북쪽으로 넘어감.
"
월북자,단어,한자어,越北者,"한자 越北者
","「명사」
","「1」어떤 경계선을 지나 북쪽으로 넘어간 사람.
「2」삼팔선 또는 휴전선의 북쪽으로 넘어간 사람.
"
월분패,단어,한자어,月分牌,"한자 月分牌
","「명사」
","한 달에 한 장씩 떼어 내게 된 달력.
"
월불,단어,한자어,月拂,"한자 月拂
","「명사」
","다달이 돈을 치름.
"
월비,단어,한자어,月費,"한자 月費
","「명사」
","다달이 쓰는 돈.
"
월사,단어,한자어,月沙,"한자 月沙
","「명사」
","‘이정구’의 호.
"
월사금,단어,한자어,月謝金,"한자 月謝金
","「명사」
","「1」다달이 내던 수업료.
「2」예전에, 스승에게 감사의 뜻으로 다달이 바치던 돈.
"
월사집,단어,한자어,月沙集,"한자 月沙集
","「명사」
","조선 시대의 문인 이정구(李廷龜)의 문집. 인조 14년(1636)에 최유해(崔有海)가 펴냈으며, 시(詩), 강어(講語), 정문(呈文), 계(啓), 강의(講義), 의(議), 상량문(上樑文), 서(序), 기(記), 묘지(墓誌), 교서(敎書), 표(表), 조천 기사(朝天紀事), 소(疏), 교명문(敎命文) 따위의 세사 만반(世事萬般)에 걸쳐 실었다. 77권 22책.
"
월삭,단어,한자어,月朔,"한자 月朔
","「명사」
","그달의 초하룻날.
"
