어휘,구성 단위,고유어 여부,원어,원어·어종,품사,뜻풀이
조화성,단어,한자어,調和性,"한자 調和性
","「명사」
","서로 모순됨이나 어긋남이 없이 잘 어울리는 성질.
"
조화수열,단어,한자어,調和數列,"한자 調和數列
","「명사」
","각 항의 역수가 만드는 수열이 등차수열을 이루는 수열.
"
조화신,단어,한자어,造化神,"한자 造化神
","「명사」
","만물을 창조하는 신이라는 뜻으로, ‘조물주’를 이르는 말.
"
조화신공,단어,한자어,造化神功,"한자 造化神功
","「명사」
","만물을 창조한 신의 공로.
"
조화열점,단어,한자어,調和列點,"한자 調和列點
","「명사」
","선분 AB를 점 C, D가 각각 같은 비로 내분하거나 외분할 때, 네 점의 관계를 이르는 말. 이때 두 점 C, D는 선분 AB를 조화 있게 나눈다고 하며, 두 점 A, B도 선분 CD를 조화 있게 나눈다고 한다.
"
조화예,단어,한자어,棗花瞖,"한자 棗花瞖
","「명사」
","눈병의 하나. 눈동자 안에 있는 수정체에 대추나무의 꽃이나 톱날처럼 생긴 혼탁한 부분이 생기어 아프다.
"
조화옹,단어,한자어,造化翁,"한자 造化翁
","「명사」
","만물을 창조하는 노인이라는 뜻으로, ‘조물주’를 이르는 말.
"
조화월석,단어,한자어,朝花月夕,"한자 朝花月夕
","「명사」
","음력 2월 보름과 8월 보름.
"
조화점렬,단어,한자어,調和點列,"한자 調和點列
","「명사」
","선분 AB를 점 C, D가 각각 같은 비로 내분하거나 외분할 때, 네 점의 관계를 이르는 말. 이때 두 점 C, D는 선분 AB를 조화 있게 나눈다고 하며, 두 점 A, B도 선분 CD를 조화 있게 나눈다고 한다.
"
조화주,단어,한자어,造化主,"한자 造化主
","「명사」
","세상 만물을 만들어 낸 주인이라는 뜻으로, ‘하느님’을 이르는 말.
"
조화지적,단어,한자어,造化之跡,"한자 造化之跡
","「명사」
","천도교에서, 한울의 조화의 솜씨가 나타난 자취를 이르는 말.
"
조환,단어,한자어,弔環,"한자 弔環
","「명사」
","체조의 링 운동에 쓰는 기구. 지름이 18cm 정도 되게 나무로 만든 한 쌍의 고리로, 지상으로부터 높이 2.5미터 되는 곳에 매달아 놓았다.
"
조홧속,단어,혼종어,造化속,"한자 造化
고유어 속
","「명사」
","어떻게 이루어진 것인지 알 수 없는 신통한 일의 속내.
"
조황,단어,한자어,釣況,"한자 釣況
","「명사」
","낚시질이 잘되고 안되는 상황.
"
조황련,단어,한자어,朝黃蓮,"한자 朝黃蓮
","「명사」
","매자나뭇과의 여러해살이풀. 땅 위로 솟아오른 줄기는 없고 짧은 줄기가 땅으로 뻗으며, 잎은 무더기로 나고 가장자리가 물결 모양이다. 이른 봄에 잎이 나오기 전 뿌리에서 나온 꽃줄기 끝에 자주색 꽃이 한 송이씩 피고 삭과(蒴果)를 맺는다. 뿌리는 약용하고 산지(山地)에 자라는데 강원, 경기, 경북, 전남, 평북, 함경 등지에 분포한다.
"
조회,단어,한자어,朝會,"한자 朝會
","「명사」
","「1」학교나 관청 따위에서 아침에 모든 구성원이 한자리에 모이는 일. 또는 그런 모임. 주로 아침 인사, 지시 사항 전달, 생활 반성, 체조 따위를 한다.
「2」모든 벼슬아치가 함께 정전에 모여 임금에게 문안드리고 정사를 아뢰던 일. 대조(大朝), 조참(朝參), 상참(常參) 따위가 있다.
"
조회악,단어,한자어,朝會樂,"한자 朝會樂
","「명사」
","신하들이 조정에 모이는 의식에 쓰던 음악.
"
조회장,단어,한자어,照會狀,"한자 照會狀
","「명사」
","인적 사항을 묻거나 알리기 위하여 작성한 문서.
"
조효,단어,한자어,早曉,"한자 早曉
","「명사」
","이른 새벽.
"
조효소,단어,한자어,助酵素,"한자 助酵素
","「명사」
","「1」효소에 작용하여 효소가 활성을 띠게 하는 물질.
「2」어떤 효소와 결합하여 그 효소의 작용에 필수적인 역할을 하는 비단백성 유기 화합물. 생체의 산화 작용과 환원 작용에 관여하며, 구조 면에서는 비타민과 관련이 깊은 것이 많다.
"
조후,단어,한자어,兆候,"한자 兆候
","「명사」
","조짐이나 징후.
"
조후차,단어,한자어,潮候差,"한자 潮候差
","「명사」
","달이 자오선을 지나고 나서 만조가 될 때까지의 평균 시간.
"
조훈,단어,한자어,祖訓,"한자 祖訓
","「명사」
","조상이 남겨 놓은 가르침.
"
조휘,단어,한자어,朝暉,"한자 朝暉
","「명사」
","아침 햇빛.
"
조휼,단어,한자어,弔恤,"한자 弔恤
","「명사」
","어떤 사람의 죽음에 대하여 조의를 표하고 위로함.
"
조흔,단어,한자어,爪痕,"한자 爪痕
","「명사」
","손톱이나 발톱 따위에 긁힌 자국.
"
조흔색,단어,한자어,條痕色,"한자 條痕色
","「명사」
","자기를 광물로 긁거나 갈았을 때 생기는 줄 자국의 고유한 빛깔.
"
조흘,단어,한자어,照訖,"한자 照訖
","「명사」
","「1」대조를 끝냄.
「2」과거에 응시하는 유생에 대하여 시험 전에 성균관에서 호적 대조를 먼저 하던 일.
"
조흘강,단어,한자어,照訖講,"한자 照訖講
","「명사」
","조선 시대에, 과거에 응시하기 전에 치르던 예비 시험. 성균관이나 각 읍 수령이 주재하여 호적 대조를 마친 유생들로 하여금 소과 복시에는 ≪소학≫과 ≪가례≫를, 대과 복시에는 ≪경국대전≫과 ≪가례≫를 앞에 놓고 외우게 하였다.
"
조흘첩,단어,한자어,照訖帖,"한자 照訖帖
","「명사」
","조선 시대에, 조흘강에 합격한 사람에게 주던 증서. 이것이 있는 사람만이 과거를 볼 수 있었다.
"
조흥,단어,한자어,助興,"한자 助興
","「명사」
","흥을 돋움.
"
조흥구,단어,한자어,助興句,"한자 助興句
","「명사」
","시에서 흥을 돋우기 위하여 운율 조성의 보조 수법으로 넣는 구. 우리나라의 민요, 고려 가요, 별곡체 시가에서 흔히 볼 수 있는데, 음악적 선율을 말로 옮겨 놓음으로써 시의 가요적 성격을 뚜렷이 나타낸다.
"
조흥사,단어,한자어,助興詞,"한자 助興詞
","「명사」
","판소리에서, 장단을 짚는 고수(鼓手)가 창(唱)의 사이사이에 흥을 돋우기 위하여 삽입하는 소리. ‘좋지’, ‘얼씨구’, ‘흥’ 따위이다.
"
조흥세,단어,한자어,助興稅,"한자 助興稅
","「명사」
","일제 강점기에, 기생이 받는 사례금에 경성부에서 부과하던 세금.
"
조희,단어,한자어,朝曦,"한자 朝曦
","「명사」
","아침 햇빛.
"
조희룡,단어,한자어,趙熙龍,"한자 趙熙龍
","「명사」
","조선 후기의 서화가(1789~1866). 자는 치운(致雲). 호는 우봉(又峯)·호산(壺山)·단로(丹老)·석감(石憨)·철적(鐵笛)·매수(梅叟). 김정희의 문인으로 글씨는 추사체를 잘 썼고 그림은 매화를 잘 그렸으며 시문에도 뛰어났다. 저서에 ≪호산외기(壺山外記)≫가 있고, 작품에 <매화대병(梅花大屛)>, <홍매도(紅梅圖)> 따위가 있다.
"
조희풀,단어,고유어,,,"「명사」
","미나리아재빗과의 낙엽 관목. 높이는 1미터 정도이며 잎은 세 장의 작은 잎으로 된 겹잎이며, 작은 잎은 달걀 모양이고 거친 톱니가 있다. 여름에 푸른색 꽃이 밀산(密繖) 화서로 피고 열매는 수과(瘦果)로 편평한 타원형이다. 뿌리는 약용한다. 한국, 일본, 중국에 분포한다.
"
족가,단어,한자어,足枷,"한자 足枷
","「명사」
","죄수를 가두어 둘 때 쓰던 형구(刑具). 두 개의 기다란 나무토막을 맞대어 그 사이에 구멍을 파서 죄인의 두 발목을 넣고 자물쇠를 채우게 되어 있다.
"
족건,단어,한자어,足巾,"한자 足巾
","「명사」
","궁중에서, ‘버선’을 이르던 말.
"
족견,단어,한자어,足肩,"한자 足肩
","「명사」
","목기(木器)의 다리 윗부분.
"
족계,단어,한자어,足械,"한자 足械
","「명사」
","죄수를 가두어 둘 때 쓰던 형구(刑具). 두 개의 기다란 나무토막을 맞대어 그 사이에 구멍을 파서 죄인의 두 발목을 넣고 자물쇠를 채우게 되어 있다.
"
족골,단어,한자어,足骨,"한자 足骨
","「명사」
","발을 이루고 있는 뼈.
"
족공이,단어,고유어,,,"「명사」
","맹인(盲人)들의 은어로, ‘발01’을 이르는 말.
"
족과평생,단어,한자어,足過平生,"한자 足過平生
","「명사」
","한평생을 넉넉하게 지낼 만함.
"
족관절,단어,한자어,足關節,"한자 足關節
","「명사」
","발에 있는 모든 관절을 통틀어 이르는 말.
"
족구,단어,한자어,足球,"한자 足球
","「명사」
","「1」야구와 비슷한 규칙 아래, 공을 배트(bat)로 치는 대신 발로 차서 승부를 겨루는 경기.
「2」발로 공을 차서 네트를 넘겨 승부를 겨루는 경기. 규칙은 배구와 비슷하다.
"
족궐음간경,단어,한자어,足厥陰肝經,"한자 足厥陰肝經
","「명사」
","십이 경맥의 하나. 간에 속하고 담에 이어진다.
"
족근,단어,한자어,足跟,"한자 足跟
","「명사」
","발의 뒤쪽 발바닥과 발목 사이의 불룩한 부분.
"
족근골,단어,한자어,足根骨,"한자 足根骨
","「명사」
","발목을 이루고 있는 일곱 개의 뼈. 복사뼈, 발꿈치뼈, 주상골(舟狀骨), 세 개의 쐐기뼈, 입방골(立方骨)로 이루어져 있다.
"
족기,단어,한자어,簇只▽,"한자 簇只▽
","「명사」
","→ 조끼01 ‘조끼01.
"
족기대련,단어,한자어,足技對鍊,"한자 足技對鍊
","「명사」
","태권도에서, 발을 쓰는 방법을 익히기 위하여 두 사람이 상대하여 수련하는 일.
"
족내혼,단어,한자어,族內婚,"한자 族內婚
","「명사」
","같은 씨족·종족·계급 안에서만 배우자를 구하는 혼인 형식.
"
족답,단어,한자어,足踏,"한자 足踏
","「명사」
","「1」발로 밟아 디딤.
「2」걸어서 두루 다님.
「3」벼슬길에 발을 내디딤.
"
족답기,단어,한자어,足踏機,"한자 足踏機
","「명사」
","발로 디디는 힘을 동력으로 하여 돌리는 기계.
"
족답식,단어,한자어,足踏式,"한자 足踏式
","「명사」
","기계 따위를 발로 디뎌서 돌리는 방식.
"
족당,단어,한자어,族黨,"한자 族黨
","「명사」
","같은 문중이나 계통에 속하는 겨레붙이.
"
족대,단어,고유어,,,"「명사」
","물고기를 잡는 기구의 하나. 작은 반두와 비슷하나 그물의 가운데가 처져 있다.
"
족대모,단어,한자어,族大母,"한자 族大母
","「명사」
","족대부의 아내.
"
족대부,단어,한자어,族大父,"한자 族大父
","「명사」
","할아버지뻘 되는 같은 성의 먼 친척.
"
족대지,단어,한자어,足大趾,"한자 足大趾
","「명사」
","‘엄지발가락’을 전문적으로 이르는 말.
"
족도,단어,한자어,足刀,"한자 足刀
","「명사」
","태권도에서, 발의 새끼발가락에서 뒤꿈치까지의 모서리 부분을 이르는 말.
"
족도환무,단어,한자어,足蹈歡舞,"한자 足蹈歡舞
","「명사」
","격렬한 춤사위로 신명 나고 즐겁게 추는 춤.
"
족두리,단어,고유어,,"고유어 
","「명사」
","부녀자들이 예복을 입을 때에 머리에 얹던 관의 하나. 위는 대개 여섯모가 지고 아래는 둥글며, 보통 검은 비단으로 만들고 구슬로 꾸민다.
"
족두리잠,단어,혼종어,족두리簪,"고유어 족두리
한자 簪
","「명사」
","족두리를 머리에 얹고 지르는 비녀.
"
족두리전,단어,혼종어,족두리廛,"고유어 족두리
한자 廛
","「명사」
","족두리를 파는 가게. 부녀자들의 노리개도 함께 판다.
"
족두리풀,단어,고유어,,,"「명사」
","쥐방울덩굴과의 여러해살이풀. 마디가 많은 뿌리줄기는 옆으로 비스듬히 기며, 잎은 삼장 모양이고 끝이 뾰족하다. 4~5월에 연한 홍자색 꽃이 잎 사이에서 나온 꽃대 끝에 한 개씩 피고 열매는 장과(漿果)를 맺는다. 뿌리는 거담제, 진통제, 이뇨제로 쓴다.
"
족두리하님,단어,고유어,,,"「명사」
","혼행(婚行) 때에, 신부를 따라가는 계집종. 향꽂이를 들고 당의(唐衣)를 입고 족두리를 쓴다.
"
족류,단어,한자어,族類,"한자 族類
","「명사」
","「1」한집안에 속하는 겨레붙이.
「2」같은 족속에 속하는 부류.
"
족립,단어,한자어,簇立,"한자 簇立
","「명사」
","「1」몰려서 섬.
「2」여럿이 빽빽하게 섬.
"
족망,단어,한자어,族望,"한자 族望
","「명사」
","한 씨족이나 가문 가운데 명성과 덕망이 있는 사람.
"
족매,단어,한자어,族妹,"한자 族妹
","「명사」
","성과 본이 같은 일가로서, 유복친 안에 들지 아니하는 같은 항렬의 손아래 누이.
"
족멸,단어,한자어,族滅,"한자 族滅
","「명사」
","한 가족이나 종족을 멸하여 없앰. 또는 한 가족이나 종족이 망하여 없어짐.
"
족문,단어,한자어,足紋,"한자 足紋
","「명사」
","사람이나 동물의 발가락의 바닥에 있는 피부의 문양. 사람의 경우에는 소용돌이나 말발굽 모양의 문양이 있다.
"
족박,단어,고유어,,,"「명사」
","→ 쪽박.
"
족박자,단어,한자어,足拍子,"한자 足拍子
","「명사」
","흥에 겨워 발끝이나 발뒤꿈치를 들썩이면서 맞추는 장단. 또는 그렇게 하는 짓.
"
족반,단어,한자어,足盤,"한자 足盤
","「명사」
","궁중에서, 굽이 있는 소반을 이르던 말.
"
족반거상,단어,한자어,足反居上,"한자 足反居上
","「명사」
","발이 도리어 위에 있다는 뜻으로, 사물이 거꾸로 뒤집힘을 이르는 말.
"
족발,단어,혼종어,足발,"한자 足
고유어 발
","「명사」
","각을 뜬 돼지의 발. 또는 그것을 조린 음식.
"
족발배,단어,한자어,足發背,"한자 足發背
","「명사」
","발등에 종기가 생겨 딴딴하게 부으면서 아프고 곪는 병증.
"
족벌,단어,한자어,族閥,"한자 族閥
","「명사」
","「1」큰 세력을 가진 가문의 일족.
「2」씨족의 사회적 신분이나 지위.
"
족벌주의,단어,한자어,族閥主義,"한자 族閥主義
","「명사」
","자신의 일족을 우선하는 태도.
"
족병,단어,한자어,足餠,"한자 足餠
","「명사」
","쇠족과 꿩고기로 만든 음식의 하나. 소의 발 두 개를 뼈를 발라 데쳐 낸 뒤에, 꿩고기와 한데 삶아 간장을 넣어 간을 맞추고 넓은 그릇에 담아 온갖 고명을 골고루 뿌려 굳히어 반듯반듯하게 썰어 만든다.
"
족보,단어,고유어,,,"「명사」
","백정의 칼을 속되게 이르는 말.
"
족보자루,단어,고유어,,,"「명사」
","대를 이을 백정을 속되게 이르는 말.
"
족볶이,단어,혼종어,足볶이,"한자 足
고유어 볶이
","「명사」
","「1」삶은 족을 잘게 썰어 넣고 만든 볶음.
「2」→ 주저탕.
"
족부,단어,한자어,足部,"한자 足部
","「명사」
","발에서부터 발목까지의 부분.
"
족부권,단어,한자어,族父權,"한자 族父權
","「명사」
","씨족, 부족 따위의 우두머리가 가지는 통솔권.
"
족부족간,단어,한자어,足不足間,"한자 足不足間
","「명사」
","어떤 것이 자라든지 모자라든지 관계없음.
"
족불리지,단어,한자어,足不履地,"한자 足不履地
","「명사」
","발이 땅에 닿지 않는다는 뜻으로, 몹시 급하게 달아나거나 걸어감을 이르는 말.
"
족사,단어,한자어,足絲,"한자 足絲
","「명사」
","연체동물이 몸에서 내는 실 모양의 분비물. 바위 따위에 달라붙는 작용을 하며, 홍합 따위에서 볼 수 있다.
"
족사부착쇄조개,단어,혼종어,足絲附着쇄조개,"한자 足絲附着
고유어 쇄조개
","「명사」
","족사부착쇄조갯과의 하나. 껍데기는 긴 사각형에 가까우며 흰색이다. 누런 갈색의 연한 겉껍질이 씌워져 겉면이 거칠다. 연안대의 15미터 깊이의 바위나 조개껍데기, 바다풀, 양식장의 시설물 따위에 붙어 사는데 개체가 작으므로 생산 대상이 되지 못한다.
"
족산,단어,한자어,族山,"한자 族山
","「명사」
","일족의 묘를 쓴 산.
"
족산대,단어,고유어,,,"「명사」
","양쪽 끝에 가늘고 긴 막대로 손잡이를 만든 그물. 주로 얕은 개울에서 물고기를 몰아 잡는다.
"
족살,단어,한자어,族殺,"한자 族殺
","「명사」
","일족을 남김없이 죽임.
"
족삼리,단어,한자어,足三里,"한자 足三里
","「명사」
","족양명위경(足陽明胃經)에 속하는 혈(穴). 무릎 아래 약간 바깥쪽 부위에 있다.
"
족상,단어,한자어,足相,"한자 足相
","「명사」
","발의 생김새. 이를 통하여 사람의 운수, 길흉 따위를 판단하기도 한다.
"
족색,단어,한자어,足色,"한자 足色
","「명사」
","다른 것이 섞이지 않은 순수한 물건.
"
족생,단어,한자어,簇生,"한자 簇生
","「명사」
","「1」뭉쳐서 남.
「2」여러 개의 잎이 짤막한 줄기에 무더기로 나는 일.
"
족성,단어,한자어,族姓,"한자 族姓
","「명사」
","「1」같은 문중의 겨레붙이와 성씨.
「2」어떤 집안의 문벌이나 성망(聲望)을 이르는 말.
"
족소양담경,단어,한자어,足少陽膽經,"한자 足少陽膽經
","「명사」
","십이 경맥의 하나. 담(膽)에 속하고 간(肝)에 이어진다.
"
족소음신경,단어,한자어,足少陰腎經,"한자 足少陰腎經
","「명사」
","십이 경맥의 하나. 콩팥에 속하고 방광에 이어진다.
"
족속,단어,한자어,族屬,"한자 族屬
","「명사」
","「1」같은 문중이나 계통에 속하는 겨레붙이.
「2」같은 패거리에 속하는 사람들을 낮잡아 이르는 말.
"
족손,단어,한자어,族孫,"한자 族孫
","「명사」
","성이 같은 사람들 가운데 유복친 안에 들지 않는 손자뻘이 되는 사람.
"
족쇄,단어,한자어,足<equ>&#x9396;</equ>,"한자 足<equ>&#x9396;</equ>
","「명사」
","「1」죄인의 발목에 채우던 쇠사슬.
「2」자유를 구속하는 대상을 비유적으로 이르는 말.
"
족숙,단어,한자어,族叔,"한자 族叔
","「명사」
","성과 본이 같은 사람들 가운데 유복친 안에 들지 않는 아저씨뻘이 되는 사람.
"
족심,단어,한자어,足心,"한자 足心
","「명사」
","발바닥에서 오목하게 들어간 가운데 부분.
"
족심열,단어,한자어,足心熱,"한자 足心熱
","「명사」
","발바닥의 한가운데가 뜨거운 증상.
"
족심통,단어,한자어,足心痛,"한자 足心痛
","「명사」
","발바닥의 한가운데가 아픈 증상.
"
족양명위경,단어,한자어,足陽明胃經,"한자 足陽明胃經
","「명사」
","십이 경맥의 하나. 위(胃)에 속하고 비(脾)에 이어진다.
"
족연,단어,한자어,足軟,"한자 足軟
","「명사」
","오연(五軟)의 하나. 다리가 연약하고 무력하여 서기나 걷기가 곤란한 증상이다.
"
족옹,단어,한자어,簇擁,"한자 簇擁
","「명사」
","빽빽하게 둘러싸고 보호함.
"
족완,단어,한자어,足腕,"한자 足腕
","「명사」
","‘발회목’을 전문적으로 이르는 말.
"
족외혼,단어,한자어,族外婚,"한자 族外婚
","「명사」
","같은 씨족·종족·계급 안에서의 혼인을 금하고 다른 집단에서 배우자를 구하는 혼인 형식.
"
족욕,단어,한자어,足浴,"한자 足浴
","「명사」
","두 발을 온수와 냉수 속에 교대로 담가서 마찰하는 물리 요법. 혈액 순환을 촉진하여 두통, 현기증, 불면 따위를 치료한다.
"
족음,단어,한자어,足音,"한자 足音
","「명사」
","발을 옮겨 디딜 때 발이 바닥에 닿아 나는 소리.
"
족의,단어,한자어,族誼,"한자 族誼
","「명사」
","일가 사이에 서로 사이좋게 지냄.
"
족인,단어,한자어,族人,"한자 族人
","「명사」
","성과 본이 같은 사람들 가운데 유복친 안에 들지 않는 겨레붙이.
"
족자,단어,한자어,簇子,"한자 簇子
","「명사」
","「1」그림이나 글씨 따위를 벽에 걸거나 말아 둘 수 있도록 양 끝에 가름대를 대고 표구한 물건.
「2」정재(呈才) 때 쓰던 제구의 하나.
"
족자걸이,단어,혼종어,簇子걸이,"한자 簇子
고유어 걸이
","「명사」
","족자를 벽에 걸거나 내리는 데에 쓰는 기구. 긴 막대기 끝에 두 갈래로 된 쇠붙이가 달려 있다.
"
족자리,단어,고유어,,,"「명사」
","옹기 따위의 배 부분 양쪽에 달린 손잡이.
"
족장,단어,한자어,足掌,"한자 足掌
","「명사」
","발 아래쪽의, 땅을 밟는 평평한 부분.
"
족장가락,단어,혼종어,足掌가락,"한자 足掌
고유어 가락
","「명사」
","궁중에서, ‘발가락’을 이르던 말.
"
족장대야,단어,혼종어,足掌대야,"한자 足掌
고유어 대야
","「명사」
","궁중에서, 발 따위를 씻는 데 쓰는 대야를 이르던 말.
"
족장등,단어,혼종어,足掌등,"한자 足掌
고유어 등
","「명사」
","궁중에서, ‘발등’을 이르던 말.
"
족장목,단어,한자어,足場木,"한자 足場木
","「명사」
","→ 비계목.
"
족장아찌,단어,혼종어,足장아찌,"한자 足
고유어 장아찌
","「명사」
","→ 장족편.
"
족장이,단어,혼종어,足장이,"한자 足
고유어 장이
","「명사」
","‘제화공’을 속되게 이르는 말.
"
족장톱,단어,혼종어,足掌톱,"한자 足掌
고유어 톱
","「명사」
","궁중에서, ‘발톱’을 이르던 말.
"
족저비,단어,고유어,,,"「명사」
","→ 족제비.
"
족적,단어,한자어,足炙,"한자 足炙
","「명사」
","삶은 쇠족을 큼직하게 저미어 진장과 기름을 바르고 깨소금, 후춧가루 따위를 쳐서 한데 주물러 불에 구운 적.
"
족전,단어,한자어,足臇,"한자 足臇
","「명사」
","쇠족에 물을 적게 붓고 약간 걸쭉하게 끓인 음식.
"
족정,단어,한자어,足丁,"한자 足丁
","「명사」
","고려 시대에, 17결(結)의 토지에 해당하던 수세(收稅) 단위.
"
족제,단어,한자어,族弟,"한자 族弟
","「명사」
","성과 본이 같은 사람들 가운데 유복친 안에 들지 않는 같은 항렬의 아우뻘인 남자.
"
족제비,단어,고유어,,,"「명사」
","「1」족제빗과 동물을 통틀어 이르는 말.
「2」족제빗과의 동물. 수컷은 28~40cm, 암컷은 16~32cm이다. 몸은 누런 갈색이며 입술과 턱은 흰색, 주둥이 끝은 검은 갈색이다. 네 다리는 짧고 꼬리는 굵으며 길다. 적에게 공격을 받으면 항문샘에서 악취를 낸다. 털가죽은 방한용 옷에 쓰고 꼬리털로는 붓을 만든다. 한국, 일본, 대만 등지에 분포한다.
"
족제비고사리,단어,고유어,,,"「명사」
","면마과의 상록 여러해살이풀. 뿌리줄기는 짧고 굵으며, 잎은 우상 복엽이고 잎자루와 중축(中軸)에 검은색 또는 갈색의 비늘이 있다. 홀씨주머니무리는 중축과 가장자리의 중간에 달린다. 한국, 일본, 중국 등지에 분포한다.
"
족제비눈,단어,고유어,,,"「명사」
","작고 매서운 눈을 비유적으로 이르는 말.
"
족제비싸리,단어,고유어,,,"「명사」
","콩과의 낙엽 관목. 줄기는 높이가 1~4미터이며 잎은 우상 복엽으로 어긋나고 잔잎은 알 모양 또는 타원형이다. 5~6월에 줄기나 가지 끝에 자줏빛 꽃이 이삭 화서로 피며 열매는 협과이다. 줄기와 가지는 광주리 따위를 만드는 데 쓰며 어린잎은 가축의 먹이로 쓴다. 북미 등지에 분포한다.
"
족제비얼레,단어,고유어,,,"「명사」
","통이 좁고 걀쭉하게 생긴 얼레. 실을 다루는 데 쓴다.
"
족제비업,단어,고유어,,,"「명사」
","족제비를 업왕(業王)으로 모시는 일.
"
족제빗과,단어,혼종어,족제빗科,"고유어 족제빗
한자 科
","「명사」
","포유강 식육목의 한 과. 몸은 가늘며, 항문샘이 발달하였다. 발가락은 다섯 개이고 꼬리가 길다. 잡식성으로 대부분이 육지에 사는데 그 가운데 몇 종류는 바다에 산다. 오스트레일리아, 마다가스카르를 제외한 모든 나라에 분포한다. 23속 65종이 있으며, 수달, 노란목도리담비, 오소리, 족제비 따위가 여기에 속한다.
"
족조고,단어,한자어,族祖姑,"한자 族祖姑
","「명사」
","할아버지의 사촌 누이인 방계 인족(姻族)의 할머니.
"
족족유여,단어,한자어,足足有餘,"한자 足足有餘
","「명사」
","아주 넉넉하여 남음이 있음.
"
족종,단어,한자어,足種,"한자 足種
","「명사」
","구덩이에 씨를 넣고 밟아 심음.
"
족좌,단어,한자어,足座,"한자 足座
","「명사」
","「1」예전에, 주검의 발을 괴는 데 쓰던 받침.
「2」백제 때에, 나무로 만든 발받침 장신구. 1971년에 충청남도 공주시 금성동 백제 무령왕릉에서 많은 부장품과 함께 출토되었다. 우리나라 국보로, 국보 정식 명칭은 ‘무령왕 발받침’이다.
"
족주,단어,한자어,族誅,"한자 族誅
","「명사」
","한집안을 다 죽여 없앰. 또는 한집안이 망하여 없어짐.
"
족지,단어,한자어,足指,"한자 足指
","「명사」
","발끝의 다섯 개로 갈라진 부분. 또는 그것 하나하나.
"
족지갑,단어,한자어,足指甲,"한자 足指甲
","「명사」
","발가락의 끝을 덮어 보호하고 있는, 뿔같이 단단한 물질.
"
족지족,단어,한자어,族之族,"한자 族之族
","「명사」
","친척이 되는 관계.
"
족질,단어,한자어,足疾,"한자 足疾
","「명사」
","발에 생긴 질병.
"
족집게,단어,고유어,,,"「명사」
","「1」주로 잔털이나 가시 따위를 뽑는 데 쓰는, 쇠로 만든 조그마한 기구.
「2」어떤 사실을 정확하게 지적하여 내거나 잘 알아맞히는 능력을 가진 사람.
"
족징,단어,한자어,族徵,"한자 族徵
","「명사」
","조선 시대에, 군포세(軍布稅)를 내지 못하는 사람이 있는 경우에 그 일가붙이에게 대신 물리던 일. 지방의 벼슬아치들이 공금이나 관곡(官穀)을 사사로이 썼거나, 군정(軍丁)이 도망하거나 사망하였을 때 물렸으므로 폐단이 많았다.
"
족차족의,단어,한자어,足且足矣,"한자 足且足矣
","「명사」
","아주 흡족하고 넉넉하여 기준에 차고도 남음.
"
족채,단어,혼종어,足채,"한자 足
고유어 채
","「명사」
","푹 삶은 편육, 제육, 표고, 석이, 전복, 족편, 배 따위를 채를 쳐서 겨자를 넣어 만든 음식.
"
족척,단어,한자어,足蹠,"한자 足蹠
","「명사」
","발 아래쪽의, 땅을 밟는 평평한 부분.
"
족천,단어,한자어,足釧,"한자 足釧
","「명사」
","장례를 치를 때, 죽은 사람의 발목에 두르던 고리 모양의 장식.
"
족첨,단어,한자어,足尖,"한자 足尖
","「명사」
","‘발부리「1」’를 전문적으로 이르는 말.
"
족청,단어,한자어,足淸,"한자 足淸
","「명사」
","발이 찬 증상.
"
족출,단어,한자어,簇出,"한자 簇出
","「명사」
","떼를 지어 잇따라 나오거나 생겨남.
"
족취,단어,한자어,足臭,"한자 足臭
","「명사」
","발에서 나는 나쁜 냄새.
"
족친,단어,한자어,族親,"한자 族親
","「명사」
","유복친 안에 들지 않는, 같은 성을 가진 일가붙이.
"
족친위,단어,한자어,族親衛,"한자 族親衛
","「명사」
","조선 시대에 둔, 임금의 먼 친척이나 인척으로 구성한 군대. 오위(五衛)의 하나인 호분위에 속하였으며, 왕과 동성(同姓)인 단문복 이상의 친족, 이성(異性)인 시마복 이상의 친족, 세자빈의 대공(大功) 이상의 친족으로 이루어졌다.
"
족침,단어,한자어,足枕,"한자 足枕
","「명사」
","예전에, 주검의 발을 괴는 데 쓰던 받침.
"
족칭,단어,한자어,族稱,"한자 族稱
","「명사」
","예전에, 양반·평민·천민 따위의 신분이나 계급을 따져 이르던 말.
"
족탈,단어,혼종어,足탈,"한자 足
고유어 탈
","「명사」
","발에 씌우고 놀리는 탈.
"
족탈불급,단어,한자어,足脫不及,"한자 足脫不及
","「명사」
","맨발로 뛰어도 따라가지 못한다는 뜻으로, 능력·역량·재질 따위가 두드러져 도저히 다른 사람이 따라가지 못할 정도임을 비유적으로 이르는 말.
"
족탕,단어,한자어,足湯,"한자 足湯
","「명사」
","소의 발과 사태를 넣어 푹 끓인 국. 주로 그릇에 담을 때 고명을 얹어서 먹는다.
"
족태양방광경,단어,한자어,足太陽膀胱經,"한자 足太陽膀胱經
","「명사」
","십이 경맥의 하나. 방광(膀胱)에 속하고 콩팥에 이어진다.
"
족태음비경,단어,한자어,足太陰脾經,"한자 足太陰脾經
","「명사」
","십이 경맥의 하나. 비(脾)에 속하고 위(胃)에 이어진다.
"
족통,단어,혼종어,足통,"한자 足
고유어 통
","「명사」
","「1」장이나 농 받침다리의 네 귀.
「2」‘발01’을 속되게 이르는 말.
"
