어휘,구성 단위,고유어 여부,원어,원어·어종,품사,뜻풀이
벚나무,단어,고유어,,,"「명사」
","「1」장미과의 가는잎벚나무, 개벚나무, 잔털벚나무, 털벚나무 따위를 통틀어 이르는 말.
「2」장미과의 낙엽 활엽 교목. 높이는 20미터 정도이며, 잎은 어긋나고 끝이 뾰족한 타원형에 잔톱니가 있다. 봄에 엷은 붉은색 오판화(五瓣花)가 산방(繖房) 또는 산형(繖形) 화서로 잎보다 먼저 피고 열매는 핵과(核果)로 ‘버찌’라고 하여 7월에 검은 자주색으로 익는다. 열매는 식용하고 나무껍질은 약용한다. 관상용이고 산지(山地)와 마을 부근에 저절로 나는데 한국, 일본, 중국 등지에 분포한다.
「3」장미과의 낙엽 활엽 교목. 벚나무와 비슷하나 수피가 검은 밤색이다. 높이는 25미터 정도이며, 잎은 달걀 모양의 타원형 또는 넓은 타원형이다. 봄에 연붉은색 꽃이 산형(繖形) 화서로 피고 여름에 까만 핵과(核果)를 맺는다. 바다에 가까운 숲 속에 나는데 한국, 일본, 사할린 등지에 분포한다.
"
벚나무모시나방,단어,고유어,,,"「명사」
","알락나방과의 하나. 편 날개의 길이는 6cm 정도이며 어두운 갈색에 날개는 거의 흰색이고 뒷날개 바깥 가두리는 꼬리 모양으로 나와 있다. 애벌레는 벚나무, 매화나무, 자두나무, 복사나무 따위의 잎을 갉아 먹는 해충으로 한국, 일본, 중국 등지에 분포한다.
"
벚나무박각시,단어,고유어,,,"「명사」
","박각싯과의 나비. 편 날개의 길이는 5cm 정도이며 대체로 회색을 띤 붉은 갈색이고 검은색 줄무늬가 있다. 날개의 바깥 가두리는 톱니 모양이고 성충은 5~7월에 나타나서 번데기로 겨울을 보낸다. 한국, 시베리아, 필리핀 등지에 분포한다.
"
벚나무사향하늘소,단어,혼종어,벚나무麝香하늘소,"고유어 벚나무
한자 麝香
고유어 하늘소
","「명사」
","하늘솟과의 하나. 몸의 길이는 3~3.8cm이며 머리, 더듬이, 딱지날개, 다리는 남빛을 띤 검은색이고 등에는 혹이 있으며 앞가슴은 선명한 붉은색이다. 살구나무에 많이 모이고 한국, 몽골, 만주 등지에 분포한다.
"
벚나무풍뎅이,단어,고유어,,,"「명사」
","풍뎅잇과의 하나. 몸의 길이는 1.5~1.9cm이고 달걀 모양이며, 등 쪽이 녹색, 딱지날개는 녹색에 광택이 있는 누런 갈색, 더듬이는 붉은 갈색이다. 성충은 벚나무나 기타 과실나무의 잎을 갉아 먹는 해충으로 한국, 일본 등지에 분포한다.
"
베가성,단어,혼종어,Vega星,"안 밝힘 Vega
한자 星
","「명사」
","거문고자리에서 가장 밝은 별. 약 26광년 떨어진 일등성으로, 칠월 칠석날 밤에 견우성과 만난다는 전설이 있다.
"
베감투,단어,고유어,,,"「명사」
","‘두건’을 달리 이르는 말.
"
베개,단어,고유어,,,"「명사」
","잠을 자거나 누울 때에 머리를 괴는 물건.
"
베개맡,단어,고유어,,,"「명사」
","→ 머리맡.
"
베개미,단어,고유어,,,"「명사」
","→ 비경이.
"
베개보,단어,고유어,,,"「명사」
","층보 또는 지붕보를 가로로 받치는 보.
"
베개송사,단어,혼종어,베개訟事,"고유어 베개
한자 訟事
","「명사」
","잠자리에서 아내가 남편에게 바라는 바를 속살거리며 청하는 일.
"
베개이음,단어,고유어,,,"「명사」
","가로놓인 버팀목 위에서 잇는 것.
"
베갯동서,단어,혼종어,베갯同壻,"고유어 베갯
한자 同壻
","「명사」
","예전에, 하나의 베개를 함께 베는 동서라는 뜻으로 두 여자가 한 남자와 관계를 맺고 사는 사이를 이르던 말.
"
베갯마구리,단어,고유어,,,"「명사」
","→ 베갯모.
"
베갯머리,단어,고유어,,,"「명사」
","베개를 베고 누웠을 때에 머리가 향한 위쪽의 가까운 곳.
"
베갯머리송사,단어,혼종어,베갯머리訟事,"고유어 베갯머리
한자 訟事
","「명사」
","잠자리에서 아내가 남편에게 바라는 바를 속살거리며 청하는 일.
"
베갯모,단어,고유어,,,"「명사」
","베개의 양쪽 마구리에 대는 꾸밈새. 조그마한 널조각에 수를 놓은 헝겊으로 덮어 끼우는데, 남자의 것은 네모지고 여자의 것은 둥글다.
"
베갯밑공사,단어,혼종어,베갯밑公事,"고유어 베갯밑
한자 公事
","「명사」
","잠자리에서 아내가 남편에게 바라는 바를 속살거리며 청하는 일.
"
베갯밑송사,단어,혼종어,베갯밑訟事,"고유어 베갯밑
한자 訟事
","「명사」
","잠자리에서 아내가 남편에게 바라는 바를 속살거리며 청하는 일.
"
베갯속,단어,고유어,,,"「명사」
","헝겊으로 만든 베개를 퉁퉁하게 만들기 위하여 속에 넣는 재료. 왕겨, 메밀 겉껍질, 조, 새털 따위를 주로 많이 쓴다.
"
베갯잇,단어,고유어,,,"「명사」
","베개의 겉을 덧씌워 시치는 헝겊.
"
베거리,단어,고유어,,,"「명사」
","꾀를 써서 남의 속마음을 슬쩍 떠보는 짓.
"
베것,단어,고유어,,,"「명사」
","→ 베옷.
"
베겡이,단어,고유어,,,"「명사」
","→ 비경이.
"
베고니아과,단어,혼종어,begonia科,"영어 begonia
한자 科
","「명사」
","쌍떡잎식물 갈래꽃류의 한 과. 5속 800여 종이 콜롬비아, 에콰도르, 하와이, 뉴기니에 주로 분포하며 우리나라에도 몇 종이 자라는데, 대개 관상용으로 재배한다. 베고니아, 점박이베고니아, 에리트로필라베고니아, 메탈리카베고니아, 렉스베고니아, 사철꽃베고니아, 천엽사철꽃베고니아, 구근베고니아 따위가 있다.
"
베남,단어,고유어,,,"「명사」
","→ 서랍.
"
베네딕트회,단어,혼종어,Benedict會,"안 밝힘 Benedict
한자 會
","「명사」
","529년에 이탈리아의 수도사 베네딕트가 창설한 수도 단체. 청빈, 동정(童貞), 복종을 맹세하고 수행과 노동에 종사한다.
"
베네른호,단어,혼종어,Vänern湖,"안 밝힘 Vänern
한자 湖
","「명사」
","스웨덴 남부에 있는 호수. 스웨덴에서 가장 크며 예타 운하의 일부를 이룬다. 가장 깊은 곳은 깊이가 약 100미터이다. 면적은 5,584㎢.
"
베네치아악파,단어,혼종어,Venezia樂派,"안 밝힘 Venezia
한자 樂派
","「명사」
","「1」16세기 중엽 산마르코 교회의 악장인 빌라르트를 중심으로 베네치아에서 활동한 악파. 바로크 양식의 형성에 공헌하였다.
「2」17세기 중엽 극장용 오페라를 작곡한 그룹. 극 중심에서 음악 중심의 오페라 흐름을 만들었으며 대표적인 인물로 몬테베르디 등이 있다.
"
베네치아파,단어,혼종어,Venezia派,"안 밝힘 Venezia
한자 派
","「명사」
","르네상스 시대에 이탈리아의 베네치아를 중심으로 일어난 회화의 한 유파. 채화적(彩畫的)인 색채주의를 특색으로 하며 유채 화법과 색채의 농담에 의한 원근법을 구사하여, 황금 색조의 멋들어진 풍속과 인간 묘사 그리고 자유분방한 관능미를 다루었다. 대표적 작가로는 벨리니 형제, 조르조네, 티치아노, 틴토레토, 베로네세 등이 있다.
"
베네토주,단어,혼종어,Veneto州,"안 밝힘 Veneto
한자 州
","「명사」
","이탈리아 동북부에 있는 주. 중요한 농업 지대로 곡물류와 감자, 대마, 포도 따위를 생산한다. 주도(州都)는 베네치아, 면적은 1만 8378㎢.
"
베누에강,단어,혼종어,Benue江,"안 밝힘 Benue
한자 江
","「명사」
","서아프리카에 있는 강. 나이저강의 최대 지류로서, 카메룬 북부의 산지에서 시작하여 동서로 흘러 나이지리아 중앙부의 로코자(Lokoja) 부근에서 나이저강과 합류한다. 나이지리아 영내에서는 대부분 항행이 가능하다. 길이는 1,400km.
"
베니스학파,단어,혼종어,Venice學派,"영어 Venice
한자 學派
","「명사」
","르네상스 시대에 이탈리아의 베네치아를 중심으로 일어난 회화의 한 유파. 채화적(彩畫的)인 색채주의를 특색으로 하며 유채 화법과 색채의 농담에 의한 원근법을 구사하여, 황금 색조의 멋들어진 풍속과 인간 묘사 그리고 자유분방한 관능미를 다루었다. 대표적 작가로는 벨리니 형제, 조르조네, 티치아노, 틴토레토, 베로네세 등이 있다.
"
베니어판,단어,혼종어,veneer板,"영어 veneer
한자 板
","「명사」
","「1」얇게 켠 널빤지.
「2」얇게 켠 나무 널빤지를 나뭇결이 서로 엇갈리게 여러 겹 붙여 만든 널빤지. 소나무나 전나무·나왕 따위로 만들며, 표면이 거칠어서 풀에 잘 붙기 때문에 천장·벽·가구 따위에 쓴다.
"
베니어합판,단어,혼종어,veneer合板,"영어 veneer
한자 合板
","「명사」
","얇게 켠 나무 널빤지를 나뭇결이 서로 엇갈리게 여러 겹 붙여 만든 널빤지. 소나무나 전나무·나왕 따위로 만들며, 표면이 거칠어서 풀에 잘 붙기 때문에 천장·벽·가구 따위에 쓴다.
"
베다경,단어,혼종어,Veda經,"산스크리트어 Veda
한자 經
","「명사」
","인도 바라문교 사상의 근본 성전이며 가장 오래된 경전. 기원전 2000년부터 기원전 1100년에 이루어졌으며, 인도의 종교·철학·문학의 근원을 이루는 것으로 리그베다, 야주르베다, 사마베다, 아타르바베다의 네 가지가 있다.
"
베다어,단어,혼종어,Veda語,"산스크리트어 Veda
한자 語
","「명사」
","인도·유럽 어족 인도 어파에 속한 언어. 바라문교의 성전 베다(Veda)에 사용된 언어로 인도·유럽어 가운데 가장 오래된 형태를 나타내고 있다.
"
베다족,단어,혼종어,Vedda族,"안 밝힘 Vedda
한자 族
","「명사」
","스리랑카 동부에 사는 원주민. 키가 작고 곱슬머리에 넓은 코, 암갈색 피부가 특징이며 주로 원시적인 화전에 의존한다.
"
베단타학파,단어,혼종어,Vedanta學派,"안 밝힘 Vedanta
한자 學派
","「명사」
","인도 육파(六派)의 하나. 시조는 바다라야나로 우파니샤드를 중시하며 범아일여(梵我一如)의 사상을 견지한다.
"
베달리아무당벌레,단어,혼종어,vedalia무당벌레,"영어 vedalia
고유어 무당벌레
","「명사」
","무당벌렛과의 곤충. 몸의 길이는 4mm 정도이며, 붉은빛을 띤 등색에 곡옥 모양의 검은 얼룩점이 네 개 있다. 애벌레는 방추 모양이고 1년에 7~8회 발생한다. 감귤의 해충으로 오스트레일리아가 원산지이다.
"
베도라치,단어,고유어,,,"「명사」
","황줄베도라칫과의 바닷물고기. 몸의 길이는 20cm 정도로 길고 납작하며, 잿빛을 띤 갈색 바탕에 복잡한 무늬가 있다. 둥근비늘로 온몸이 덮여 있으며 등지느러미가 머리 뒤쪽에서부터 꼬리에까지 달한다. 식용하며 한국, 일본, 사할린 등지에 분포한다.
"
베돌이,단어,고유어,,,"「명사」
","일을 하는데 한데 어울려 하지 않고 따로 행동하는 사람.
"
베돛,단어,고유어,,,"「명사」
","베로 만든 돛.
"
베두인족,단어,혼종어,Bedouin族,"안 밝힘 Bedouin
한자 族
","「명사」
","아라비아반도 내륙부를 중심으로 시리아·북아프리카 등지의 사막에 사는 아랍계 유목민. 낙타, 양, 염소 따위를 사육하고 낙타에 의한 통상에 종사하며 이슬람교를 믿는다.
"
베등거리,단어,고유어,,,"「명사」
","베로 만든, 등을 덮을 만하게 걸쳐 입는 홑옷.
"
베띠,단어,고유어,,,"「명사」
","베로 만든 띠.
"
베라자노내로스교,단어,혼종어,Verrazzano Narrows橋,"안 밝힘 Verrazzano Narrows
한자 橋
","「명사」
","미국 뉴욕만을 횡단하여 스태튼섬에 이르는 이중 바닥식 현수교(懸垂橋). 1964년에 완성하였다. 길이는 1,300미터.
"
베라크루스주,단어,혼종어,Veracruz州,"안 밝힘 Veracruz
한자 州
","「명사」
","멕시코에 있는 주. 주도(州都)는 할라파, 면적은 7만 2815㎢.
"
베레모,단어,혼종어,béret帽,"프랑스어 béret
한자 帽
","「명사」
","챙이 없고 둥글납작하게 생긴 모자. 털실로 짜거나 천으로 만든다.
"
베로치,단어,고유어,,,"「명사」
","둑중갯과의 바닷물고기. 몸의 길이는 20cm 정도이며, 등 쪽은 갈색이고 배는 연한 갈색이다. 옆구리에 여섯 줄의 잿빛을 띤 갈색 가로띠가 있고 정수리에는 피질 돌기가 있다. 한국, 일본 등지에 분포한다.
"
베르가모트유,단어,혼종어,bergamotte油,"프랑스어 bergamotte
한자 油
","「명사」
","베르가모트의 과피에서 짠 기름. 녹색 또는 누런 갈색으로 화장수나 비누의 향료로 쓴다.
"
베르기우스법,단어,혼종어,Bergius法,"안 밝힘 Bergius
한자 法
","「명사」
","석유 액화에 의한 인조 석유 제조법. 석탄을 가루로 만들어 중유(重油)와 섞은 다음 450℃, 200~300기압으로 수소를 작용시켜서 석탄을 중유(重油)나 중유(中油)로 바꾼다. 1913년에 독일의 화학자 베르기우스가 발견했으나, 경제성이 없어 제이 차 세계 대전 후에는 쇠퇴하였다.
"
베르뇌유법,단어,혼종어,Verneuil法,"안 밝힘 Verneuil
한자 法
","「명사」
","녹는점이 높은 금속 산화물의 단결정 제조법. 루비, 사파이어의 합성에 쓴다. 프랑스의 광물학자 베르뇌유가 발견하였다.
"
베르데곶,단어,혼종어,Verde串,"안 밝힘 Verde
한자 串
","「명사」
","아프리카 서쪽 끝, 세네갈 중부에 있는 곶.
"
베르베르어,단어,혼종어,Berber語,"안 밝힘 Berber
한자 語
","「명사」
","아프로·아시아 어족에 속한 언어. 북아프리카의 지중해 연안이나 사하라 사막에 사는 베르베르족이 쓰는데 표준어는 없다. 샤위아어, 타마지그트어, 투아레그어, 제나가어 따위가 이에 속한다.
"
베르베르인,단어,혼종어,Berber人,"안 밝힘 Berber
한자 人
","「명사」
","튀니지, 알제리, 모로코 따위의 북아프리카 일대에 살고 있는 함어계(Ham語系)의 원주민. 이슬람교를 믿으며 현재 약 600만 명이 있다.
"
베르베르족,단어,혼종어,Berber族,"안 밝힘 Berber
한자 族
","「명사」
","북아프리카의 지중해 연안이나 사하라 사막에 아라비아인, 베두인족과 더불어 살고 있는 함어계(Ham語系)의 종족.
"
베르사유악파,단어,혼종어,Versailles樂派,"안 밝힘 Versailles
한자 樂派
","「명사」
","17~18세기에 베르사유 궁전을 중심으로 활약한 궁정 음악가를 통틀어 이르는 말. 바로크 후기, 로코코 시대의 프랑스 음악을 대표하는 화려한 성격의 악파로, 륄리·쿠프랭·라모 등이 대표적 인물이다.
"
베르타포,단어,혼종어,Bertha砲,"영어 Bertha
한자 砲
","「명사」
","제일 차 세계 대전에서 독일군이 사용한 구경 210mm인 장거리포.
"
베른주,단어,혼종어,Bern州,"안 밝힘 Bern
한자 州
","「명사」
","스위스 서부에 있는 주. 국제적인 관광지이며, 농업과 낙농이 활발하다. 주도는 베른, 면적은 6,027㎢.
"
베를린악파,단어,혼종어,Berlin樂派,"안 밝힘 Berlin
한자 樂派
","「명사」
","18세기 후반, 베를린의 프리드리히 대왕의 궁정을 중심으로 활약한 작곡가들을 통틀어 이르는 말. 크반츠·그라운(Graun, J. G.)·바흐 등의 기악 작곡가와, 라이햐르트(Reichardt, J. E.) 등의 베를린 가곡파의 두 부류로 나눈다.
"
베를린청,단어,혼종어,Berlin靑,"영어 Berlin
한자 靑
","「명사」
","철염(鐵鹽)과 페로사이안화 칼륨의 반응에서 만들어지는 감청의 안료.
"
베리데기,단어,고유어,,,"「명사」
","지노귀새남에서, 무당이 색동옷을 입고 모시는 젊은 여신.
"
베리줄,단어,고유어,,,"「명사」
","소의 길마 위에 얹어, 걸채의 앞뒤 마구리 양쪽 끝에 건너질러 맨 굵은 새끼.
"
베릴륨구리,단어,혼종어,beryllium구리,"영어 beryllium
고유어 구리
","「명사」
","구리에 3% 이내의 베릴륨과 소량의 코발트, 은, 니켈 따위를 첨가하여 만든 합금. 강도가 높고 내마모성이 뛰어나 용수철의 재료와 전기 기기의 부품 따위에 쓰인다.
"
베릴륨동,단어,혼종어,beryllium銅,"영어 beryllium
한자 銅
","「명사」
","구리에 3% 이내의 베릴륨과 소량의 코발트, 은, 니켈 따위를 첨가하여 만든 합금. 강도가 높고 내마모성이 뛰어나 용수철의 재료와 전기 기기의 부품 따위에 쓰인다.
"
베링해,단어,혼종어,Bering海,"안 밝힘 Bering
한자 海
","「명사」
","태평양 북부의 캄차카반도, 알래스카반도 및 알류샨 열도에 둘러싸인 해역. 북쪽 끝의 베링 해협을 통하여 북극해에 연결된다. 일본, 미국, 캐나다, 러시아 등이 행하는 북양 어업의 주된 어장이며 물개, 표범 따위의 동물도 많다. 면적은 229만 2150㎢.
"
베망건,단어,혼종어,베網巾,"고유어 베
한자 網巾
","「명사」
","상제가 쓰는, 베로 만든 망건.
"
베매기,단어,고유어,,,"「명사」
","베를 짜려고 날아 놓은 실을 매는 일.
"
베목,단어,혼종어,베木,"고유어 베
한자 木
","「명사」
","삼으로 짠 옷감.
"
베버르선,단어,혼종어,Weber線,"안 밝힘 Weber
한자 線
","「명사」
","동물 분포상의 경계선 가운데 하나. 네덜란드의 동물학자 베버르(Weber, M.)가 민물고기의 분포를 바탕으로 동양구와 오스트레일리아구로 나눈 경계선을 이른다.
"
베버리지안,단어,혼종어,Beveridge案,"안 밝힘 Beveridge
한자 案
","「명사」
","1942년에, 영국에서 베버리지를 대표로 하는 위원회가 발표한 사회 보장 제도에 관한 보고서. 이른바 ‘요람에서 무덤까지’라는 말로 알려진 영국 사회 보장 제도의 기초가 되었다.
"
베보,단어,혼종어,베褓,"고유어 베
한자 褓
","「명사」
","삼베로 만든 보자기.
"
베붙이,단어,고유어,,,"「명사」
","모시실, 베실 따위로 짠 피륙.
"
베서머강,단어,혼종어,Bessemer鋼,"안 밝힘 Bessemer
한자 鋼
","「명사」
","베서머 전로로 제련한 강철.
"
베서머법,단어,혼종어,Bessemer法,"안 밝힘 Bessemer
한자 法
","「명사」
","베서머 전로를 써서 쇠를 제련하는 방법. 인이나 유황 따위의 불순물을 충분히 제거할 수 없는 까닭에 요즘은 거의 쓰지 않는다.
"
베셀년,단어,혼종어,Bessel年,"안 밝힘 Bessel
한자 年
","「명사」
","평균 태양의 적경이 280도 되는 때나 18시 40분이 되는 때를 연초(年初)로 하여 다음 연초에 이를 때까지 걸리는 시간. 길이는 태양년과 같으나 연초를 정확하게 이를 때 쓴다. 독일의 천문학자 베셀이 고안하여 낸 것이다.
"
베수건,단어,혼종어,베手巾,"고유어 베
한자 手巾
","「명사」
","삼베로 만든 수건.
"
베수비어스산,단어,혼종어,Vesuvius山,"안 밝힘 Vesuvius
한자 山
","「명사」
","‘베수비오산’의 영어 이름.
"
베수비오산,단어,혼종어,Vesuvio山,"안 밝힘 Vesuvio
한자 山
","「명사」
","이탈리아 남부 나폴리의 동쪽에 있는 이중식 활화산. 79년에 폼페이를 매몰한 대분화 이후 8회의 폭발이 기록되어 있다. 높이는 1,281미터였으나 대규모로 분화할 때마다 높이가 많이 달라진다.
"
베실,단어,고유어,,,"「명사」
","삼 껍질에서 뽑아낸 실.
"
베실곱박이,단어,고유어,,,"「명사」
","베실로 총을 만든 미투리.
"
베실톳,단어,고유어,,,"「명사」
","베실을 감아 놓은 실몽당이.
"
베어넣기주머니,단어,고유어,,,"「명사」
","뜨개질에서, 주머니 아귀를 다른 바늘이나 실에 걸어 놓았다가 나중에 안쪽에서 떠서 꿰매 붙인 주머니.
"
베어링강,단어,혼종어,bearing鋼,"영어 bearing
한자 鋼
","「명사」
","베어링을 만드는 데 쓰는 특수강. 내마모성이 강한 고탄소 크롬강 따위를 쓴다.
"
베올,단어,고유어,,,"「명사」
","베의 실 가닥.
"
베옷,단어,고유어,,,"「명사」
","베로 지은 옷.
"
베이망산,단어,혼종어,Beimang[北邙]山,"안 밝힘 Beimang[北邙]
한자 山
","「명사」
","중국 허난성(河南省) 뤄양(洛陽)에 있는 산. 한(漢)나라 이후의 역대 제왕과 귀인·명사(名士)의 무덤이 많았으나, 지금은 논밭과 목장이 있다.
"
베이스표,단어,혼종어,bass標,"영어 bass
한자 標
","「명사」
","오선보에서, 오선(五線)의 제4선이 ‘바’ 음의 자리임을 나타내는 기호. 낮은 성부(聲部)를 나타내는 데 쓰며 ‘<equ>&#x1D122;</equ>’로 표시한다.
"
베이장강,단어,혼종어,Beijiang[北江]江,"안 밝힘 Beijiang[北江]
한자 江
","「명사」
","중국 광둥성(廣東省)에 있는 큰 강. 광둥성 3대 강의 하나로, 수운이 편리하여 옛날부터 장시성(江西省)과 후난성(湖南省)과의 교통 운수에 기여한 바가 많다.
"
베이징요리,단어,혼종어,Beijing[北京]料理,"안 밝힘 Beijing[北京]
한자 料理
","「명사」
","베이징을 중심으로 한 중국 북부 지방의 요리. 청나라 최전성기에 궁중 요리로서 발달했으며, 튀김이나 볶음이 많고 맛은 진하나 간장이나 설탕을 많이 쓰지 않는다.
"
베이징인,단어,혼종어,Beijing[北京]人,"안 밝힘 Beijing[北京]
한자 人
","「명사」
","1923년에 중국 베이징의 서남방 40km 지점인 저우커우뎬(周口店)의 동굴에서 발견한 화석 인류(化石人類). 약 4만 년 전에 생존하였던 인류로, 현 인류에 비하여 윗눈썹이 두드러지게 발달하였고 아래턱이나 이도 원시적이다.
"
베일운,단어,혼종어,veil雲,"영어 veil
한자 雲
","「명사」
","적운과 적란운 위로 퍼지는 엷은 헝겊 모양의 구름.
"
베자,단어,고유어,,,"「명사」
","베로 만든 자. 주로 측량에 쓴다.
"
베자루,단어,고유어,,,"「명사」
","베로 만든 자루.
"
베잠방이,단어,고유어,,,"「명사」
","베로 지은 짧은 남자용 홑바지.
"
베저고리,단어,고유어,,,"「명사」
","베로 지은 저고리.
"
베적삼,단어,고유어,,,"「명사」
","베로 지은 여름에 입는 홑저고리.
"
베전,단어,혼종어,베廛,"고유어 베
한자 廛
","「명사」
","조선 시대의 팔주비전의 하나. 삼베를 팔던 가게이다.
"
베정적,단어,고유어,,,"「명사」
","폭행이나 위협을 당할 때에 마구 떠들면서 대드는 짓.
"
베주머니,단어,고유어,,,"「명사」
","베로 만든 주머니.
"
베줄,단어,고유어,,,"「명사」
","베천의 결이 고르지 못하여 생긴 줄.
"
베짱이,단어,고유어,,,"「명사」
","여칫과의 하나. 몸의 길이는 3~3.6cm이며 옅은 녹색이나 드물게 갈색도 있다. 머리는 삼각형이고 빛깔은 누런 갈색이며, 앞가슴의 등 쪽에는 갈색의 굵은 줄무늬가 있다. 산란관은 길고 칼 모양이며 더듬이는 갈색이고 몸보다 길다. 인가 근처의 풀숲 속에 사는데 한국, 일본, 중국, 대만 등지에 분포한다.
"
베천,단어,고유어,,,"「명사」
","베붙이의 천.
"
베체트병,단어,혼종어,Behçet病,"안 밝힘 Behçet
한자 病
","「명사」
","입안염, 음부 궤양, 포도막염, 홍채염 또는 여러 가지 발진을 일으키는 만성 질환. 튀르키예의 피부과 전문의 베체트(Behçet, H.)가 처음 보고한 병으로, 실명률이 높다.
"
베치레잠자리,단어,고유어,,,"「명사」
","잠자릿과의 곤충. 몸의 길이는 5.2cm, 편 날개의 길이는 9.7cm 정도이다. 암컷은 누런 회색에 가슴에는 갈색 무늬가 있고 배는 넓죽하며, 수컷은 검은 갈색이다. 날개는 투명하고 누런빛을 띠고 있다. 한국, 중국 등지에 분포한다.
"
베치마,단어,고유어,,,"「명사」
","베천으로 지은 치마.
"
베카고원,단어,혼종어,Beqa’a高原,"안 밝힘 Beqa’a
한자 高原
","「명사」
","레바논 중부에 있는 고원. 건지 농업 지역으로 곡물과 과일, 야채를 재배한다. 높이는 1,000미터.
"
베크렐선,단어,혼종어,Becquerel線,"안 밝힘 Becquerel
한자 線
","「명사」
","우라늄에서 나오는 방사선. 1896년에 프랑스의 물리학자 베크렐이 발견하였다.
"
베타선,단어,혼종어,beta線,"그리스어 beta
한자 線
","「명사」
","방사성 물질에서 나오는 방사선의 하나. 원자핵의 베타 붕괴에 의하여 빠른 속도로 나오는 전자선(電子線). 투과력과 이온화 작용의 세기는 알파선과 감마선의 중간이다. 음전기를 띠고 화학 작용, 사진 작용, 형광 작용 따위를 한다.
"
베타성,단어,혼종어,beta星,"그리스어 beta
한자 星
","「명사」
","별자리에서 둘째로 밝은 별.
"
베타파,단어,혼종어,beta波,"그리스어 beta
한자 波
","「명사」
","주파수가 13~30헤르츠(Hz)인 뇌파. 일상적인 인지 활동이나 사고 활동을 하는 상태에서 활성화된다.
"
베트남어,단어,혼종어,Vietnam語,"안 밝힘 Vietnam
한자 語
","「명사」
","몬·크메르 어족에 속한 언어. 이웃 언어들과 유사성이 있기 때문에 기원 발생적 분류에 문제가 있는데, 인도차이나반도의 동쪽 해안 지역에 사는 베트남인이 쓴다.
"
베트남전,단어,혼종어,Vietnam戰,"안 밝힘 Vietnam
한자 戰
","「명사」
","베트남의 독립과 통일을 위하여 벌인 전쟁. 1960년에 결성된 남베트남 민족 해방 전선이 북베트남의 지원 아래 남베트남군 및 이들을 지원하는 미국군과 싸워 이겨 1969년에 임시 정부를 수립하였으며 미군 철수 후 1975년에 남베트남 정부가 무너짐으로써 남북이 통일되었다.
"
베틀,단어,고유어,,,"「명사」
","삼베, 무명, 명주 따위의 피륙을 짜는 틀.
"
베틀가,단어,혼종어,베틀歌,"고유어 베틀
한자 歌
","「명사」
","구전 민요의 하나. 부녀자들이 베틀로 피륙을 짜면서 그 과정을 부른 4·4조의 노래로 경상북도의 김천·안동, 경상남도의 통영, 강원도의 통천·횡성, 황해도의 형산·안악, 충청도의 공주, 서울 등에 여러 종류가 전한다.
"
베틀다리,단어,고유어,,,"「명사」
","베틀에 가로질러 놓은, 굵고 긴 나무. 베틀을 지탱하는 기능을 한다.
"
베틀뒷기둥,단어,고유어,,,"「명사」
","베틀다리의 뒤를 버티는 짧은 기둥. 그 위에 앉을깨를 걸쳐 놓는다.
"
베틀신,단어,고유어,,,"「명사」
","베틀신대 끝에 줄을 달고 그 끝에 동인 외짝 신. 한쪽 발에 신고 다리를 오므렸다 뻗쳤다 하여 용두머리를 돌린다.
"
베틀신끈,단어,고유어,,,"「명사」
","배틀신대의 끝과 베틀신을 잇는 끈.
"
베틀신대,단어,고유어,,,"「명사」
","베틀의 용두머리 중간에 박아 뒤로 내뻗친, 조금 굽은 막대. 그 끝에 베틀신끈이 달린다.
"
베틀앞기둥,단어,고유어,,,"「명사」
","베틀다리의 앞쪽에 구멍을 뚫어 거기에 박아 세운 기둥. 위에는 용두머리가 놓이고 뒤에는 도투마리가 놓이게 되어 있다.
"
베티,단어,고유어,,,"「명사」
","→ 부티01.
"
베풂꼴,단어,고유어,,,"「명사」
","용언 및 서술격 조사 ‘이다’의 활용형의 하나. ‘-다’, ‘-오’ 따위의 예사로운 종결 어미가 붙어, 있는 사실을 그대로 진술하는 문장 형태이다.
"
베풂법,단어,혼종어,베풂法,"고유어 베풂
한자 法
","「명사」
","문장에서 종결 어미에 나타나는 서법의 하나. 화자가 문장의 내용을 객관적으로 진술한다. ‘-다’, ‘-ㅂ니다’ 따위의 어미로 표현된다.
"
베풂월,단어,고유어,,,"「명사」
","화자가 사건의 내용을 객관적으로 진술하는 문장. 평서형 어미로 문장을 끝맺는데 “하얀 눈이 왔다.” 따위이다.
"
벡터양,단어,혼종어,vector量,"영어 vector
한자 量
","「명사」
","힘이나 속도 따위와 같이 벡터로 표시되는 물리량.
"
벡터장,단어,혼종어,vector場,"영어 vector
한자 場
","「명사」
","어떤 영역 안의 각 점의 함수로서 벡터가 주어졌을 때에 그 영역을 이르는 말.
"
벡터적,단어,혼종어,vector積,"영어 vector
한자 積
","「명사」
","공간에서 두 벡터 <I>a, b</I>에 대하여 <I>a</I>와 <I>b</I>에 동시에 수직이고 <I>a</I>와 <I>b</I>가 만드는 평행 사변형의 넓이를 크기로 가지며 오른나사가 진행하는 방향을 가지는 벡터.
"
벤네비스산,단어,혼종어,Ben Nevis山,"안 밝힘 Ben Nevis
한자 山
","「명사」
","영국 스코틀랜드 서북부에 있는 산. 영국에서 가장 높은 산으로 빙하의 침식에 의한 카르(Kar)가 있다. 높이는 1,343미터.
"
