어휘,구성 단위,고유어 여부,원어,원어·어종,품사,뜻풀이
꼭짓집,단어,고유어,,,"「명사」
","예전에, 빨래터에서 빨래를 삶아 주고 꼭지의 숫자대로 삯을 받던 집.
"
꼰대,단어,고유어,,,"「명사」
","「1」은어로, ‘늙은이’를 이르는 말.
「2」학생들의 은어로, ‘선생님「1」’을 이르는 말.
"
꼰무늬,단어,고유어,,,"「명사」
","「1」새끼줄 모양의 무늬.
「2」뜨개질에서, 코를 꼬아 도드라지게 뜬 무늬.
"
꼰사,단어,혼종어,꼰絲,"고유어 꼰
한자 絲
","「명사」
","명주실을 꼬아 만든 실.
"
꼰사실,단어,혼종어,꼰絲실,"고유어 꼰
한자 絲
고유어 실
","「명사」
","명주실을 꼬아 만든 실.
"
꼴간,단어,혼종어,꼴間,"고유어 꼴
한자 間
","「명사」
","말이나 소에게 먹일 꼴을 모아 두는 곳.
"
꼴값,단어,고유어,,,"「명사」
","「1」‘얼굴값’을 속되게 이르는 말.
「2」격에 맞지 아니하는 아니꼬운 행동.
"
꼴그림씨,단어,고유어,,,"「명사」
","주체가 되는 말이 어떠하다는 것을 형식적으로 나타내는 형용사. 수량 형용사와 지시 형용사가 있다.
"
꼴꾼,단어,고유어,,,"「명사」
","말이나 소에게 먹일 꼴을 베는 사람.
"
꼴다듬기,단어,고유어,,,"「명사」
","식물의 겉모양을 고르게 하고 웃자람을 막으며, 과실나무 따위의 생산을 늘리기 위하여 곁가지 따위를 자르고 다듬는 일.
"
꼴단,단어,고유어,,,"「명사」
","말이나 소에게 먹일 꼴을 묶은 덩어리.
"
꼴담장,단어,고유어,,,"「명사」
","은어로, ‘옷’을 이르는 말.
"
꼴덮장,단어,고유어,,,"「명사」
","은어로, ‘옷’을 이르는 말.
"
꼴등,단어,혼종어,꼴等,"고유어 꼴
한자 等
","「명사」
","등급의 맨 끝.
"
꼴뚜기,단어,고유어,,,"「명사」
","꼴뚜깃과의 귀꼴뚜기, 좀귀꼴뚜기, 잘록귀꼴뚜기, 투구귀꼴뚜기를 통틀어 이르는 말.
"
꼴뚜기구이,단어,고유어,,,"「명사」
","마른 꼴뚜기를 토막 내고 양념하여 구운 음식.
"
꼴뚜기어채,단어,혼종어,꼴뚜기魚菜,"고유어 꼴뚜기
한자 魚菜
","「명사」
","꼴뚜기를 토막 내고 녹말가루를 묻혀 물에 데친 음식.
"
꼴뚜기장수,단어,고유어,,,"「명사」
","재산이나 밑천 따위를 모두 없애고 어렵게 사는 사람을 비유적으로 이르는 말.
"
꼴뚜기젓,단어,고유어,,,"「명사」
","꼴뚜기로 담근 젓.
"
꼴뚜기질,단어,고유어,,,"「명사」
","남을 욕할 때에, 가운뎃손가락을 펴고 다른 손가락은 모두 접은 채 남에게 내미는 짓.
"
꼴말,단어,고유어,,,"「명사」
","구체적인 사물을 나타내는 말.
"
꼴망태,단어,고유어,,,"「명사」
","소나 말이 먹을 꼴을 베어 담는 도구. 주로 대나무나 칡덩굴로 만든다.
"
꼴머슴,단어,고유어,,,"「명사」
","땔나무나 꼴을 베는 일을 하는 어린 머슴.
"
꼴머슴살이,단어,고유어,,,"「명사」
","남의 집 꼴머슴으로 지내는 일.
"
꼴목재기,단어,고유어,,,"「명사」
","→ 꼬락서니.
"
꼴바꿈,단어,고유어,,,"「명사」
","체언의 꼴이 바뀌는 일. 접미사에 의한 단어의 파생으로 ‘정+-답다’, ‘사랑+-스럽다’ 따위가 있다.
"
꼴바탕,단어,고유어,,,"「명사」
","사물의 생긴 모양과 성질.
"
꼴밭,단어,고유어,,,"「명사」
","소나 말이 먹을 꼴이 많이 난 곳.
"
꼴배,단어,고유어,,,"「명사」
","소나 말 따위가 꼴을 많이 먹어 불룩해진 배.
"
꼴불견,단어,혼종어,꼴不見,"고유어 꼴
한자 不見
","「명사」
","하는 짓이나 겉모습이 차마 볼 수 없을 정도로 우습고 거슬림.
"
꼴시늉말,단어,고유어,,,"「명사」
","사람이나 사물의 모양이나 움직임을 흉내 낸 말. ‘아장아장’, ‘엉금엉금’, ‘번쩍번쩍’ 따위가 있다.
"
꼴없는이름씨,단어,고유어,,,"「명사」
","추상적 개념을 나타내는 명사. ‘사랑’, ‘희망’, ‘삶’ 따위가 있다.
"
꼴이름씨,단어,고유어,,,"「명사」
","의미가 형식적이어서 다른 말 아래에 기대어 쓰이는 명사. ‘것’, ‘따름’, ‘뿐’, ‘데’ 따위가 있다.
"
꼴있는이름씨,단어,고유어,,,"「명사」
","구체적인 모습을 갖춘 물건을 나타내는 명사. ‘나무’, ‘구리’, ‘돌’ 따위가 있다.
"
꼴조각,단어,고유어,,,"「명사」
","실질 형태소에 붙어 주로 말과 말 사이의 관계를 표시하는 형태소. 조사, 어미 따위가 있다.
"
꼴지게,단어,고유어,,,"「명사」
","소나 말이 먹을 꼴을 지어 나르는 지게.
"
꼴짐,단어,고유어,,,"「명사」
","소나 말이 먹을 꼴을 싣거나 꾸려 놓은 짐.
"
꼴찌,단어,고유어,,,"「명사」
","차례의 맨 끝.
"
꼴통,단어,고유어,,,"「명사」
","머리가 나쁜 사람을 속되게 이르는 말.
"
꼴풀,단어,고유어,,,"「명사」
","말이나 소에게 먹이는 풀.
"
꼴풀이씨,단어,고유어,,,"「명사」
","최현배 문법 체계에 설정된 품사의 하나. 무엇이 무엇이라고 지정하는 단어로, 긍정의 ‘이다’와 부정의 ‘아니다’가 있다.
"
꼴하늘지기,단어,고유어,,,"「명사」
","사초과의 여러해살이풀. 줄기는 높이가 10~60cm이고 뭉쳐나며, 잎은 뿌리에서 난다. 5~6월에 녹색을 띤 갈색 꽃이삭이 피고 거꾸로 된 달걀 모양의 수과(瘦果)를 맺는다. 산과 들의 습지에서 자라는데 한국, 인도, 일본, 중국 등지에 분포한다.
"
꼴흉내말,단어,고유어,,,"「명사」
","사람이나 사물의 모양이나 움직임을 흉내 낸 말. ‘아장아장’, ‘엉금엉금’, ‘번쩍번쩍’ 따위가 있다.
"
꼼꼼성,단어,혼종어,꼼꼼性,"고유어 꼼꼼
한자 性
","「명사」
","빈틈이 없이 차분하고 조심스러운 성질.
"
꼼꼼장이,단어,고유어,,,"「명사」
","→ 꼼꼼쟁이.
"
꼼꼼쟁이,단어,고유어,,,"「명사」
","빈틈이 없이 매우 차분하고 조심스러운 사람을 낮잡아 이르는 말.
"
꼼바리,단어,고유어,,,"「명사」
","마음이 좁고 지나치게 인색한 사람을 낮잡아 이르는 말.
"
꼼수,단어,고유어,,,"「명사」
","쩨쩨한 수단이나 방법.
"
꼼짝부득,단어,혼종어,꼼짝不得,"고유어 꼼짝
한자 不得
","「명사」
","곤란한 지경에 빠져서 꼼짝할 수가 없음.
"
꼼치,단어,고유어,,,"「명사」
","작거나 적은 것.
"
꼽꼽쟁이,단어,고유어,,,"「명사」
","성질이 잘고 서두르는 사람을 낮잡아 이르는 말.
"
꼽등이,단어,고유어,,,"「명사」
","「1」메뚜기목 꼽등잇과의 곤충을 통틀어 이르는 말.
「2」꼽등잇과의 곤충. 몸은 갈색이며 등은 굽은 모양이다. 더듬이가 길고 뒷다리가 길어 잘 뛰며 날개는 퇴화되었다. 지하실, 부엌, 마루 밑 따위의 습한 곳에서 살며 밤에 활동한다. 전 세계에 널리 분포한다.
"
꼽등잇과,단어,혼종어,꼽등잇科,"고유어 꼽등잇
한자 科
","「명사」
","곤충강 메뚜기목의 한 과. 보통 날개는 없으나 드물게 있는 종류도 있는데 몸이 구부러져 있으며 주로 밤에 활동한다. 전 세계에 300여 종이 있는데 우리나라에는 꼽등이, 알락꼽등이 따위가 있다.
"
꼽보,단어,고유어,,,"「명사」
","→ 곱사등이.
"
꼽사등이,단어,고유어,,,"「명사」
","→ 곱사등이.
"
꼽사리,단어,고유어,,,"「명사」
","남이 노는 판에 거저 끼어드는 일.
"
꼽사리꾼,단어,고유어,,,"「명사」
","남이 노는 판에 거저 끼어드는 사람을 낮잡아 이르는 말.
"
꼽새,단어,고유어,,,"「명사」
","→ 곱사등이.
"
꼽새돔,단어,고유어,,"고유어 
","「명사」
","하스돔과의 바닷물고기. 몸의 길이는 60cm 정도이고 긴 타원형이며 옆으로 매우 납작하다. 몸은 잿빛 흑색, 각 지느러미는 검은색이며 아래턱의 끝부분에는 털이 많이 나 있다. 한국, 일본 등지에 분포한다.
"
꼽슬머리,단어,고유어,,,"「명사」
","→ 곱슬머리.
"
꼽자기,단어,고유어,,,"「명사」
","→ 꼽재기.
"
꼽장골,단어,고유어,,,"「명사」
","가죽신 모양새의 하나. 앞부리가 번쩍 들리고 앞이 굽게 생겼다.
"
꼽장떡,단어,고유어,,,"「명사」
","‘산병03’을 속되게 이르는 말.
"
꼽장선,단어,혼종어,꼽장扇,"고유어 꼽장
한자 扇
","「명사」
","겉살의 사북 근처에 굽은 뼈나 검은 나무쪽을 붙여 만든 쥘부채.
"
꼽재기,단어,고유어,,,"「명사」
","「1」때나 먼지 따위와 같은 작고 더러운 물건.
「2」아주 보잘것없고 작은 사물.
"
꼽쟁이,단어,고유어,,,"「명사」
","심마니들의 은어로, ‘담뱃대’를 이르는 말.
"
꼽추,단어,고유어,,,"「명사」
","‘척추 장애인’을 낮잡아 이르는 말.
"
꼽추등에,단어,고유어,,,"「명사」
","꼽추등엣과의 곤충. 몸의 길이는 1cm 정도이며, 어두운 녹색에 광택이 있다. 주둥이가 길고 가슴의 등 쪽이 불룩하게 굽은 모양을 하고 있다. 한국, 일본, 시베리아 등지에 분포한다.
"
꼽추등엣과,단어,혼종어,꼽추등엣科,"고유어 꼽추등엣
한자 科
","「명사」
","곤충강 파리목의 한 과. 대부분이 몸에 털이 나 있으며, 가슴은 공 모양으로 불룩하다. 전 세계에 200여 종이 분포한다. 꼽추등에 따위가 있다.
"
꼿꼿이서기,단어,고유어,,,"「명사」
","북청 사자놀음에서, 사자의 머리 쪽 사람이 뒷사람을 올라타고 일어서서 춤추는 동작.
"
꽁다리,단어,고유어,,,"「명사」
","짤막하게 남은 동강이나 끄트머리.
"
꽁댕이배,단어,고유어,,,"「명사」
","긴 주머니 모양으로 생긴 안강망을 배 뒤쪽에 매달고 물고기를 잡는 배.
"
꽁무니,단어,고유어,,"고유어 
","「명사」
","「1」동물의 등마루를 이루는 뼈의 끝이 되는 부분이나 곤충의 배 끝부분.
「2」엉덩이를 중심으로 한, 몸의 뒷부분.
「3」사물의 맨 뒤나 맨 끝.
"
꽁무니바람,단어,고유어,,,"「명사」
","뒤쪽에서 불어오는 바람.
"
꽁무니뼈,단어,고유어,,,"「명사」
","등뼈의 가장 아랫부분에 있는 뾰족한 뼈. 사람의 경우 대개 4개의 꼬리뼈 분절이 붙어서 이루어져 있다.
"
꽁보리,단어,고유어,,,"「명사」
","밥을 짓는 거리로 쓰는 순 보리쌀.
"
꽁보리밥,단어,고유어,,,"「명사」
","보리쌀로만 지은 밥.
"
꽁생원,단어,혼종어,꽁生員,"고유어 꽁
한자 生員
","「명사」
","마음이 너그럽지 못하고 소견이 좁은 사람을 놀림조로 이르는 말.
"
꽁수,단어,고유어,,,"「명사」
","연의 방구멍 밑의 부분.
"
꽁숫구멍,단어,고유어,,,"「명사」
","연의 방구멍 아래쪽의 꽁숫달 양쪽에 바싹 뚫어서 연줄을 꿰게 만든 작은 구멍.
"
꽁숫달,단어,고유어,,,"「명사」
","연의 가운데에 길이로 붙이는 작은 대.
"
꽁숫줄,단어,고유어,,,"「명사」
","연의 꽁숫구멍에 꿰어서 꽁숫달에 잡아매어 비스듬하게 올라와 가운뎃줄과 한군데로 모이는 줄.
"
꽁시다이,단어,고유어,,,"「명사」
","죄수들의 은어로, ‘보리밥’을 이르는 말.
"
꽁영감,단어,혼종어,꽁令監,"고유어 꽁
한자 令監
","「명사」
","마음이 너그럽지 못하고 소견이 좁은 영감을 놀림조로 이르는 말.
"
꽁이,단어,고유어,,,"「명사」
","「1」은어로, ‘수갑01’을 이르는 말.
「2」은어로, ‘<each_sense_no>18039,48865</each_sense_no>열쇠’를 이르는 말.
"
꽁자리,단어,고유어,,,"「명사」
","→ 공바기.
"
꽁지,단어,고유어,,"고유어 
","「명사」
","「1」새의 꽁무니에 붙은 깃.
「2」주로 기다란 물체나 몸통의 맨 끝부분.
"
꽁지가오리,단어,고유어,,,"「명사」
","색가오릿과의 바닷물고기. 몸의 길이는 60cm 정도이며, 등 쪽은 갈색, 배 쪽은 흰색이다. 체판이 크고 채찍 모양의 꼬리 뒤쪽에 독가시가 있다. 한국, 일본, 중국 및 오스트레일리아 연안 등지에 분포한다.
"
꽁지깃,단어,고유어,,,"「명사」
","「1」새의 꽁지와 깃을 아울러 이르는 말.
「2」‘꽁지’를 강조하여 이르는 말.
"
꽁지덮깃,단어,고유어,,,"「명사」
","새의 꽁지깃을 덮고 있는 깃털. 위 꼬리덮깃과 아래 꼬리덮깃이 있다.
"
꽁지머리,단어,고유어,,,"「명사」
","도래나 물레 따위의 손잡이같이 한쪽 끝이 북채처럼 생긴 조그마한 나뭇조각.
"
꽁지바람,단어,고유어,,,"「명사」
","→ 꽁무니바람.
"
꽁지발,단어,고유어,,,"「명사」
","뒤꿈치를 들고 서 있는 발.
"
꽁지벌레,단어,고유어,,,"「명사」
","「1」왕파리의 애벌레. 꼬리가 길고 발이 없다.
「2」성질이나 행동이 못된 사람을 비유적으로 이르는 말.
"
꽁지별,단어,고유어,,,"「명사」
","가스 상태의 빛나는 긴 꼬리를 끌고 태양을 초점으로 긴 타원이나 포물선에 가까운 궤도를 그리며 운행하는 천체. 핵, 코마, 꼬리 부분으로 이루어져 있다.
"
꽁지부리,단어,고유어,,,"「명사」
","배의 뒷부분.
"
꽁지줄,단어,고유어,,"고유어 
","「명사」
","줄다리기에서, 줄의 끝부분이 풀어져 가닥 진 부분의 줄.
"
꽁짓점,단어,혼종어,꽁짓點,"고유어 꽁짓
한자 點
","「명사」
","인쇄 기호 ‘,’의 용어. 가로쓰기 글의 구두점으로 쓰며 문장에서 쉬는 자리를 표시하거나 천 단위 이상의 아라비아 숫자를 세 자리마다 구분하는 데 쓴다.
"
꽁짜,단어,고유어,,,"「명사」
","→ 공짜.
"
꽁초,단어,고유어,,,"「명사」
","피우다가 남은 작은 담배 도막.
"
꽁치,단어,고유어,,,"「명사」
","꽁칫과의 바닷물고기. 몸의 길이는 30cm 정도이고 옆으로 약간 납작한 원통형이며, 등은 검은 청색, 배는 은빛 백색이다. 한국, 일본 등지에 분포한다.
"
꽁치꾼,단어,고유어,,,"「명사」
","밀수꾼들의 은어로, 밀수를 같이 하고 혼자 가로채어 도망친 사람을 이르는 말.
"
꽁치아재비,단어,고유어,,,"「명사」
","동갈칫과의 바닷물고기. 꽁치보다 몸이 크며 성어는 긴 주둥이에 크기가 다른 억센 이빨이 있다. 한국, 일본, 인도네시아, 미국의 하와이 등지에 분포한다.
"
꽁칫과,단어,혼종어,꽁칫科,"고유어 꽁칫
한자 科
","「명사」
","조기강 동갈치목의 한 과. 우리나라에는 꽁치속 1속에 꽁치 1종만이 알려져 있다.
"
꽂개,단어,고유어,,,"「명사」
","「1」아이들 놀이의 하나. 길이가 한 자쯤 되는 나무 막대기를 진흙에 꽂아 깊이 들여보내기 내기를 한다.
「2」무엇을 꽂게 만든 물건.
"
꽂은밭,단어,고유어,,,"「명사」
","윷놀이에서, 윷판의 앞밭과 뒷밭 사이의 밭.
"
꽂을대,단어,고유어,,,"「명사」
","총포에 화약을 재거나 총열 안을 청소할 때 쓰는 쇠꼬챙이.
"
꽂을땜,단어,고유어,,,"「명사」
","연판(鉛版)이나 동판(銅版) 따위에서 수정할 곳을 도려내고 옳은 활자를 끼워 판을 고치는 일.
"
꽂이,단어,고유어,,"고유어 
","「명사」
","어떤 사물을 세우거나 꽂아 둘 수 있게 만든 물건.
"
꽂이개,단어,고유어,,,"「명사」
","→ 꽂개.
"
꽂임촉,단어,혼종어,꽂임鏃,"고유어 꽂임
한자 鏃
","「명사」
","따로 물건을 꽂아 넣는 촉.
"
꽃가루,단어,고유어,,,"「명사」
","종자식물의 수술의 화분낭 속에 들어 있는 꽃의 가루. 바람, 물, 곤충 따위를 매개로 암술머리에 운반된다.
"
꽃가루관,단어,혼종어,꽃가루管,"고유어 꽃가루
한자 管
","「명사」
","화분이 발아하여 된 관 모양의 구조. 암술머리에서 암술대를 통하여 밑씨 속으로 들어가 배낭에 도달한다. 화분관핵과 정핵의 통로가 된다.
"
꽃가루관핵,단어,혼종어,꽃가루管核,"고유어 꽃가루
한자 管核
","「명사」
","화분 속에 있는 핵의 분열에 의하여 생식핵과 함께 생기는 영양핵. 생식핵보다 크고 모양이 일정하지 않으며 화분관이 배낭에 도달하면 파괴된다.
"
꽃가루꽃,단어,고유어,,,"「명사」
","많은 화분이 꽃술에 있는 꽃. 수분의 형식에 따라 수매화, 충매화, 풍매화로 나눈다.
"
꽃가루받이,단어,고유어,,,"「명사」
","종자식물에서 수술의 화분(花粉)이 암술머리에 옮겨 붙는 일. 바람, 곤충, 새, 또는 사람의 손에 의해 이루어진다.
"
꽃가루방,단어,혼종어,꽃가루房,"고유어 꽃가루
한자 房
","「명사」
","소철나무, 은행나무 따위의 밑씨에서, 주공(珠孔) 쪽에 있는 주피와 주심 사이에 있는 작은 방. 주공으로 들어간 화분이 이곳에서 발아한다.
"
꽃가루주머니,단어,고유어,,,"「명사」
","속씨식물에서 화분을 담고 있는 주머니. 보통 4실(室)이며 겉씨식물에서는 작은 홀씨주머니무리가 이에 해당한다.
"
꽃가룻병,단어,혼종어,꽃가룻病,"고유어 꽃가룻
한자 病
","「명사」
","꽃가루가 점막을 자극함으로써 일어나는 알레르기. 결막염, 코염, 천식 따위의 증상이 나타난다.
"
꽃가마,단어,고유어,,,"「명사」
","꽃으로 아름답게 꾸민 가마.
"
꽃가방,단어,고유어,,,"「명사」
","꽃을 새겨 넣거나 여러 가지 색깔로 곱게 장식한 가방.
"
꽃가위,단어,고유어,,,"「명사」
","꽃꽂이를 할 때 꽃가지나 나뭇가지를 자르는 가위.
"
꽃가지,단어,고유어,,,"「명사」
","꽃이 달린 가지.
"
꽃값,단어,고유어,,,"「명사」
","기생, 창기 따위와 관계를 가지고 그 대가로 주는 돈.
"
꽃갖신,단어,고유어,,,"「명사」
","꽃무늬나 여러 가지 빛깔로 곱게 꾸민 가죽신.
"
꽃개소겡,단어,고유어,,,"「명사」
","망둑엇과의 바닷물고기. 개소겡과 비슷하나 분홍색 또는 누런 갈색이며 머리에는 살이 몇 줄로 두드러져 있다.
"
꽃개오동,단어,혼종어,꽃개梧桐,"고유어 꽃개
한자 梧桐
","「명사」
","능소화과의 낙엽 교목. 높이는 30미터 정도이며, 잎은 마주나거나 돌려나고 심장 모양이다. 6월에 종 모양의 꽃이 가지 끝에 원추(圓錐) 화서로 핀다. 북아메리카가 원산지로 우리나라 각지에 분포한다.
"
꽃개회나무,단어,고유어,,,"「명사」
","물푸레나뭇과의 낙엽 활엽 관목. 가지는 잿빛 밤색으로 껍질눈이 있으며, 잎은 마주난다. 6~7월에 보라색 작은 꽃이 원추(圓錐) 화서로 가지 끝에 많이 피고 열매는 길쭉한 삭과(蒴果)로 9월에 익는다. 원예 식물이나 향료로 쓰인다. 높은 산의 중턱 이상에서 자라는데 우리나라 각지에 분포한다.
"
꽃갯길경,단어,고유어,,,"「명사」
","갯길경과의 한해살이풀. 줄기는 높이가 30~60cm이고 날개 같은 것이 있다. 근생엽은 물결 모양으로 갈라진다. 7~8월에 연보라색, 푸른색, 노란색, 흰색 따위의 잔꽃이 줄기 끝에 한쪽으로 치우친 수상(穗狀) 화서로 핀다. 지중해 연안이 원산지로 꽃밭에 심어 가꾼다.
"
꽃게,단어,고유어,,,"「명사」
","꽃겟과의 하나. 몸은 검은 자주색에 푸른 무늬가 있으며 등딱지는 마름모꼴이다. 집게발이 크고 길며 나머지 발은 모두 넓적하다. 6~7월에 산란하며 식용한다. 얕은 바다의 모래땅에 떼 지어 사는데 낮에는 숨어 있다가 밤에 활동한다. 한국·일본·중국 등지에 분포한다.
"
꽃게거미,단어,고유어,,,"「명사」
","게거밋과의 하나. 몸의 길이는 3~8mm이며, 암컷의 두흉부는 누런 녹색이고 수컷은 누런 갈색에 한 쌍의 검은 갈색 세로무늬가 있다. 눈 둘레는 희고 배의 빛깔과 무늬는 다양하다. 주로 낮에 활동하는데 정원이나 산지(山地)의 나뭇잎, 특히 꽃에 많이 모인다.
"
꽃게잡이,단어,고유어,,,"「명사」
","꽃게를 잡는 일.
"
꽃게젓,단어,고유어,,,"「명사」
","끓여 식힌 간장이나 소금물에 꽃게를 담가 삭힌 음식.
"
꽃겟과,단어,혼종어,꽃겟科,"고유어 꽃겟
한자 科
","「명사」
","절지동물문 갑각강 십각목의 한 과. 등딱지는 옆으로 넓고 넓은 이마에는 돌기가 있다. 맨 뒤의 걷는다리는 넓고 납작하여 헤엄치는 데 알맞다. 꽃게, 민꽃게, 얼룩민꽃게, 주름꽃게 따위가 있다.
"
꽃고무신,단어,고유어,,,"「명사」
","꽃무늬나 꽃으로 장식한 고무신.
"
꽃고비,단어,고유어,,,"「명사」
","꽃고빗과의 여러해살이풀. 높이는 60~90cm이며, 잎은 어긋나고 우상 복엽이다. 6~8월에 자주색 또는 흰색 꽃이 줄기 끝에 원추(圓錐) 화서로 피고 열매는 삭과(蒴果)로 9월에 익는다. 높은 산에서 자라는데, 우리나라 북부 지방에 분포한다.
"
꽃고빗과,단어,혼종어,꽃고빗科,"고유어 꽃고빗
한자 科
","「명사」
","쌍떡잎식물 통꽃류의 한 과. 주로 북아메리카 서부에 10속 200여 종이 분포한다. 우리나라에서는 자생종인 꽃고비와 도입 육종인 지면패랭이꽃, 풀협죽도 따위가 재배되고 있다.
"
꽃고사리,단어,고유어,,,"「명사」
","고사리삼과의 여러해살이풀. 높이는 50cm 정도이며, 홀씨주머니무리가 수수의 이삭 모양을 이루고 있다. 잎은 식용한다. 산이나 들에서 나는데 우리나라 각지에 분포한다.
"
꽃과자,단어,혼종어,꽃菓子,"고유어 꽃
한자 菓子
","「명사」
","여러 가지 색깔이나 무늬를 놓아 곱게 만든 과자.
"
꽃괘,단어,혼종어,꽃罫,"고유어 꽃
한자 罫
","「명사」
","인쇄에 쓰는 꽃 모양의 장식 무늬 괘선.
"
꽃구경,단어,고유어,,,"「명사」
","「1」아름답게 만발한 꽃을 보고 즐김.
「2」미녀를 바라봄을 속되게 이르는 말.
"
꽃구두,단어,고유어,,,"「명사」
","꽃을 새기거나 여러 가지 색깔로 곱게 꾸민 구두. 주로 어린아이나 여자들이 신는다.
"
꽃구름,단어,고유어,,,"「명사」
","여러 가지 빛을 띤 아름다운 구름.
"
꽃국,단어,고유어,,,"「명사」
","술독에 지른 용수 안에 괸 술의 웃국.
"
꽃국물,단어,고유어,,,"「명사」
","곰국, 설렁탕 따위의 고기를 삶아 내고 아직 맹물을 타지 아니한 진한 국물.
"
꽃굴,단어,고유어,,,"「명사」
","→ 고콜.
"
꽃굴레,단어,고유어,,,"「명사」
","어린아이의 머리에 씌우는 굴레의 하나. 오색의 비단 오리로 만들어 구슬을 달고 금자도 박는다.
"
꽃굴불,단어,고유어,,,"「명사」
","→ 고콜불.
"
꽃귀신,단어,혼종어,꽃鬼神,"고유어 꽃
한자 鬼神
","「명사」
","어린아이가 죽어서 된 귀신.
"
꽃그늘,단어,고유어,,,"「명사」
","꽃나무의 그늘.
"
꽃그릇,단어,고유어,,,"「명사」
","꽃이 그려져 있는 예쁜 그릇.
"
꽃기린,단어,고유어,,,"「명사」
","대극과의 낙엽 관목. 줄기는 높이가 30~120cm이고 온몸에 억센 가시가 많으며, 잎은 구둣주걱처럼 생겼다. 봄부터 가을까지 깔때기 모양의 붉은색 꽃이 몇 송이씩 모여 피고 관상용으로 재배한다. 마다가스카르가 원산지로 열대 사막에서 자란다.
"
꽃기운,단어,고유어,,,"「명사」
","사춘기에 솟아나는 기운을 비유적으로 이르는 말.
"
꽃길,단어,고유어,,,"「명사」
","꽃이 피어 있거나 꽃으로 장식된 길.
"
꽃꼭지,단어,고유어,,,"「명사」
","‘꽃자루’를 일상적으로 이르는 말.
"
꽃꽂이,단어,고유어,,,"「명사」
","꽃이나 나뭇가지를 물이 담긴 꽃병이나 수반에 꽂아 자연미를 나타내며 꾸미는 일. 또는 그런 기법.
"
꽃꿀,단어,고유어,,,"「명사」
","식물의 꿀샘에서 분비되는 당(糖) 성분의 액체. 꽃의 수분(受粉)을 위해 곤충, 새, 또는 다른 동물들을 유인하는 기능을 한다.
"
꽃꿩의다리,단어,고유어,,,"「명사」
","미나리아재빗과의 여러해살이풀. 높이는 50cm 정도이며, 잎은 우상 복엽이다. 5~7월에 흰색 잔꽃이 줄기 끝에 원추(圓錐) 화서로 피고 열매는 수과(瘦果)를 맺는다. 산지(山地)에서 자라는데 부산, 전남 여수 등지에 분포한다.
"
꽃끈무늬,단어,고유어,,,"「명사」
","꽃을 끈으로 이어 맨 모양의 무늬. 통일 신라 시대 뼈 단지의 겉면에 많이 나타난다.
"
꽃나무,단어,고유어,,,"「명사」
","「1」꽃이 피는 나무.
「2」꽃이 피는 풀과 나무 또는 꽃이 없더라도 관상용이 되는 모든 식물을 통틀어 이르는 말.
"
꽃나물,단어,고유어,,,"「명사」
","현호색과의 여러해살이풀. 줄기는 높이가 15cm 정도이고 여러 대가 뭉쳐나며, 땅속줄기가 옆으로 뻗고 거기에 덩이줄기가 생겨 번식한다. 잎은 어긋나고 세 쪽 겹잎으로 작은 잎은 타원형, 달걀 모양 또는 도란형이다. 4월에 붉은 자주색 꽃이 총상(總狀) 화서로 피고, 열매는 삭과(蒴果)를 맺는다. 덩이줄기는 약재로 쓰인다. 우리나라 특산종으로 밭이나 들에 저절로 나는데 우리나라 각지에 분포한다.
"
꽃나비,단어,고유어,,,"「명사」
","조선 시대에, 궁중의 잔치 때 춤을 추고 노래를 부르던 아이.
"
꽃나이,단어,고유어,,,"「명사」
","한창 젊은 나이를 비유적으로 이르는 말.
"
꽃날,단어,고유어,,,"「명사」
","맹인들의 은어로, 남의 첩을 이르는 말.
"
꽃내미장단,단어,고유어,,,"「명사」
","「1」충북 풍물놀이에서, ‘덩더꿍이장단’을 이르는 말.
「2」충청도와 전라도에서, 무동을 어깨 위에 세우고 춤출 때 쓰는 장단.
"
꽃노래,단어,고유어,,,"「명사」
","「1」별신굿에서, 무당이 모두 꽃을 들고 춤을 추며 노래하는 거리.
「2」민요의 하나. 여러 가지 이름난 꽃을 들어 그 특징과 인간사를 비유하여 엮은 노래로, 주로 부녀자들이 부른다.
"
꽃노래굿,단어,고유어,,,"「명사」
","별신굿에서, 무당이 모두 꽃을 들고 춤을 추며 노래하는 거리.
"
꽃노을,단어,고유어,,,"「명사」
","고운 색깔로 붉게 물든 노을을 비유적으로 이르는 말.
"
꽃놀이,단어,고유어,,,"「명사」
","꽃을 구경하며 즐기는 놀이.
"
꽃놀이패,단어,혼종어,꽃놀이霸,"고유어 꽃놀이
한자 霸
","「명사」
","바둑에서, 한편은 패가 나면 큰 손실을 입으나 상대편은 패가 나도 별 상관이 없는 패.
"
꽃눈,단어,고유어,,,"「명사」
","자라서 꽃이나 화서가 될 싹. 잎눈보다 굵고 크다.
"
꽃다대,단어,고유어,,,"「명사」
","→ 꽃받침.
"
꽃다발,단어,고유어,,,"「명사」
","꽃으로 만든 다발.
"
꽃다지,단어,고유어,,,"「명사」
","오이, 가지, 참외, 호박 따위에서 맨 처음에 열린 열매.
"
꽃다지씨,단어,고유어,,,"「명사」
","다닥냉이의 씨를 한방에서 이르는 말. 성질이 차고 맛이 맵고 쓴 이뇨·거담의 약재로서 담, 해수, 수종, 소변불리 따위에 쓰인다.
"
