어휘,구성 단위,고유어 여부,원어,원어·어종,품사,뜻풀이
감검,단어,한자어,勘檢,"한자 勘檢
","「명사」
","잘 생각하고 검사함.
"
감겁,단어,한자어,減劫,"한자 減劫
","「명사」
","불교에서, 사람의 나이가 팔만 살에서 100년마다 한 살씩 나이를 줄여 열 살이 될 때까지의 기간.
"
감격,단어,한자어,感激,"한자 感激
","「명사」
","「1」마음에 깊이 느끼어 크게 감동함. 또는 그 감동.
「2」고마움을 깊이 느낌.
"
감격무지,단어,한자어,感激無地,"한자 感激無地
","「명사」
","감격스러운 마음을 이루 헤아릴 수 없음.
"
감격성,단어,한자어,感激性,"한자 感激性
","「명사」
","마음속 깊이 감동이나 고마움을 느끼는 성질.
"
감견,단어,한자어,坎肩,"한자 坎肩
","「명사」
","소매가 달리지 않은 옷.
"
감결,단어,한자어,甘結,"한자 甘結
","「명사」
","상급 관아에서 하급 관아에 보내던 공문. 오늘날의 훈령(訓令)과 같다.
"
감결합,단어,한자어,減結合,"한자 減結合
","「명사」
","회로 사이의 전기적 결합을 줄이도록 되어 있는 회로. 증폭기 따위에서, 한쪽 회로에서 다른 회로로 에너지의 일부가 이동하거나 귀환하는 것을 막기 위하여 쓴다.
"
감경,단어,한자어,減輕,"한자 減輕
","「명사」
","「1」줄여서 가볍게 함.
「2」본래 정하여진 형벌보다 가벼운 형벌에 처함. 또는 그런 형벌에 처하여짐.
"
감계,단어,한자어,減髻,"한자 減髻
","「명사」
","예전에, 여인들의 머리에 얹던 다리를 줄임.
"
감고,단어,한자어,甘苦,"한자 甘苦
","「명사」
","「1」단맛과 쓴맛을 아울러 이르는 말.
「2」즐거움과 괴로움을 비유적으로 이르는 말.
「3」괴로움을 달게 받아들임.
"
감곡,단어,한자어,嵌谷,"한자 嵌谷
","「명사」
","「1」산의 동굴.
「2」깊은 산골짜기.
"
감공,단어,한자어,嵌工,"한자 嵌工
","「명사」
","「1」‘상감 세공’을 줄여 이르는 말.
「2」상감 세공을 직업으로 하는 사람.
"
감공사,단어,한자어,監工司,"한자 監工司
","「명사」
","조선 후기에, 화폐 주조에 관한 사무를 맡아보던 관아. 고종 18년(1881)에 통리기무아문의 12사가 7사로 개편되고 업무가 조정될 때 7사의 하나로 설치되었다가, 1884년 10월 갑신정변이 실패로 돌아간 직후 다시 정부 기구가 개편되면서 없어졌다.
"
감과,단어,한자어,甘瓜,"한자 甘瓜
","「명사」
","‘참외01「1」’의 열매.
"
감곽,단어,한자어,甘藿,"한자 甘藿
","「명사」
","갈조류 미역과의 한해살이 바닷말. 잎은 넓고 편평하며, 날개 모양으로 벌어져 있고, 아랫부분은 기둥 모양의 자루로 되어 바위에 붙어 있다. 빛깔은 검은 갈색 또는 누런 갈색이고 길이는 1~2미터, 폭은 60cm 정도이다. 대체로 가을에서 겨울 동안 자라고 늦봄이나 첫여름에 홀씨로 번식한다. 예로부터 식용으로 널리 이용하였으며 아이오딘, 칼슘의 함유량이 많아 발육이 왕성한 어린이와 산부(産婦)의 영양에 매우 좋다. 간조선 이하의 바위에 떼 지어 붙어 사는데 한국의 남해안, 북해도, 중국 동부 해안 등에서 많이 난다.
"
감곽냉탕,단어,한자어,甘藿冷湯,"한자 甘藿冷湯
","「명사」
","물에 씻은 미역을 잘게 뜯어, 갖은양념을 한 고기와 한데 무쳐서 볶은 것을 냉국에 넣고 초를 친 음식.
"
감곽탕,단어,한자어,甘藿湯,"한자 甘藿湯
","「명사」
","미역을 넣어 끓인 국.
"
감관,단어,한자어,感官,"한자 感官
","「명사」
","감각 기관과 그 지각 작용을 통틀어 이르는 말.
"
감관미,단어,한자어,感官美,"한자 感官美
","「명사」
","감각 기관을 통하여 느끼는 아름다움.
"
감관사,단어,한자어,監館事,"한자 監館事
","「명사」
","「1」고려 시대에, 춘추관에 속한 종일품 벼슬. 충숙왕 12년(1325)에 설치하였는데, 수상이 겸임하였다.
「2」조선 시대에, 춘추관에 속한 정일품 벼슬. 좌의정, 우의정이 겸임하였다.
"
감광,단어,한자어,減光,"한자 減光
","「명사」
","별이나 태양의 빛이 지구의 대기에 흡수되어 감소하는 현상.
"
감광계,단어,한자어,感光計,"한자 感光計
","「명사」
","사진 필름의 감광도를 재는 기구.
"
감광기,단어,한자어,減光器,"한자 減光器
","「명사」
","시험이나 분석 따위에 쓰는 작은 물질이나 생물에 광선을 집중시키기 위한 분광 광도계의 부속 장치.
"
감광도,단어,한자어,感光度,"한자 感光度
","「명사」
","감광 재료가 빛에 감응하는 정도를 나타낸 값. 흔히 아사(ASA), 딘(DIN) 따위로 표시한다.
"
감광막,단어,한자어,感光膜,"한자 感光膜
","「명사」
","빛을 받으면 화학적 변화를 일으키는 성질을 지닌 얇은 막. 주로 사진 건판, 필름, 인화지 따위에서와 같이 고체판에 광감제가 포함된 액체를 바르고 말려서 생긴 얇은 막을 이른다.
"
감광상,단어,한자어,感光相,"한자 感光相
","「명사」
","식물이 정상적으로 꽃 피고 열매 맺기 위하여 일정한 온도와 일정한 낮과 밤의 길이의 비율을 필요로 하는 기간. 낮의 길이가 밤의 길이보다 짧아야 하는 것을 단일 식물, 길어야 하는 것을 장일 식물이라 한다.
"
감광성,단어,한자어,感光性,"한자 感光性
","「명사」
","「1」빛의 세기가 자극이 되어 식물 기관이 오므라지거나 굽거나 펼쳐지는 성질. 꽃의 개폐, 팽압 운동 따위이다.
「2」물질이 빛이나 엑스선, 감마선, 중성자선과 같은 방사선의 작용을 받아서 스스로 화학적 변화를 일으키거나 다른 분자를 화학적 또는 물리적으로 변화시키는 성질. 브롬화 은, 아이오딘화 은 따위의 물질에서 찾아볼 수 있으며, 사진 현상(現像)은 이러한 현상을 이용한 것이다.
"
감광액,단어,한자어,感光液,"한자 感光液
","「명사」
","감광 물질을 녹인 액체.
"
감광약,단어,한자어,感光藥,"한자 感光藥
","「명사」
","빛이나 엑스선, 감마선, 중성자선과 같은 방사선의 작용을 받아서 화학적·물리적 변화를 일으키는 화학 물질. 브로민화 은, 아이오딘화 은, 염화 은 따위가 있다.
"
감광제,단어,한자어,感光劑,"한자 感光劑
","「명사」
","「1」빛이나 엑스선, 감마선, 중성자선과 같은 방사선의 작용을 받아서 화학적·물리적 변화를 일으키는 화학 물질. 브로민화 은, 아이오딘화 은, 염화 은 따위가 있다.
「2」빛을 흡수하여 다른 분자에서 화학적 또는 물리적 변화가 일어나게 하는 물질.
"
감광지,단어,한자어,感光紙,"한자 感光紙
","「명사」
","감광제를 바른 종이. 인화지, 청사진 종이 따위가 있다.
"
감광체,단어,한자어,感光體,"한자 感光體
","「명사」
","눈알의 망막에 있는 시각 세포. 특히 추상체와 막대 세포를 이른다.
"
감광층,단어,한자어,感光層,"한자 感光層
","「명사」
","감광 재료에서 감광 성분을 포함하는 층.
"
감광판,단어,한자어,感光板,"한자 感光板
","「명사」
","감광제를 바른 유리판이나 셀룰로이드 판. 건판, 습판(濕板), 필름 따위가 있다.
"
감광핵,단어,한자어,感光核,"한자 感光核
","「명사」
","감광 유제 중 빛을 받으면 눈에 보이는 변화를 일으키기 쉬운 부분.
"
감괘,단어,한자어,坎卦,"한자 坎卦
","「명사」
","「1」팔괘(八卦)의 하나. 상형은 ‘<equ>&#x2635;</equ>’으로 물을 상징한다.
「2」육십사괘의 하나. 두 개의 ‘<equ>&#x2635;</equ>’를 포갠 것으로 물이 거듭됨을 상징한다.
"
감교,단어,한자어,勘校,"한자 勘校
","「명사」
","자세히 조사하고 대조하여 잘못된 것을 바로잡음.
"
감교전악,단어,한자어,監校典樂,"한자 監校典樂
","「명사」
","조선 시대에, 악서청이나 악기조성청에 속한 벼슬.
"
감구,단어,한자어,感球,"한자 感球
","「명사」
","하등 척추동물 따위의 피부에 있는 감각 세포의 집단.
"
감구지회,단어,한자어,感舊之懷,"한자 感舊之懷
","「명사」
","지난 일을 떠올리며 느끼는 회포.
"
감국,단어,한자어,甘菊,"한자 甘菊
","「명사」
","국화과의 여러해살이풀. 줄기는 높이가 30~60cm이며, 잎은 어긋나고 깃 모양으로 갈라진다. 10~11월에 노란 두상화가 가지 끝에 모여 핀다. 어린잎은 식용하고 꽃은 약용하거나 말려서 술에 넣는다. 길가나 산기슭에서 자라는데 한국, 중국 등지에 분포한다.
"
감국전,단어,한자어,甘菊煎,"한자 甘菊煎
","「명사」
","깨끗이 씻은 감국(甘菊)의 꽃에 찹쌀가루를 묻혀서 기름에 지진 음식. 주로 음력 9월 9일에 해 먹는다.
"
감국채,단어,한자어,甘菊菜,"한자 甘菊菜
","「명사」
","감국의 순이나 싹을 데쳐서 기름과 소금을 넣고 무친 나물.
"
감국화,단어,한자어,甘菊花,"한자 甘菊花
","「명사」
","감국의 꽃. 두통이나 현기증, 눈물이 많이 나오는 증상 따위를 치료하는 데에 쓴다.
"
감군,단어,한자어,減軍,"한자 減軍
","「명사」
","군인의 수를 줄임.
"
감군은,단어,한자어,感君恩,"한자 感君恩
","「명사」
","조선 초기의 악장 가운데 하나. 임금의 은덕을 사해(四海)와 태산(泰山)에 비유하여 칭송한 작품으로, 모두 4장으로 되어 있으며, ≪악장가사≫와 ≪고금가곡≫에 실려 전한다. 작가와 연대는 분명하지 않다.
"
감군패,단어,한자어,監軍牌,"한자 監軍牌
","「명사」
","조선 시대에, 감군이 도성 안팎을 순찰할 때 가지고 다니던 패.
"
감귤,단어,한자어,柑橘,"한자 柑橘
","「명사」
","귤과 밀감을 통틀어 이르는 말.
"
감귤류,단어,한자어,柑橘類,"한자 柑橘類
","「명사」
","운향과 감귤나무속의 나무 또는 그 열매를 통틀어 이르는 말. 열매는 단맛과 신맛이 있고 독특한 향취가 있어 속살을 먹거나 주스, 향료 따위에 널리 쓴다. 귤, 레몬, 유자, 탱자 따위가 있다. 동남아시아가 원산지로 세계의 따뜻한 지방에서 널리 가꾼다.
"
감극,단어,한자어,疳極,"한자 疳極
","「명사」
","감병(疳病)이 장(臟)으로 전하여져서 몹시 중하게 된 병.
"
감극제,단어,한자어,減極劑,"한자 減極劑
","「명사」
","전지의 분극(分極)을 방지하기 위하여 쓰는 약제. 전지의 성능은 이것의 종류와 양에 의하여 결정되는데, 고체 감극제로는 이산화 망가니즈, 산화 구리, 이산화 납 따위가 있고, 액체 감극제로는 질산이 있다.
"
감금,단어,한자어,監禁,"한자 監禁
","「명사」
","드나들지 못하도록 일정한 곳에 가둠.
"
감금죄,단어,한자어,監禁罪,"한자 監禁罪
","「명사」
","불법으로 사람을 가두어 신체적 활동의 자유를 제한함으로써 성립하는 범죄. 신체 자체를 구속하지 않고 일정한 장소로부터 움직이지 못하게 하는 일이 그 성립 요건이다.
"
감금형,단어,한자어,監禁刑,"한자 監禁刑
","「명사」
","신체의 자유를 구속하여 일정한 곳에 가두어 두는 형벌.
"
감급,단어,한자어,減給,"한자 減給
","「명사」
","돈이나 물품을 정한 한도보다 줄여서 줌.
"
감기,단어,고유어,,,"「명사」
","‘갱기01’의 원말.
"
감기약,단어,한자어,感氣藥,"한자 感氣藥
","「명사」
","감기를 치료하는 데 쓰는 약.
"
감길탕,단어,한자어,甘桔湯,"한자 甘桔湯
","「명사」
","도라지와 감초를 넣어서 달여 만드는 탕약. 편도염, 인후염 따위에 쓴다.
"
감길환,단어,한자어,甘桔丸,"한자 甘桔丸
","「명사」
","도라지와 감초로 만든 환약(丸藥). 편도염, 인후염 따위에 쓴다.
"
감김치,단어,고유어,,,"「명사」
","「1」소금물에 담가서 떫은맛을 없앤 감.
「2」백정들의 은어로, 잡기 직전의 소에게 주는 먹이를 이르는 말.
"
감꼬치,단어,고유어,,,"「명사」
","곶감을 꿰는 나무 꼬챙이.
"
감꼭지,단어,고유어,,,"「명사」
","감의 위쪽에 붙어 있는 꼭지. 원래 꽃받침이었던 것으로 보통 녹색이나 갈색이다.
"
감꽃,단어,고유어,,,"「명사」
","감나무의 꽃.
"
감나무,단어,고유어,,,"「명사」
","감나뭇과의 낙엽 교목. 높이는 10미터 정도이며, 잎은 어긋나고 넓은 타원형이다. 5~6월에 누런 통꽃이 취산(聚繖) 화서로 피고 열매는 장과(漿果)로 가을에 주황색 또는 붉은색으로 익는다. 열매는 ‘감’이라고 하여 그냥 먹거나 곶감을 만들고 나무는 가구 재료로 쓴다. 과실나무의 하나로 한국의 중부 이남, 일본, 중국 등지에 분포한다.
"
감나무좀,단어,고유어,,,"「명사」
","곤충의 하나. 앞날개와 뒷날개는 좁고 길며, 몸은 검은 갈색, 머리는 갈색이다. 애벌레는 마디마다 검은 점이 있다. 감나무를 해친다.
"
감나뭇과,단어,혼종어,감나뭇科,"고유어 감나뭇
한자 科
","「명사」
","쌍떡잎식물 통꽃류의 한 과. 관목 또는 교목으로 세계에 6속 250여 종이 있으며 우리나라에는 감나무, 고욤나무 따위의 몇 종이 있다. 목재로 사용하고 열매는 식용한다. 열대, 온대에 널리 분포한다.
"
감낙,단어,한자어,甘諾,"한자 甘諾
","「명사」
","부탁이나 요구 따위를 달갑게 승낙함.
"
감납,단어,한자어,減納,"한자 減納
","「명사」
","세금이나 납부금 따위를 본디 내기로 한 액수보다 줄여서 냄.
"
감납관,단어,한자어,監納官,"한자 監納官
","「명사」
","조세 따위를 거두어들이는 일을 감독하던 벼슬아치.
"
감내,단어,한자어,堪耐,"한자 堪耐
","「명사」
","어려움을 참고 버티어 이겨 냄.
"
감내기,단어,고유어,,,"「명사」
","서도 소리의 하나. 긴아리에 이어서 계속 불리며 ‘아이고 데고 성화로구나.’ 하는 제창으로 시작된다.
"
감내림새,단어,고유어,,,"「명사」
","내림새 옆에 날개를 달아 박공처마 끝에 대는 감새 기와.
"
감념,단어,한자어,感念,"한자 感念
","「명사」
","「1」어떤 생각을 느낌. 또는 그렇게 느끼는 생각.
「2」마음으로 고맙게 느낌. 또는 그렇게 느끼는 생각.
"
감노,단어,한자어,監奴,"한자 監奴
","「명사」
","노비의 우두머리.
"
감농,단어,한자어,監農,"한자 監農
","「명사」
","「1」농사짓는 일을 보살피어 감독함.
「2」농사짓는 일을 감독하도록 위임받은 직책. 또는 그 직책을 맡은 사람.
"
감뇨증,단어,한자어,減尿症,"한자 減尿症
","「명사」
","생리적 증감의 범위를 넘어서 오줌의 양이 뚜렷하게 줄어드는 증상. 급성 콩팥염이나 많은 양의 몸 안 수분을 잃어버리는 것 따위가 원인이다.
"
감는목,단어,고유어,,,"「명사」
","판소리 창법에서, 천천히 몰아들이는 목소리.
"
감는수,단어,혼종어,감는繡,"고유어 감는
한자 繡
","「명사」
","박음질이나 잇는수를 한 다음 건넘수로 촘촘하게 박아서 감은 것처럼 보이게 놓는 수.
"
감는줄기,단어,고유어,,,"「명사」
","스스로 서지 못하고 다른 물건을 감으면서 위로 뻗어 오르는 덩굴진 줄기. 칡, 으름덩굴 따위가 있다.
"
감능,단어,한자어,堪能,"한자 堪能
","「명사」
","일을 감당하여 낼 만함. 또는 그럴 만한 능력이 있는 사람.
"
감닉창,단어,한자어,疳䘌瘡,"한자 疳䘌瘡
","「명사」
","감병(疳病)의 하나. 비위가 허약해져 위장에 습열이 몰리고, 이것이 위아래로 영향을 주어 입과 잇몸, 항문 따위가 붓고 헐게 된다.
"
감단,단어,한자어,勘斷,"한자 勘斷
","「명사」
","죄인을 조사하여 그 죄에 따라 처단하던 일.
"
감단송,단어,한자어,勘斷訟,"한자 勘斷訟
","「명사」
","죄를 심리하여 처단하기를 청하는 송사.
"
감단자,단어,혼종어,감團瓷,"고유어 감
한자 團瓷
","「명사」
","감을 썰어 넣어 만든 단자.
"
감당,단어,한자어,甘棠,"한자 甘棠
","「명사」
","장미과의 낙엽 활엽 교목. 높이는 10미터 정도이며, 잎은 어긋나고 달걀 모양 또는 타원형이다. 4~5월에 흰 꽃이 방상(房狀) 화서로 피고 열매는 타원형의 이과(梨果)로 10월에 익는다. 목재는 기구재나 땔나무로 쓰고 열매는 식용한다. 한국, 일본, 만주 등지에 분포한다.
"
감대,단어,고유어,,,"「명사」
","무당들의 은어로, ‘노인01’을 이르는 말.
"
감대딸기,단어,고유어,,,"「명사」
","→ 복딸나무.
"
감대사,단어,한자어,監大舍,"한자 監大舍
","「명사」
","신라 때에, 수도의 행정을 담당하던 소감전의 본피부에서 감랑 다음가는 벼슬.
"
감도,단어,한자어,感度,"한자 感度
","「명사」
","「1」외부의 자극이나 작용에 대하여 반응하는 정도.
「2」수신기나 측정기 따위가 전파나 소리를 받는 정도.
「3」필름이나 인화지가 빛을 느끼는 정도.
"
감도법,단어,한자어,減度法,"한자 減度法
","「명사」
","필름을 현상할 때, 음화나 양화의 검은색 농도를 약품을 써서 낮추는 일.
"
감독,단어,한자어,監督,"한자 監督
","「명사」
","「1」일이나 사람 따위가 잘못되지 아니하도록 살피어 단속함. 또는 일의 전체를 지휘함.
「2」영화나 연극, 운동 경기 따위에서 일의 전체를 지휘하며 실질적으로 책임을 맡은 사람.
「3」사도 시대 이후 교회에 봉사하던 최고의 성직 계급. 지금의 주교에 해당한다.
「4」감리교회에서, 교회를 관할하고 신도를 보호하며, 의례와 교육을 맡는 가장 높은 교직자.
「5」어떤 사람이나 기관이 다른 사람이나 기관의 행위가 잘못되지 않도록 감시하고, 필요한 경우에는 명령이나 제재를 가하는 일.
「6」대한 제국 때에, 궁내부에 속한 칙임 벼슬. 1904년에 사계를 고친 것으로 수륜원, 철도원, 내장원, 비원, 광학국 따위에 두어 각 책임자의 업무를 돕게 하였다.
"
감독관,단어,한자어,監督官,"한자 監督官
","「명사」
","지휘하고 단속하는 직책을 맡은 사람.
"
감독관청,단어,한자어,監督官廳,"한자 監督官廳
","「명사」
","지휘하고 단속하는 권한을 가진 관청.
"
감독권,단어,한자어,監督權,"한자 監督權
","「명사」
","「1」공법에서, 감독의 지위에 있는 기관이 일정한 사람이나 기관의 행위에 대하여 감독 행위를 함으로써 그 행위의 합법성 또는 타당성을 보장하는 권한. 국가의 지방 자치 단체에 대한 감독, 상급 관청의 하급 관청에 대한 감독, 법인의 감독 따위가 있다.
「2」사법에서, 친권자나 후견인이 자식이나 피후견인을 감독하는 권리.
"
감독권자,단어,한자어,監督權者,"한자 監督權者
","「명사」
","보살펴 단속하고 지도하는 권한을 가진 사람.
"
감독안,단어,한자어,疳毒眼,"한자 疳毒眼
","「명사」
","감병(疳病)으로 생기는 눈병. 눈이 깔깔하고 허는데 더 심해지면 짓무르기도 한다.
"
감독원,단어,한자어,監督員,"한자 監督員
","「명사」
","「1」감독하는 직무를 맡은 사람.
「2」회사를 정리할 경우에 법원으로부터 재산에 관한 감독의 명령을 받은 사람.
"
감독자,단어,한자어,監督者,"한자 監督者
","「명사」
","감독하는 사람.
"
감독청,단어,한자어,監督廳,"한자 監督廳
","「명사」
","지휘하고 단속하는 권한을 가진 관청.
"
감돈탈장,단어,한자어,嵌頓脫腸,"한자 嵌頓脫腸
","「명사」
","창자 따위의 일부분이 정상이 아닌 곳에 끼어 제 위치로 돌아가지 아니하는 상태.
"
감돈헤르니아,단어,혼종어,嵌頓hernia,"한자 嵌頓
영어 hernia
","「명사」
","창자 따위의 일부분이 정상이 아닌 곳에 끼어 제 위치로 돌아가지 아니하는 상태.
"
감돌,단어,고유어,,,"「명사」
","유용한 광물이 어느 정도 이상으로 들어 있는 광석.
"
감돌고기,단어,고유어,,,"「명사」
","잉엇과의 민물고기. 몸의 길이는 8~11cm이며, 어두운 갈색인데 옆구리에 폭이 넓은 띠가 있다. 지느러미에는 검은 갈색 줄무늬가 있으며, 주둥이는 뾰족하고 말굽 모양이다. 우리나라 특산종이다.
"
감돌고르기,단어,고유어,,,"「명사」
","「1」광석의 등분을 가림.
「2」캐낸 광석에서 가치가 낮거나 쓸모없는 것을 골라내는 일.
"
감돌이,단어,고유어,,,"「명사」
","사소한 이익을 탐내어 덤비는 사람을 낮잡아 이르는 말. 한곳으로 감돌아드는 물에 비유하여 생긴 말이다.
"
감동,단어,한자어,紺瞳,"한자 紺瞳
","「명사」
","검푸른 눈동자.
"
감동관,단어,한자어,監董官,"한자 監董官
","「명사」
","「1」조선 시대에, 국가의 토목 공사나 서적 간행 따위의 특별한 사업을 감독·관리하기 위하여 임명하던 임시직 벼슬.
「2」대한 제국 때에, 비원(祕苑)의 관리를 위하여 두었던 벼슬.
"
감동력,단어,한자어,感動力,"한자 感動力
","「명사」
","감동하거나 감동하게 하는 힘.
"
감동사,단어,한자어,感動詞,"한자 感動詞
","「명사」
","품사의 하나. 말하는 이의 본능적인 놀람이나 느낌, 부름, 응답 따위를 나타내는 말의 부류이다.
"
감동성,단어,한자어,感動性,"한자 感動性
","「명사」
","감정적 자극에 반응하는 데 요구되는 성질.
"
감동유,단어,혼종어,감동油,"고유어 감동
한자 油
","「명사」
","곤쟁이젓에서 짜낸 식용 기름.
"
감동젓,단어,고유어,,,"「명사」
","푹 삭힌 곤쟁이젓.
"
감동지,단어,고유어,,,"「명사」
","→ 감동젓.
"
감동해,단어,한자어,甘冬醢,"한자 甘冬醢
","「명사」
","푹 삭힌 곤쟁이젓.
"
감두,단어,한자어,嵌竇,"한자 嵌竇
","「명사」
","속이 텅 빈 굴.
"
감둥사초,단어,혼종어,감둥莎草,"고유어 감둥
한자 莎草
","「명사」
","사초과의 여러해살이풀. 줄기는 높이가 20~50cm이며, 세모지다. 잎은 어긋나고 7~8월에 검은 갈색 꽃이 3~5개의 작은 이삭 모양으로 핀다. 평북, 함경 등지에 분포한다.
"
감득,단어,한자어,感得,"한자 感得
","「명사」
","「1」느껴서 앎.
「2」영감으로 깨달아 앎.
"
감득력,단어,한자어,感得力,"한자 感得力
","「명사」
","깊이 느끼어 깨달아 아는 힘.
"
감등,단어,한자어,減等,"한자 減等
","「명사」
","「1」등급을 낮춤.
「2」왕이 내리는 특전이나 특별한 사정으로 형벌을 가볍게 함.
"
감떡,단어,고유어,,,"「명사」
","「1」찹쌀과 곶감 가루를 버무려 찐 것에, 호두 가루를 묻힌 경단 모양의 떡.
「2」감을 썰어 넣고 찐 떡.
"
감또개,단어,고유어,,,"「명사」
","꽃과 함께 떨어진 어린 감.
"
감똑,단어,고유어,,,"「명사」
","꽃과 함께 떨어진 어린 감.
"
감락,단어,한자어,酣樂,"한자 酣樂
","「명사」
","술을 마시며 마음껏 즐김.
"
감란,단어,한자어,戡亂,"한자 戡亂
","「명사」
","난리를 평온하게 진정시킴.
"
감란수,단어,한자어,甘爛水/甘瀾水,"한자 甘爛水
/(병기) /
한자 甘瀾水
","「명사」
","잘 젓거나 흔들어서 거품을 일으켜 공기를 충분히 포화시킨 맹물. 괴질이나 곽란 따위의 치료에 쓴다.
"
감람,단어,한자어,甘藍,"한자 甘藍
","「명사」
","→ 양배추.
"
감람과,단어,한자어,橄欖果,"한자 橄欖果
","「명사」
","감람나무의 열매. 모양은 3~4cm 길이의 타원형이고 색깔은 푸른색이다. 맛은 처음에는 쓰고 떫으나 먹을수록 단맛이 난다. 한방에서 약재로 쓰고 씨로는 ‘감람유’라는 기름을 짠다. 서양에서는 중국 올리브라고 부른다.
"
감람기름,단어,혼종어,橄欖기름,"한자 橄欖
고유어 기름
","「명사」
","감람의 씨로 짠 기름.
"
감람나무,단어,혼종어,橄欖나무,"한자 橄欖
고유어 나무
","「명사」
","감람과의 상록 교목. 높이는 40미터 정도이며, 잎은 어긋나고 우상 복엽이다. 5월에 황백색의 5장 꽃이 원추(圓錐) 화서로 피고 열매는 ‘감람’이라고 하는데 식용한다. 나무의 진은 약용한다. 산과 들에서 자라는데 아시아 열대 지방에 분포한다.
"
감람녹색,단어,한자어,橄欖綠色,"한자 橄欖綠色
","「명사」
","올리브 열매의 빛깔과 같은 녹갈색.
"
감람산,단어,한자어,橄欖山,"한자 橄欖山
","「명사」
","이스라엘 예루살렘 동쪽에 있는 해발 814미터의 산. 예수가 자주 와서 기도를 올렸으며, 그의 승천도 이 산정에서 이루어졌다고 한다. 원래는 올리브가 무성하였다고 하여 올리브산이라고도 한다.
"
감람색,단어,한자어,橄欖色,"한자 橄欖色
","「명사」
","올리브 열매의 빛깔과 같은 녹갈색.
"
감람석,단어,한자어,橄欖石,"한자 橄欖石
","「명사」
","마그네슘, 철 따위를 함유한 규산염 광물. 사방 정계에 속하며, 감람녹색·흰색·회색 따위를 띤다. 빛깔이 곱고 맑은 것은 보석으로 쓴다.
"
감람수,단어,한자어,橄欖樹,"한자 橄欖樹
","「명사」
","감람과의 상록 교목. 높이는 40미터 정도이며, 잎은 어긋나고 우상 복엽이다. 5월에 황백색의 5장 꽃이 원추(圓錐) 화서로 피고 열매는 ‘감람’이라고 하는데 식용한다. 나무의 진은 약용한다. 산과 들에서 자라는데 아시아 열대 지방에 분포한다.
"
감람암,단어,한자어,橄欖巖,"한자 橄欖巖
","「명사」
","감람석이나 휘석을 주성분으로 하는 초염기성암. 변질하여 사문암이 되기 쉽다.
"
감람원,단어,한자어,橄欖園,"한자 橄欖園
","「명사」
","감람나무를 심어 가꾸는 밭.
"
감람유,단어,한자어,橄欖油,"한자 橄欖油
","「명사」
","감람의 씨로 짠 기름.
"
감랑,단어,한자어,監郞,"한자 監郞
","「명사」
","신라 때에, 육부(六部) 소감전 가운데 급량부, 사량부, 본피부를 담당한 으뜸 벼슬.
"
감량,단어,한자어,減量,"한자 減量
","「명사」
","「1」수량이나 무게를 줄임.
「2」물건을 매매할 때, 전체 분량에서 빼야 할 포장이나 먼지 따위의 분량이나 무게.
"
감력,단어,한자어,堪力,"한자 堪力
","「명사」
","견디어 내는 힘.
"
감력법,단어,한자어,減力法,"한자 減力法
","「명사」
","필름을 현상할 때, 음화나 양화의 검은색 농도를 약품을 써서 낮추는 일.
"
감력액,단어,한자어,減力液,"한자 減力液
","「명사」
","필름을 현상할 때, 음화나 양화의 검은색 농도를 낮추는 용액.
"
감령,단어,한자어,監令,"한자 監令
","「명사」
","신라 때에, 사천왕사를 관리하던 관아의 우두머리.
"
감례,단어,한자어,甘醴,"한자 甘醴
","「명사」
","알코올 성분이 들어 있어 마시면 취하는 음료. 적당히 마시면 물질대사를 높이는 효과가 있다. 맥주, 청주, 막걸리 따위의 발효주와 소주, 고량주, 위스키 따위의 증류주가 있으며, 과실이나 약제를 알코올과 혼합하여 만드는 혼성주도 있다.
"
감로,단어,한자어,甘露,"한자 甘露
","「명사」
","「1」천하가 태평할 때에 하늘에서 내린다고 하는 단 이슬.
「2」생물에게 이로운 이슬.
「3」여름에 단풍나무·떡갈나무 따위의 잎에서 떨어지는 달콤한 액즙. 진딧물이 식물 세포 속의 탄수화물, 단백질 따위를 흡수하여 단 즙을 만들어 배설한 것이다.
「4」도리천에 있다는 달콤하고 신령스러운 액체. 한 방울만 먹어도 온갖 번뇌와 고통이 사라지며 죽지 않고 오래 살 수 있다고 한다.
「5」부처의 가르침이 중생에게 달콤하고 이로운 이슬이 됨을 비유적으로 이르는 말.
"
감로국,단어,한자어,甘路國,"한자 甘路國
","「명사」
","변한에 속한 나라의 하나. ≪삼국지≫ <위지 동이전>에 수록된 이름으로, 감문국(甘文國)과 같은 나라로 추정된다.
"
감로다,단어,한자어,甘露茶,"한자 甘露茶
","「명사」
","부처 앞에 올리는 달고 깨끗한 차.
"
감로법,단어,한자어,甘露法,"한자 甘露法
","「명사」
","부처의 가르침을 한번 믿으면 끝없는 공덕과 이익을 얻음을 비유적으로 이르는 말.
"
감로법우,단어,한자어,甘露法雨,"한자 甘露法雨
","「명사」
","부처의 가르침을, 온갖 번뇌와 고통을 사라지게 하는 감로(甘露)의 비에 비유하여 이르는 말.
"
감로사,단어,한자어,甘露寺,"한자 甘露寺
","「명사」
","중국 장쑤성(江蘇省) 전장성(鎭江城) 동쪽에 있는 유명한 절. 송나라 초기 이전에 세워진 쇠로 만든 탑이 있다.
"
