어휘,구성 단위,고유어 여부,원어,원어·어종,품사,뜻풀이
팔두신,단어,한자어,八頭身,"한자 八頭身
","「명사」
","키가 얼굴 길이의 여덟 배가 되는 몸. 또는 그런 사람. 균형이 잡힌 아름다운 몸의 표준으로 삼는다.
"
팔두작미,단어,한자어,八斗作米,"한자 八斗作米
","「명사」
","벼 한 섬을 찧게 하여 쌀 여덟 말을 받고 그 나머지는 찧은 삯으로 주는 일.
"
팔뒤꿈치,단어,고유어,,,"「명사」
","→ 팔꿈치.
"
팔등,단어,고유어,,,"「명사」
","팔의 바깥쪽.
"
팔등신,단어,한자어,八等身,"한자 八等身
","「명사」
","「1」키가 얼굴 길이의 여덟 배가 되는 몸. 또는 그런 사람. 균형이 잡힌 아름다운 몸의 표준으로 삼는다.
「2」미술 해부학에서, 신장을 얼굴의 길이로 나눈 몫인 두신지수(頭身指數)가 8이 되는 몸. 또는 그런 사람.
"
팔때기,단어,고유어,,,"「명사」
","‘팔01’을 속되게 이르는 말.
"
팔땟심,단어,고유어,,,"「명사」
","→ 팔심.
"
팔뚝,단어,고유어,,,"「명사」
","「1」‘아래팔’을 일상적으로 이르는 말.
「2」‘위팔’을 일상적으로 이르는 말.
"
팔뚝시계,단어,혼종어,팔뚝時計,"고유어 팔뚝
한자 時計
","「명사」
","→ 손목시계.
"
팔뚝잡이,단어,고유어,,,"「명사」
","양주 별산대놀이에서 하는 춤사위의 하나. 오른쪽 다리를 길게 내딛고 오른손을 내뻗어서 구부리고 왼손으로 오른쪽 팔꿈치를 쥐고 고개를 끄덕이며 주춤주춤 뒤로 물러나고, 또 왼쪽 다리를 내딛고 이와 같이 한다.
"
팔뚝질,단어,고유어,,,"「명사」
","「1」팔을 이리저리 놀리는 짓.
「2」주로 화가 났을 때에 팔뚝을 내밀거나 내흔드는 짓.
"
팔띠,단어,고유어,,,"「명사」
","신분이나 지위 따위를 나타내기 위하여 팔에 두르는 표장(標章).
"
팔라바조,단어,혼종어,Pallava朝,"안 밝힘 Pallava
한자 朝
","「명사」
","3세기 후반부터 9세기 말엽까지 남인도 첸나이 부근의 칸치(Kānchi)에 도읍하여 동남 해안 지방을 지배하던 왕조.
"
팔라완섬,단어,혼종어,Palawan섬,"안 밝힘 Palawan
고유어 섬
","「명사」
","필리핀 서남쪽에 있는 섬. 쌀, 고추, 코코야자, 나왕재, 크로뮴광 따위가 난다. 면적은 1만 4429㎢.
"
팔라우어,단어,혼종어,Palau語,"안 밝힘 Palau
한자 語
","「명사」
","말레이·폴리네시아 어족의 인도네시아 어파에 속한 언어. 서태평양 팔라우 제도에서 쓴다.
"
팔라웅족,단어,혼종어,Palaung族,"안 밝힘 Palaung
한자 族
","「명사」
","미얀마의 샨주(Shan州) 서북부에 사는 소수 민족. 언어는 몬·크메르 언어군에 속하고, 주로 화전을 경작하여 차·수수 따위를 재배하며, 정령 신앙이 성하고 불교도 믿는다. 이웃하는 샨족과는 문화적으로 밀접한 관계를 가진다.
"
팔라파,단어,혼종어,Pāla派,"안 밝힘 Pāla
한자 派
","「명사」
","8세기부터 12세기까지 성행한, 인도 팔라 왕조 시대의 불교 미술의 경향을 이르는 말. 힌두교와 결부된 밀교(密敎) 미술이 융성하였는데, 비하르주와 벵골 지방에 그 유품이 많이 남아 있다.
"
팔랑개비,단어,고유어,,,"「명사」
","「1」어린이 장난감의 하나. 빳빳한 종이 또는 색종이를 여러 갈래로 자르고 그 귀를 구부려 한데 모은 곳에 철사 따위를 꿰어 가늘고 길쭉한 막대에 붙여서 바람이 불면 빙빙 돌게 만든다.
「2」바람의 힘을 기계적인 힘으로 바꾸는 장치. 큰 바퀴 주위에 얇은 판으로 날개를 달고 이것을 바람으로 회전시켜 그 회전력을 기계에 전하게 하며, 이때 생기는 힘을 정미(精米)·제분(製粉)·제재(製材)·양수(揚水) 따위에 쓴다.
「3」사람의 힘을 동력으로 하여 바람을 일으키는 기계. 보통 3~4개의 큰 날개가 바퀴 모양으로 달려 있다. 이 바람에 곡식을 날려 껍질이나 까끄라기 따위는 날려 버리고 알곡만 모아들인다.
「4」한곳에 진득하게 있지 못하고 몸을 경망스럽게 놀리며 이리저리 돌아다니는 사람을 비유적으로 이르는 말.
"
팔랑귀,단어,고유어,,"고유어 
","「명사」
","줏대가 없어 다른 사람이 하는 말에 잘 흔들리는 성질이나 사람을 비유적으로 이르는 말.
"
팔랑나빗과,단어,혼종어,팔랑나빗科,"고유어 팔랑나빗
한자 科
","「명사」
","곤충강 나비목의 한 과. 몸이 대체로 굵고 몸빛은 칙칙하며 더듬이는 곤봉 모양이고 앞날개는 삼각형이며 뒷날개는 둥글다. 전 세계에 꽃팔랑나비, 독수리팔랑나비, 왕팔랑나비 따위의 3,000여 종이 분포한다.
"
팔랑헤당,단어,혼종어,Falange黨,"안 밝힘 Falange
한자 黨
","「명사」
","1933년에 창당한 에스파냐의 파시즘 정당. 국가 지상주의를 주장하였으며, 1937년에 다른 우익 정당들과 통합하여 프랑코를 총통으로 하는 에스파냐 유일의 정당이 되었다.
"
팔량주,단어,한자어,八兩紬,"한자 八兩紬
","「명사」
","중국에서 나는 명주의 하나. 한 필의 무게가 여덟 냥쭝이 나간다.
"
팔량치,단어,한자어,八良峙,"한자 八良峙
","「명사」
","경상남도 함양군과 전북특별자치도 남원시 사이에 있는 고개. 천연적 요새를 이루어 군사상·교통상의 요지로 중요시된다. 높이는 553미터.
"
팔레비조,단어,혼종어,Pahlevi朝,"안 밝힘 Pahlevi
한자 朝
","「명사」
","1925년부터 1979년까지 팔레비가 창시하여 이란을 지배하던 왕조. 제이 차 세계 대전 후에 민주적 경향을 지향하였으나 이란 혁명으로 망하였다.
"
팔레오세,단어,혼종어,←Paleocene世,"안 밝힘 ←Paleocene
한자 世
","「명사」
","신생대 제3기의 첫 시기. 6,500만 년 전부터 5,600만 년 전까지를 이른다.
"
팔로,단어,한자어,八路,"한자 八路
","「명사」
","조선 시대에, 전국을 여덟 개로 나눈 행정 구역. 강원도, 경기도, 경상도, 전라도, 충청도, 평안도, 함경도, 황해도를 이른다.
"
팔로군,단어,한자어,八路軍,"한자 八路軍
","「명사」
","항일 전쟁 때에 화베이(華北)에서 활약한 중국 공산당의 주력군. 1937년 제이 차 국공 합작 후의 명칭이며, 1947년에 인민 해방군으로 고쳤다.
"
팔로피우스관,단어,혼종어,Fallopius管,"안 밝힘 Fallopius
한자 管
","「명사」
","배란된 난자를 자궁 쪽으로 내려보내는 한 쌍의 관. 길이는 약 10cm, 지름은 0.7cm이며 안쪽으로 자궁벽을 뚫고 자궁안으로 열려져 있다.
"
팔릉경,단어,한자어,八稜鏡,"한자 八稜鏡
","「명사」
","중국 당나라 때에 성행한 동으로 만든 거울. 가장자리의 테를 팔판 능화형(八瓣菱花形)으로 장식하였다.
"
팔리어,단어,혼종어,Pali語,"안 밝힘 Pali
한자 語
","「명사」
","인도·유럽 어족의 인도·이란 어파에 속한 언어. 중기(中期) 인도·아리아 제어(諸語)의 하나로, 실론·미얀마·샴 등지에 있는 남방 소승 불교의 성전에 쓰인 말이다.
"
팔리훈,단어,한자어,八理訓,"한자 八理訓
","「명사」
","대종교에서, 성(誠)·신(信)·애(愛)·제(濟)·화(禍)·복(福)·보(報)·응(應)의 여덟 가지를 강령으로 하여 366가지의 사람 일을 정한 규범.
"
팔림새,단어,고유어,,,"「명사」
","상품이 팔리는 정도나 상태.
"
팔마디,단어,고유어,,,"「명사」
","팔의 뼈와 뼈가 맞닿은 부분.
"
팔만,단어,한자어,八蠻,"한자 八蠻
","「명사」
","중국인들이 자기 나라의 남방에 있는 여덟 이민족을 미개한 야만인으로 여겨 낮잡는 뜻으로 이르던 말. 구지(狗軹), 담이(儋耳), 방척(旁脊), 천축(天竺), 천흉(穿胸), 초요(僬僥), 파종(跛踵), 해수(咳首)를 이른다.
"
팔만나락,단어,한자어,八萬奈落,"한자 八萬奈落
","「명사」
","중생이 지닌 팔만사천의 번뇌로 생기는 여러 가지 괴로움을 지옥에 비유하여 이르는 말.
"
팔만대장경,단어,한자어,八萬大藏經,"한자 八萬大藏經
","「명사」
","「1」고려 고종 23년(1236)부터 38년(1251)에 걸쳐 완성한 대장경. 부처의 힘으로 외적을 물리치기 위하여 만들었는데, 경판(經板)의 수가 8만 1258판에 이르며 현재 합천 해인사에 보관하고 있다.
「2」‘대장경02’을 달리 이르는 말. 팔만사천법문이 있다는 뜻이다.
"
팔만법문,단어,한자어,八萬法門,"한자 八萬法門
","「명사」
","부처의 일대교(一代敎)를 통틀어 이르는 말. 중생에게 팔만사천의 번뇌가 있어, 이를 다스리려고 팔만사천의 법문을 설(說)하였다고 한다. 팔만사천은 인도에서 많은 수를 이르는 데에 사용한다.
"
팔만사천대장경,단어,한자어,八萬四千大藏經,"한자 八萬四千大藏經
","「명사」
","‘대장경02’을 달리 이르는 말. 팔만사천법문이 있다는 뜻이다.
"
팔만사천법문,단어,한자어,八萬四千法門,"한자 八萬四千法門
","「명사」
","부처의 일대교(一代敎)를 통틀어 이르는 말. 중생에게 팔만사천의 번뇌가 있어, 이를 다스리려고 팔만사천의 법문을 설(說)하였다고 한다. 팔만사천은 인도에서 많은 수를 이르는 데에 사용한다.
"
팔만장안,단어,한자어,八萬長安,"한자 八萬長安
","「명사」
","수많은 사람이 사는 곳이라는 뜻으로, ‘서울01’을 이르는 말.
"
팔만지옥,단어,한자어,八萬地獄,"한자 八萬地獄
","「명사」
","중생이 지닌 팔만사천의 번뇌로 생기는 여러 가지 괴로움을 지옥에 비유하여 이르는 말.
"
팔매,단어,고유어,,,"「명사」
","작고 단단한 돌 따위를 손에 쥐고, 팔을 힘껏 흔들어서 멀리 내던짐. 또는 그런 물건.
"
팔매선,단어,혼종어,팔매線,"고유어 팔매
한자 線
","「명사」
","물체가 반원 모양을 그리며 날아가는 선.
"
팔매질,단어,고유어,,,"「명사」
","작고 단단한 돌 따위를 손에 쥐고, 팔을 힘껏 흔들어서 멀리 내던지는 짓.
"
팔매치기,단어,고유어,,,"「명사」
","작고 단단한 돌 따위를 손에 쥐고, 팔을 힘껏 흔들어서 멀리 내던지거나 높이 올리기를 겨루는 놀이.
"
팔매패,단어,한자어,八枚貝,"한자 八枚貝
","「명사」
","군붓과의 연체동물. 껍데기의 길이는 4~7cm, 지름은 5cm 정도로, 갈색 또는 회색을 띤 갈색이며 껍데기는 8개가 살 속에 묻혀 있는 형태로 타원형이고, 둥글고 자질구레한 돌기가 나 있다. 조간대의 바위 위에 붙어 살며 한국, 일본 등지에 분포한다.
"
팔맥교회혈,단어,한자어,八脈交會穴,"한자 八脈交會穴
","「명사」
","손목과 발목 아래에 위치하고 있으면서 기경팔맥과 교회하는 혈.
"
팔맥풍뎅이,단어,고유어,,,"「명사」
","풍뎅잇과의 곤충. 몸의 길이는 1~1.2cm이고 달걀 모양이며, 등 쪽은 녹색, 배 쪽은 광택이 나는 검은 자주색이고 흰 털이 많다. 한국, 일본 등지에 분포한다.
"
팔맷돌,단어,고유어,,,"「명사」
","「1」팔매질할 때에 쓰는 돌.
「2」사냥에 쓰는 돌. 돌을 주먹만 한 크기로 다듬어 2~5개를 짐승의 힘줄이나 끈으로 묶어서 쓴다.
"
팔먹중,단어,혼종어,八먹중,"한자 八
고유어 먹중
","「명사」
","봉산 탈춤·양주 별산대놀이 따위에 나오는 여덟 명의 중.
"
팔먹중춤,단어,혼종어,八먹중춤,"한자 八
고유어 먹중춤
","「명사」
","봉산 탈춤, 양주 별산대놀이 따위에서, 먹장삼을 입은 중 여덟 명이 나와 추는 춤.
"
팔면,단어,한자어,八面,"한자 八面
","「명사」
","「1」여러 방면. 또는 여러 측면.
「2」여덟 개의 평면.
"
팔면고,단어,한자어,八面鼓,"한자 八面鼓
","「명사」
","영고(靈鼓)처럼 여덟 면을 가진 북. 틀에 매어 놓고 친다.
"
팔면부지,단어,한자어,八面不知,"한자 八面不知
","「명사」
","어느 면으로 보나 전혀 모름. 또는 그런 사람.
"
팔면영롱,단어,한자어,八面玲瓏,"한자 八面玲瓏
","「명사」
","「1」어느 면으로 보나 아름답게 빛나고 환하게 맑음.
「2」마음에 아무런 거리낌이나 우울함이 없음.
"
팔면육비,단어,한자어,八面六臂,"한자 八面六臂
","「명사」
","여덟 개의 얼굴과 여섯 개의 팔이라는 뜻으로, 언제 어디서 어떤 일에 부딪치더라도 능히 처리하여 내는 수완과 능력을 이르는 말.
"
팔면체,단어,한자어,八面體,"한자 八面體
","「명사」
","여덟 개의 평면으로 둘러싸인 입체.
"
팔모,단어,혼종어,八모,"한자 八
고유어 모
","「명사」
","「1」여덟 개의 모.
「2」여덟 개의 선분으로 둘러싸인 평면 도형.
「3」여러 방면. 또는 여러 측면.
"
팔모가지,단어,고유어,,,"「명사」
","‘팔목01’을 속되게 이르는 말.
"
팔모귀,단어,혼종어,八모귀,"한자 八
고유어 모귀
","「명사」
","네모진 것을 여덟모가 되게 만들고 남은, 잘라 낸 네 쪽의 삼각형.
"
팔모기둥,단어,혼종어,八모기둥,"한자 八
고유어 모기둥
","「명사」
","여덟모가 진 기둥.
"
팔모꼴,단어,혼종어,八모꼴,"한자 八
고유어 모꼴
","「명사」
","「1」팔모가 진 모양.
「2」여덟 개의 선분으로 둘러싸인 평면 도형.
"
팔모살,단어,혼종어,八모살,"한자 八
고유어 모살
","「명사」
","여덟모가 진 문살.
"
팔모상,단어,혼종어,八모床,"한자 八
고유어 모
한자 床
","「명사」
","여덟모가 난 상.
"
팔모얼레,단어,혼종어,八모얼레,"한자 八
고유어 모얼레
","「명사」
","연실이나 낚싯줄 따위를 감는, 여덟모가 난 얼레.
"
팔모정,단어,혼종어,八모亭,"한자 八
고유어 모
한자 亭
","「명사」
","지붕을 여덟모가 지도록 지은 정자(亭子).
"
팔모지붕,단어,혼종어,八모지붕,"한자 八
고유어 모지붕
","「명사」
","여덟모가 진 지붕.
"
팔모항아리,단어,혼종어,八모缸아리,"한자 八
고유어 모
한자 缸
고유어 아리
","「명사」
","여덟모가 지게 만든 항아리.
"
팔목,단어,고유어,,"고유어 
","「명사」
","팔과 손이 잇닿은 팔의 끝부분.
"
팔목시계,단어,혼종어,팔목時計,"고유어 팔목
한자 時計
","「명사」
","→ 손목시계.
"
팔목춤,단어,혼종어,八목춤,"한자 八
고유어 목춤
","「명사」
","→ 팔먹중춤.
"
팔문,단어,한자어,八門,"한자 八門
","「명사」
","음양이나 점술에 능한 사람이 구궁에 맞추어서 길흉을 점치는 여덟 문(門). 휴문(休門), 생문(生門), 상문(傷門), 두문(杜門), 경문(景門), 사문(死門), 경문(驚門), 개문(開門)을 이른다.
"
팔문금사진,단어,한자어,八門金蛇陣,"한자 八門金蛇陣
","「명사」
","팔문을 이용한 진법.
"
팔문둔갑,단어,한자어,八門遁甲,"한자 八門遁甲
","「명사」
","음양이나 점술에 능한 사람이 귀신을 부리는 술법.
"
팔문장,단어,한자어,八文章,"한자 八文章
","「명사」
","조선 시대에, 여덟 사람의 뛰어난 한문 문장가. 곧 백광훈, 송익필, 이산해, 최경창, 최입, 이순인(李純仁), 윤탁연, 하응림(河應臨)을 이른다.
"
팔문장안,단어,한자어,八門長安,"한자 八門長安
","「명사」
","성문이 여덟 개 있는 큰 수도.
"
팔물탕,단어,한자어,八物湯,"한자 八物湯
","「명사」
","사물탕과 사군자탕을 합한 탕약. 기허(氣虛), 혈허(血虛)를 겸한 증상에 쓴다.
"
팔미원,단어,한자어,八味元,"한자 八味元
","「명사」
","육미지황원에 육계(肉桂)와 부자(附子)를 더하여 만드는 환약. 양기가 허약한 데에 쓴다.
"
팔미채,단어,한자어,八味菜,"한자 八味菜
","「명사」
","여덟 가지 맛이 난다는 나물. 배추와 오이채에 길쭉하게 썬 생선 살을 섞고 소금, 설탕, 겨자, 초 따위의 양념을 치고 버무려서 만든다.
"
팔미트산,단어,혼종어,←palmitic酸,"영어 ←palmitic
한자 酸
","「명사」
","냄새가 없는 하얀 밀랍 모양의 고체 지방산. 대부분의 유지에 들어 있으며, 비누·페인트·그리스(grease)·화장품 따위를 만드는 데에 쓴다. 화학식은 CH<sub style='font-size:11px;'>3</sub>(CH<sub style='font-size:11px;'>2</sub>)<sub style='font-size:11px;'>14</sub>COOH.
"
팔미환,단어,한자어,八味丸,"한자 八味丸
","「명사」
","육미지황원에 육계(肉桂)와 부자(附子)를 더하여 만드는 환약. 양기가 허약한 데에 쓴다.
"
팔밀이,단어,고유어,,,"「명사」
","「1」예전에, 혼인날 신랑이 신붓집에 이르렀을 때에, 신부 측 사람이 신랑을 읍(揖)하고 맞이하여 행례청까지 팔을 밀어 인도하던 일. 또는 그 일을 맡아 하던 사람.
「2」마땅히 자기가 하여야 할 일을 남에게 미룸.
"
팔밀이꾼,단어,고유어,,,"「명사」
","팔밀이를 하는 사람.
"
팔방,단어,한자어,八方,"한자 八方
","「명사」
","「1」사방(四方)과 사우(四隅)의 여덟 방위. 동, 서, 남, 북, 동북, 동남, 서북, 서남을 이른다.
「2」여러 방향. 또는 여러 방면.
「3」건(乾), 감(坎), 간(艮), 진(震), 손(巽), 이(離), 곤(坤), 태(兌)의 여덟 방향.
"
팔방돌이,단어,혼종어,八方돌이,"한자 八方
고유어 돌이
","「명사」
","「1」이곳저곳 여러 군데를 도는 일.
「2」윷놀이에서, 말이 윷판의 사방을 돌아 가장 먼 길로 가는 일.
"
팔방망이,단어,혼종어,八방망이,"한자 八
고유어 방망이
","「명사」
","방망이 여덟 개를 앞뒤로 대어서, 열여섯 사람이 메게 된 상여.
"
팔방미인,단어,한자어,八方美人,"한자 八方美人
","「명사」
","「1」어느 모로 보나 아름다운 사람.
「2」여러 방면에 능통한 사람을 비유적으로 이르는 말.
「3」한 가지 일에 정통하지 못하고 온갖 일에 조금씩 손대는 사람을 놀림조로 이르는 말.
「4」주관이 없이 누구에게나 잘 보이도록 처세하는 사람을 낮잡아 이르는 말.
"
팔방색,단어,한자어,八方塞,"한자 八方塞
","「명사」
","「1」모든 사람에게 신용을 잃어 어찌할 도리가 없이 궁함. 또는 그런 처지.
「2」음양가(陰陽家)에서, 어느 방향에서 일을 하여도 불길한 결과를 가져오는 경우를 이르는 말.
"
팔방천,단어,한자어,八方天,"한자 八方天
","「명사」
","사방(四方)과 사유(四維)의 여덟 방위를 지키는 하늘. 동방의 제석천, 남방의 염마천, 서방의 수천(水天), 북방의 비사문천, 동남방의 화천(火天), 서남방의 나찰천, 서북방의 풍천(風天), 동북방의 이사나천(伊舍那天)을 이른다.
"
팔방통보,단어,한자어,八方通寶,"한자 八方通寶
","「명사」
","조선 세조 때에 유엽전의 살촉 모양으로 만든 철전(鐵錢). 평시에는 화폐로 쓰고 전시에는 화살촉으로 쓰도록 만든 것으로, 한 닢이 저화(楮貨) 석 장과 맞먹었다.
"
팔배태,단어,고유어,,,"「명사」
","한복 저고리 소매 밑의 솔기를 따라 겨드랑이 끝까지 두 편으로 따로 좁게 댄 헝겊.
"
팔백,단어,한자어,八白,"한자 八白
","「명사」
","음양가(陰陽家)에서, 구궁의 하나인 ‘토성04’(土星)을 이르는 말. 그 근본 자리는 간방(艮方)으로 동북쪽이다.
"
팔버꾸,단어,혼종어,八버꾸,"한자 八
고유어 버꾸
","「명사」
","풍물놀이에서, 버꾸를 치는 사람들 가운데 여덟째 사람. 또는 그 버꾸.
"
팔법,단어,한자어,八法,"한자 八法
","「명사」
","「1」땅·물·불·바람의 네 가지 큰 요소와 빛·냄새·맛·느낌의 네 가지 작은 요소를 통틀어 이르는 말.
「2」모든 법을 나눈 여덟 가지. 교(敎), 이(理), 지(智), 단(斷), 행(行), 위(位), 인(因), 과(果)를 이른다.
"
팔베개,단어,고유어,,,"「명사」
","팔을 베개 삼아 벰. 또는 베개 삼아 벤 팔.
"
팔변,단어,한자어,八變,"한자 八變
","「명사」
","사직(社稷), 지기(地祇)의 제향(祭享)에서 강신악을 여덟 번 연주하는 일.
"
팔보당,단어,한자어,八寶糖,"한자 八寶糖
","「명사」
","중국식 사탕의 하나. 설탕에 여러 가지 빛깔을 들여 끓인 다음, 다섯 모의 꽃잎을 새긴 판에 부어서 굳혀 만든다.
"
팔보두부,단어,한자어,八寶豆腐,"한자 八寶豆腐
","「명사」
","두부를 주된 재료로 한 음식. 두부를 표고버섯 가루, 잣가루, 오이씨 가루, 익힌 닭고기, 돼지고기, 쇠고기 따위와 함께 주물러서 닭 삶은 국물을 붓고 간장을 쳐서 볶아 익힌다.
"
팔보반,단어,한자어,八寶飯,"한자 八寶飯
","「명사」
","중국요리의 하나. 연밥, 대추 따위의 여덟 가지 과일을 얼음사탕과 섞어 넣고 지은 찹쌀밥이다.
"
팔보채,단어,한자어,八寶菜,"한자 八寶菜
","「명사」
","중국요리의 하나. 마른 해삼, 새우, 닭고기, 죽순, 목이버섯, 느타리버섯, 양파, 완두콩 따위를 각각 기름에 볶아서 육수와 양념을 넣고 끓이다가 물에 푼 녹말을 부어 걸쭉하게 익힌다.
"
팔복,단어,한자어,八福,"한자 八福
","「명사」
","마태복음 5장 3절 이하에 있는 예수의 산상 설교 속의 말. 곧 심령이 가난함, 애통함, 온유함, 의에 주리고 목마름, 긍휼히 여김, 마음이 청결함, 화평케 함, 의를 위하여 핍박을 받음의 여덟 가지로, 이런 사람은 행복하다고 하였다.
"
팔복전,단어,한자어,八福田,"한자 八福田
","「명사」
","「1」복을 받기 위하여 공경·공양하거나 보시하여야 할 대상을 밭에 비유하여 이르는 말. 불전(佛田), 성인전(聖人田), 승전(僧田), 화상전(和尙田), 아사리전(阿闍梨田), 부전(父田), 모전(母田), 병전(病田)을 이른다.
「2」복을 받을 원인이 되는 여덟 가지 좋은 일. 먼 길에 우물을 파는 일, 물가에 다리를 놓는 일, 험한 길을 잘 닦는 일, 부모에게 효도하는 일, 승려에게 공양하는 일, 병든 사람을 간호하는 일, 재난을 당한 이를 구제하는 일, 무차(無遮) 대회를 열어 모든 외로운 넋을 제도하는 일이다.
"
팔봉,단어,한자어,八峯,"한자 八峯
","「명사」
","‘김기진’의 호.
"
팔봉덕산,단어,한자어,八峯德山,"한자 八峯德山
","「명사」
","함경남도 갑산군 회린면에 있는 산. 높이는 1,072미터.
"
팔봉산,단어,한자어,八峯山,"한자 八峯山
","「명사」
","함경남도 고원군 산곡면과 수동면 사이에 있는 산. 높이는 1,054미터.
"
팔부,단어,한자어,八部,"한자 八部
","「명사」
","사천왕에 딸린 여덟 귀신. 건달바(乾闥婆), 비사사(毘舍闍), 구반다(鳩槃茶), 아귀, 제용중, 부단나(富單那), 야차(夜叉), 나찰(羅刹)이다.
"
팔부귀중,단어,한자어,八部鬼衆,"한자 八部鬼衆
","「명사」
","「1」사천왕에 딸린 여덟 귀신. 건달바(乾闥婆), 비사사(毘舍闍), 구반다(鳩槃茶), 아귀, 제용중, 부단나(富單那), 야차(夜叉), 나찰(羅刹)이다.
「2」불법을 지키는 여덟 신장(神將). 천(天), 용(龍), 야차(夜叉), 건달바(乾闥婆), 아수라(阿修羅), 가루라(迦樓羅), 긴나라(緊那羅), 마후라가(摩睺羅迦)이다.
"
팔부중,단어,한자어,八部衆,"한자 八部衆
","「명사」
","불법을 지키는 여덟 신장(神將). 천(天), 용(龍), 야차(夜叉), 건달바(乾闥婆), 아수라(阿修羅), 가루라(迦樓羅), 긴나라(緊那羅), 마후라가(摩睺羅迦)이다.
"
팔분,단어,한자어,八分,"한자 八分
","「명사」
","십체의 하나. 예서(隸書) 이분(二分)과 전서(篆書) 팔분(八分)을 섞어서 장식적인 효과를 낸 서체로, 중국 한(漢)나라 채옹이 만들었다고 한다.
"
팔분쉼표,단어,혼종어,八分쉼標,"한자 八分
고유어 쉼
한자 標
","「명사」
","온쉼표의 8분의 1의 길이를 가지는 쉼표. 기호는 ‘<equ>&#x1D13E;</equ>’.
"
팔분음부,단어,한자어,八分音符,"한자 八分音符
","「명사」
","온음표의 8분의 1의 길이를 나타내는 음표. 기호는 ‘♪’.
"
팔분음표,단어,한자어,八分音標,"한자 八分音標
","「명사」
","온음표의 8분의 1의 길이를 나타내는 음표. 기호는 ‘♪’.
"
팔분의,단어,한자어,八分儀,"한자 八分儀
","「명사」
","항해에 쓰는 측량 기계. 360도를 8분 한 것으로, 각도나 천체의 고도를 재는 데 쓴다.
"
팔분의자리,단어,혼종어,八分儀자리,"한자 八分儀
고유어 자리
","「명사」
","천구(天球)의 남극을 포함하고 있는 별자리. 가장 밝은 별은 4등성인 베타성이고 우리나라에서는 보이지 않는다.
"
팔불용,단어,한자어,八不用,"한자 八不用
","「명사」
","몹시 어리석은 사람을 이르는 말.
"
팔불출,단어,한자어,八不出,"한자 八不出
","「명사」
","몹시 어리석은 사람을 이르는 말.
"
팔불취,단어,한자어,八不取,"한자 八不取
","「명사」
","몹시 어리석은 사람을 이르는 말.
"
팔뼈,단어,고유어,,,"「명사」
","팔과 손을 이루는 뼈를 통틀어 이르는 말.
"
팔사,단어,한자어,八絲,"한자 八絲
","「명사」
","여덟 가닥의 실로 꼰 노끈.
"
팔삭,단어,한자어,八朔,"한자 八朔
","「명사」
","음력 팔월 초하룻날. 이날 농가에서는 그해 햇곡식을 처음으로 벤다.
"
팔삭동,단어,한자어,八朔童,"한자 八朔童
","「명사」
","제달을 다 채우지 못하고 여덟 달 만에 태어난 아이.
"
팔삭동이,단어,혼종어,八朔童이,"한자 八朔童
고유어 이
","「명사」
","→ 팔삭둥이.
"
팔삭둥이,단어,혼종어,八朔둥이,"한자 八朔
고유어 둥이
","「명사」
","「1」제달을 다 채우지 못하고 여덟 달 만에 태어난 아이.
「2」똑똑하지 못한 사람을 놀림조로 이르는 말.
"
팔상,단어,한자어,八相,"한자 八相
","「명사」
","「1」사람 얼굴 생김새의 여덟 가지 모양. 위(威), 후(厚), 청(淸), 고(古), 고(孤), 박(薄), 자(慈), 속(俗)이 있다.
「2」부처가 중생을 제도하려고 이 세상에 나타내 보인 여덟 가지 상(相). 대승 불교에서는 종도솔천퇴상(從兜率天退相)·입태상(入胎相)·주태상(住胎相)·출태상(出胎相)·출가상(出家相)·성도상(成道相)·전법륜상(轉法輪相)·입열반상(入涅槃相)을 이르고, 소승 불교에서는 종도솔천하상(從兜率天下相)·탁태상(託胎相)·출생상(出生相)·출가상·항마상(降魔相)·성도상·전법륜상·입열반상을 이른다.
"
팔상성도,단어,한자어,八相成道,"한자 八相成道
","「명사」
","‘팔상01「2」’을 달리 이르는 말. 팔상 가운데 성도가 으뜸이라는 뜻이다.
"
팔상시현,단어,한자어,八相示現,"한자 八相示現
","「명사」
","‘팔상01「2」’을 달리 이르는 말. 팔상 가운데 성도가 으뜸이라는 뜻이다.
"
팔상작불,단어,한자어,八相作佛,"한자 八相作佛
","「명사」
","‘팔상01「2」’을 달리 이르는 말. 팔상 가운데 성도가 으뜸이라는 뜻이다.
"
팔상전,단어,한자어,八相殿,"한자 八相殿
","「명사」
","팔상을 그린 그림과 존상(尊像)을 봉안한 법당.
"
팔색조,단어,한자어,八色鳥,"한자 八色鳥
","「명사」
","팔색조과의 하나. 개똥지빠귀와 비슷한데 몸의 길이는 18cm 정도이며, 꽁지가 짧다. 등은 녹색, 머리는 갈색, 꽁지는 누런 재색, 가슴은 누런 갈색, 목과 배는 흰색, 아랫배는 선홍색, 다리는 엷은 갈색이다. 딱정벌레를 즐겨 먹는데 아시아 동남부의 삼림에 살며 우리나라에는 여름철에 제주도, 거제도, 진도 등지의 섬에서 번식하는 철새이다. 우리나라 천연기념물이다.
"
팔색조과,단어,한자어,八色鳥科,"한자 八色鳥科
","「명사」
","조강 참새목의 한 과. 중간 크기의 새로 몸이 똥똥한 편이며, 몸빛이 짙고 뚜렷하다. 말레이 제도, 오스트레일리아, 인도 등지에 팔색조 따위의 70여 종이 산다.
"
