어휘,구성 단위,고유어 여부,원어,원어·어종,품사,뜻풀이
독장사궁리,단어,혼종어,독장사窮理,"고유어 독장사
한자 窮理
","「명사」
","→ 독장수셈.
"
독장수,단어,고유어,,,"「명사」
","독을 파는 일을 직업으로 하는 사람.
"
독장수구구,단어,혼종어,독장수九九,"고유어 독장수
한자 九九
","「명사」
","실현 가능성이 없는 허황된 계산을 하거나 헛수고로 애만 씀을 이르는 말. 옛날에, 옹기장수가 길에서 독을 쓰고 자다가, 꿈에 큰 부자가 되어 좋아서 뛰는 바람에 꿈을 깨고 보니 독이 깨졌더라는 이야기에서 유래한다.
"
독장수셈,단어,고유어,,,"「명사」
","실현 가능성이 없는 허황된 계산을 하거나 헛수고로 애만 씀을 이르는 말. 옛날에, 옹기장수가 길에서 독을 쓰고 자다가, 꿈에 큰 부자가 되어 좋아서 뛰는 바람에 꿈을 깨고 보니 독이 깨졌더라는 이야기에서 유래한다.
"
독재,단어,한자어,獨裁,"한자 獨裁
","「명사」
","「1」특정한 개인, 단체, 계급, 당파 따위가 어떤 분야에서 모든 권력을 차지하여 모든 일을 독단으로 처리함.
「2」민주적인 절차를 부정하고 통치자의 독단으로 행하는 정치. 고대 로마의 체제, 독일의 나치즘, 이탈리아의 파시즘, 일본의 군국주의 따위가 그 전형이다.
"
독재권,단어,한자어,獨裁權,"한자 獨裁權
","「명사」
","독재하는 권력.
"
독재론,단어,한자어,獨在論,"한자 獨在論
","「명사」
","실재하는 것은 자아뿐이고 다른 모든 것은 자아의 관념이거나 현상에 지나지 아니한다는 입장. 극단적 형태의 주관적 관념론으로 버클리, 피히테에게서 발견할 수 있다.
"
독재성,단어,한자어,獨裁性,"한자 獨裁性
","「명사」
","모든 일을 독단으로 판단하여 처리하려는 성질.
"
독재자,단어,한자어,獨裁者,"한자 獨裁者
","「명사」
","「1」모든 일을 독단적으로 판단하여 처리하는 사람.
「2」절대 권력을 가지고 독재 정치를 하는 사람.
"
독재주의,단어,한자어,獨裁主義,"한자 獨裁主義
","「명사」
","「1」모든 일을 독단적으로 판단하여 처리하려는 주의.
「2」국민의 합의에 의한 민주적 절차를 무시하고 단독의 지배자가 절대 권력을 행사하는 정치사상.
"
독전,단어,혼종어,독廛,"고유어 독
한자 廛
","「명사」
","→ 옹기전.
"
독전기,단어,한자어,督戰旗,"한자 督戰旗
","「명사」
","예전에, 전투할 때 싸움을 감독하고 사기를 북돋워 주기 위하여 달던 기.
"
독전대,단어,한자어,督戰隊,"한자 督戰隊
","「명사」
","예전에, 전투를 할 때 자기 쪽의 군사를 감시·감독·격려하던 부대.
"
독점,단어,혼종어,독店,"고유어 독
한자 店
","「명사」
","「1」독 파는 가게.
「2」독그릇을 가마에 구워 만드는 곳.
"
독점가,단어,한자어,獨占家,"한자 獨占家
","「명사」
","독점하는 사람.
"
독점권,단어,한자어,獨占權,"한자 獨占權
","「명사」
","개인이나 하나의 단체가 다른 경쟁자를 배제하고 시장을 지배하여 이익을 독차지하는 경제적 권한.
"
독점도,단어,한자어,獨占度,"한자 獨占度
","「명사」
","독점적 상태를 나타내는 정도. 양적 측면에서 본 독점의 강도, 이윤과 가격 비율 따위로 나타낸다.
"
독점력,단어,한자어,獨占力,"한자 獨占力
","「명사」
","기업의 시장 지배력.
"
독점물,단어,한자어,獨占物,"한자 獨占物
","「명사」
","혼자서 독차지하고 있는 물건.
"
독점욕,단어,한자어,獨占欲,"한자 獨占欲
","「명사」
","독차지하려는 욕망.
"
독점자,단어,한자어,獨占者,"한자 獨占者
","「명사」
","독점하는 사람.
"
독점체,단어,한자어,獨占體,"한자 獨占體
","「명사」
","시장의 대부분을 점유하는 기업. 공급량의 조절을 통하여 높은 수준의 가격을 유지하는 등 시장에서 지배력을 행사한다.
"
독정,단어,한자어,禿丁,"한자 禿丁
","「명사」
","‘중01’을 낮잡아 이르는 말.
"
독제,단어,한자어,毒劑,"한자 毒劑
","「명사」
","독성이 있는 약제.
"
독존,단어,한자어,獨存,"한자 獨存
","「명사」
","홀로 존재함.
"
독종,단어,한자어,毒腫,"한자 毒腫
","「명사」
","독성이 있어 고통도 심하고 잘 치유되지도 않는 독한 종기.
"
독좌,단어,한자어,獨坐,"한자 獨坐
","「명사」
","홀로 앉아 있음.
"
독좌견문일기,단어,한자어,獨坐見聞日記,"한자 獨坐見聞日記
","「명사」
","조선 인조 때 안기호(安基浩)가 편찬한 견문기. 세조 때부터 인조 이전까지의 조야(朝野)의 갖가지 일과 이담(異談) 따위를 적은 잡사 이담집(雜事異談集)이다. 1책.
"
독좌상,단어,한자어,獨坐床,"한자 獨坐床
","「명사」
","전통 혼례에서, 새신랑과 새색시가 서로 절할 때에 차려 놓는 음식상. 또는 그런 음식을 벌여 놓는 붉은 상.
"
독주,단어,한자어,毒酒,"한자 毒酒
","「명사」
","「1」매우 독한 술.
「2」독약을 탄 술.
"
독주가,단어,한자어,獨奏家,"한자 獨奏家
","「명사」
","독주를 전문으로 하는 음악가.
"
독주곡,단어,한자어,獨奏曲,"한자 獨奏曲
","「명사」
","독주를 위하여 지은 곡.
"
독주머니,단어,혼종어,毒주머니,"한자 毒
고유어 주머니
","「명사」
","동물의 몸에 있는, 독액이 들어 있는 주머니.
"
독주부,단어,한자어,獨奏部,"한자 獨奏部
","「명사」
","관현악을 비롯한 합주 음악에서, 한 개의 악기로 연주하는 부분.
"
독주사,단어,한자어,獨柱寺,"한자 獨柱寺
","「명사」
","베트남의 하노이에 있는, 1049년에 건축된 사찰. 하나의 돌기둥 위에 세웠다.
"
독주자,단어,한자어,獨奏者,"한자 獨奏者
","「명사」
","한 가지 악기를 혼자서 연주하는 사람.
"
독주회,단어,한자어,獨奏會,"한자 獨奏會
","「명사」
","한 사람이 연주하는 음악회.
"
독중석,단어,한자어,毒重石,"한자 毒重石
","「명사」
","바륨으로 이루어진 탄산염 광물. 사방 정계에 속하며, 흰색, 회색, 누런색을 띤다. 용액이 사람이나 동물의 호흡 중추를 침해한다는 데에서 붙인 이름이다.
"
독중토석,단어,한자어,毒重土石,"한자 毒重土石
","「명사」
","바륨으로 이루어진 탄산염 광물. 사방 정계에 속하며, 흰색, 회색, 누런색을 띤다. 용액이 사람이나 동물의 호흡 중추를 침해한다는 데에서 붙인 이름이다.
"
독즙,단어,한자어,毒汁,"한자 毒汁
","「명사」
","독성분이 들어 있는 액체.
"
독지,단어,한자어,獨知,"한자 獨知
","「명사」
","남은 모르고 혼자만 깨달아 앎.
"
독지가,단어,한자어,篤志家,"한자 篤志家
","「명사」
","「1」도탑고 친절한 마음을 가진 사람.
「2」남을 위한 자선 사업이나 사회사업에 물심양면으로 참여하여 지원하는 사람.
"
독지론,단어,한자어,獨知論,"한자 獨知論
","「명사」
","실재하는 것은 자아뿐이고 다른 모든 것은 자아의 관념이거나 현상에 지나지 아니한다는 입장. 극단적 형태의 주관적 관념론으로 버클리, 피히테에게서 발견할 수 있다.
"
독직,단어,한자어,瀆職,"한자 瀆職
","「명사」
","어떤 직책에 있는 사람이 그 직책을 더럽힘. 특히, 공무원이 그 지위나 직권을 남용하여 뇌물을 받는 따위의 부정한 행위를 저지르는 것을 이른다.
"
독직죄,단어,한자어,瀆職罪,"한자 瀆職罪
","「명사」
","공무원이 지위나 직무를 남용하여 저지르는 죄. 직권 남용죄, 직무 위배죄, 뇌물죄 따위가 있다.
"
독진,단어,한자어,獨鎭,"한자 獨鎭
","「명사」
","조선 시대에, 각 고을에 독립하여 있던 진영(鎭營).
"
독진읍,단어,한자어,獨鎭邑,"한자 獨鎭邑
","「명사」
","예전에, 진영(鎭營)이 하나만 있던 읍.
"
독질,단어,한자어,毒疾,"한자 毒疾
","「명사」
","병세가 지독하여 잘 낫지 않는 병.
"
독집,단어,혼종어,獨집,"한자 獨
고유어 집
","「명사」
","「1」따로 떨어져 독립되어 있는 집채.
「2」다른 세대와 함께 쓰지 아니하고 한 세대가 전체를 사용하는 집채.
"
독차,단어,한자어,獨車,"한자 獨車
","「명사」
","개인이나 단체가 특별한 목적으로 따로 사용하는 차나 기차.
"
독차지,단어,혼종어,獨차지,"한자 獨
고유어 차지
","「명사」
","혼자서 모두 차지함.
"
독찰,단어,한자어,督察,"한자 督察
","「명사」
","단속하여 살핌.
"
독창,단어,한자어,禿瘡,"한자 禿瘡
","「명사」
","머리에 생기는 피부병의 하나. 군데군데 둥글고 붉은 반점이 생기고 나중에는 머리털이 빠진다.
"
독창가,단어,한자어,獨唱家,"한자 獨唱家
","「명사」
","주로 독창을 하는 가수.
"
독창가수,단어,한자어,獨唱歌手,"한자 獨唱歌手
","「명사」
","주로 독창을 하는 가수.
"
독창곡,단어,한자어,獨唱曲,"한자 獨唱曲
","「명사」
","혼자서 부르기에 알맞은 노래의 곡.
"
독창력,단어,한자어,獨創力,"한자 獨創力
","「명사」
","다른 것을 모방함이 없이 새로운 것을 처음으로 만들어 내거나 생각해 내는 능력.
"
독창미,단어,한자어,獨創美,"한자 獨創美
","「명사」
","다른 것에서는 드러나지 아니하는 새로운 아름다움.
"
독창성,단어,한자어,獨創性,"한자 獨創性
","「명사」
","독창적인 성향이나 성질.
"
독창시,단어,한자어,獨唱詩,"한자 獨唱詩
","「명사」
","혼자서 읊는 것을 목적으로 하여 창작한 시.
"
독창회,단어,한자어,獨唱會,"한자 獨唱會
","「명사」
","한 사람이 노래하는 음악회.
"
독채,단어,혼종어,獨채,"한자 獨
고유어 채
","「명사」
","「1」따로 떨어져 독립되어 있는 집채.
「2」다른 세대와 함께 쓰지 아니하고 한 세대가 전체를 사용하는 집채.
"
독책,단어,한자어,督責,"한자 督責
","「명사」
","「1」일이나 행동을 빨리하도록 재촉함.
「2」몹시 꾸짖음.
"
독책관,단어,한자어,讀冊官,"한자 讀冊官
","「명사」
","종묘에 시호를 올리는 의식에서, 생전의 업적과 덕행을 적은 글을 읽는 일을 담당하던 임시 벼슬. 또는 그런 벼슬을 맡던 사람.
"
독챗집,단어,혼종어,獨챗집,"한자 獨
고유어 챗집
","「명사」
","다른 세대와 함께 쓰지 아니하고 한 세대가 전체를 사용하는 집채.
"
독처,단어,한자어,獨處,"한자 獨處
","「명사」
","혼자 삶. 또는 홀로 지냄.
"
독천,단어,한자어,獨擅,"한자 獨擅
","「명사」
","혼자서 마음대로 일을 처리함.
"
독천장,단어,한자어,獨擅場,"한자 獨擅場
","「명사」
","제 마음대로 행동할 수 있는 장소.
"
독천하,단어,한자어,獨天下,"한자 獨天下
","「명사」
","혼자서 모든 일을 제 마음대로 처리하는 세상.
"
독청독성,단어,한자어,獨淸獨醒,"한자 獨淸獨醒
","「명사」
","혼탁한 세상에서 다만 홀로 깨끗하고 정신이 맑음.
"
독초,단어,한자어,毒草,"한자 毒草
","「명사」
","「1」독이 들어 있는 풀. 식물의 뿌리, 잎, 열매 따위에 들어 있어 먹으면 중독되고 몸에 닿으면 살갗에 염증이 생긴다. 흰독말풀, 바꽃, 독미나리 따위가 있다.
「2」몹시 쓰고 독한 담배.
"
독촉,단어,한자어,督促,"한자 督促
","「명사」
","「1」일이나 행동을 빨리하도록 재촉함.
「2」납세자가 세금을 납부 기한까지 내지 아니할 경우에 독촉장으로 납부하도록 통지하는 일. 압류의 전제 조건이다.
"
독촉장,단어,한자어,督促狀,"한자 督促狀
","「명사」
","어떤 약속이나 의무를 빨리 이행하도록 재촉하는 문서.
"
독추,단어,한자어,鵚鶖,"한자 鵚鶖
","「명사」
","황샛과의 물새. 몸의 길이는 150cm 정도이며, 등은 검은 갈색, 배는 흰색이다. 머리와 목 부분은 살이 드러나 있고 목에는 흰 날개털을 목도리 모양으로 두르고 있는데, 키가 크고 목이 굵다. 개구리, 게, 물고기 따위를 잡아먹고 큰 나무 위에서 번식한다. 인도에서 인도차이나반도에 걸쳐 분포한다.
"
독축,단어,한자어,讀祝,"한자 讀祝
","「명사」
","축문(祝文)을 읽음.
"
독충,단어,한자어,毒蟲,"한자 毒蟲
","「명사」
","독을 가진 벌레. 모기, 벼룩, 빈대 따위가 있다.
"
독취,단어,한자어,禿鷲,"한자 禿鷲
","「명사」
","수릿과의 새. 편 날개의 길이는 70~90cm, 꽁지의 길이는 35~40cm이며 어두운 갈색으로 부리와 발톱이 날카롭고 크다. 머리 꼭대기와 목덜미가 벗어져 살이 드러나 보이고 목에 테를 두른 것처럼 솜털이 나 있는데, 나무나 절벽 따위에 집을 짓고 살며 주로 죽은 동물을 먹는다. 우리나라 토착 조류 중 가장 큰 새로 한국, 시베리아, 만주 등지에 분포한다. 우리나라 천연기념물이다.
"
독취악조,단어,한자어,毒嘴惡爪,"한자 毒嘴惡爪
","「명사」
","독이 있는 부리와 날카로운 손톱이라는 뜻으로, 포악한 성격을 이르는 말.
"
독칙,단어,한자어,督飭,"한자 督飭
","「명사」
","감독하고 타이름.
"
독침,단어,한자어,毒針,"한자 毒針
","「명사」
","「1」독을 묻힌 바늘이나 침.
「2」벌, 전갈 따위의 복부 끝에 있는, 독물(毒物)을 내는 바늘 같은 기관.
"
독탕,단어,한자어,獨湯,"한자 獨湯
","「명사」
","혼자서 따로 쓰는 목욕탕.
"
독통,단어,한자어,毒痛,"한자 毒痛
","「명사」
","독으로 인하여 생긴 아픔.
"
독특,단어,한자어,獨特,"한자 獨特
","「명사」
","「1」특별하게 다름.
「2」다른 것과 견줄 수 없을 정도로 뛰어남.
"
독특성,단어,한자어,獨特性,"한자 獨特性
","「명사」
","「1」특별하게 다른 성질.
「2」다른 것과 견줄 수 없을 정도로 뛰어난 성질.
"
독파,단어,한자어,讀破,"한자 讀破
","「명사」
","많은 분량의 책이나 글을 처음부터 끝까지 다 읽음.
"
독파력,단어,한자어,讀破力,"한자 讀破力
","「명사」
","많은 분량의 책이나 글을 처음부터 끝까지 다 읽어 내는 능력.
"
독판,단어,혼종어,獨판,"한자 獨
고유어 판
","「명사」
","독차지하는 판. 또는 독장치는 판.
"
독판교섭통상사무,단어,한자어,督辦交涉通商事務,"한자 督辦交涉通商事務
","「명사」
","구한말에, 통리교섭통상사무아문의 으뜸 벼슬. 고종 19년(1882)에 설치하였다.
"
독판내무부사,단어,한자어,督辦內務府事,"한자 督辦內務府事
","「명사」
","조선 후기에 둔 내무부의 으뜸 벼슬.
"
독표,단어,한자어,獨豹,"한자 獨豹
","「명사」
","느싯과의 겨울새. 몸의 길이는 수컷은 1미터, 암컷은 76cm 정도이며, 등은 붉은 갈색에 검은색의 가로줄 무늬가 있고 몸 아랫면은 흰색이다. 목이 길며 날개가 넓고 커서 나는 모습이 기러기와 비슷하다. 한국, 중국, 시베리아, 유럽 등지에 분포한다. 우리나라 천연기념물이다.
"
독풀,단어,혼종어,毒풀,"한자 毒
고유어 풀
","「명사」
","독이 들어 있는 풀. 식물의 뿌리, 잎, 열매 따위에 들어 있어 먹으면 중독되고 몸에 닿으면 살갗에 염증이 생긴다. 흰독말풀, 바꽃, 독미나리 따위가 있다.
"
독풀이,단어,혼종어,毒풀이,"한자 毒
고유어 풀이
","「명사」
","마음에 품고 있던 악독한 살기를 목적한 대상에게 실제 행동으로 나타내는 일.
"
독풍,단어,한자어,毒風,"한자 毒風
","「명사」
","풍독(風毒)으로 얼굴에 염증이 생기는 증상.
"
독피,단어,혼종어,毒피,"한자 毒
고유어 피
","「명사」
","독이 섞인 피.
"
독피지,단어,한자어,犢皮紙,"한자 犢皮紙
","「명사」
","무두질한 송아지 가죽을 말린 후 곱돌로 문질러서 윤을 내어 만든, 글을 쓰거나 책을 엮는 데에 사용하는 재료. 나무를 원료로 하여 만든 종이가 널리 보급될 때까지 사용하였다.
"
독필,단어,한자어,禿筆,"한자 禿筆
","「명사」
","「1」끝이 거의 다 닳아서 없어진 붓.
「2」자신이 쓴 문장을 겸손하게 이르는 말.
"
독학,단어,한자어,毒虐,"한자 毒虐
","「명사」
","몹시 심하게 괴롭히고 학대함.
"
독학고루,단어,한자어,獨學孤陋,"한자 獨學孤陋
","「명사」
","스승이 없이, 또는 학교에 다니지 아니하고 혼자서 공부한 사람은 견문이 넓지 못하여 생각이 좁고 천박함을 이르는 말.
"
독학사,단어,한자어,獨學士,"한자 獨學士
","「명사」
","학교의 정규 과정을 거치지 않고 혼자 공부하여, 국가가 시행하는 규정된 시험에 합격한 사람에게 수여하는 학사 학위. 또는 그 학위를 딴 사람. 
"
독학생,단어,한자어,獨學生,"한자 獨學生
","「명사」
","스승이 없이, 또는 학교에 다니지 아니하고 혼자서 공부하는 학생.
"
독학자,단어,한자어,獨學者,"한자 獨學者
","「명사」
","스승이 없이, 또는 학교에 다니지 아니하고 혼자서 공부하는 사람.
"
독한,단어,한자어,獨韓,"한자 獨韓
","「명사」
","「1」독일과 한국을 아울러 이르는 말.
「2」독일어와 한국어를 아울러 이르는 말.
"
독한사전,단어,한자어,獨韓辭典,"한자 獨韓辭典
","「명사」
","독일어를 한국어로 풀이한 사전.
"
독항,단어,한자어,獨航,"한자 獨航
","「명사」
","선박이 단독으로 항해함.
"
독항선,단어,한자어,獨航船,"한자 獨航船
","「명사」
","원양 어업에서, 육상 기지나 모선(母船)에 딸려 직접 고기를 잡아 그것을 모선에 넘기는 작은 배.
"
독해,단어,한자어,毒害,"한자 毒害
","「명사」
","「1」독이 주는 해로움.
「2」심한 피해. 또는 커다란 재앙.
「3」독으로 남을 죽임.
"
독해력,단어,한자어,讀解力,"한자 讀解力
","「명사」
","글을 읽어서 뜻을 이해하는 능력.
"
독해물,단어,한자어,毒害物,"한자 毒害物
","「명사」
","독이 들어 있는 물질.
"
독행,단어,한자어,獨行,"한자 獨行
","「명사」
","「1」혼자서 길을 감.
「2」남의 도움 없이 혼자의 힘으로 일을 함.
「3」세속에 따르지 아니하고 높은 지조를 가지고 혼자 나아감.
"
독행독보,단어,한자어,獨行獨步,"한자 獨行獨步
","「명사」
","남의 도움 없이 혼자만의 힘으로 일을 처리함.
"
독향사,단어,한자어,督餉使,"한자 督餉使
","「명사」
","조선 인조 때, 이괄의 난이 일어났을 때 모자라는 군량미를 거두기 위하여 각 지방에 파견한 임시 벼슬.
"
독현,단어,한자어,督現,"한자 督現
","「명사」
","관아에 출두하여 현신(現身)하도록 독촉하던 일.
"
독혈,단어,한자어,毒血,"한자 毒血
","「명사」
","「1」독이 섞인 피.
「2」나쁜 피.
"
독혈증,단어,한자어,毒血症,"한자 毒血症
","「명사」
","세균의 독소가 혈액 속에 들어와 온몸에 증상을 나타내는 병. 디프테리아균, 파상풍균 따위가 원인이다.
"
독호,단어,한자어,獨戶,"한자 獨戶
","「명사」
","늙도록 아들이 없는 집안.
"
독호암산,단어,한자어,獨弧巖山,"한자 獨弧巖山
","「명사」
","평안북도 후창군에 있는 산. 높이는 1,002미터.
"
독화,단어,한자어,毒禍,"한자 毒禍
","「명사」
","몹시 심한 재앙.
"
독화살,단어,혼종어,毒화살,"한자 毒
고유어 화살
","「명사」
","촉에 독을 묻힌 화살.
"
독화술,단어,한자어,讀話術,"한자 讀話術
","「명사」
","입술이 움직이는 모양을 보고 상대편이 하는 말을 알아내는 방법.
"
독활,단어,한자어,獨活,"한자 獨活
","「명사」
","두릅나뭇과의 여러해살이풀. 줄기는 높이가 1.5미터 정도이며, 잎은 우상 복엽이다. 여름에 연한 녹색 꽃이 산형(繖形) 화서로 피고 열매는 가을에 장과(漿果)로 검게 익는다. 어린잎은 식용하고 뿌리줄기는 겉껍질을 벗겨 말려서 편두통의 치료에 쓴다.
"
독활기생탕,단어,한자어,獨活寄生湯,"한자 獨活寄生湯
","「명사」
","근골(筋骨)이 아프고 저리며 허약한 데 쓰는 탕약.
"
독활주,단어,한자어,獨活酒,"한자 獨活酒
","「명사」
","독활을 넣어 담근 술. 풍증, 신경통, 관절염, 감기, 몸살 따위를 치료하는 데 쓰인다.
"
독활채,단어,한자어,獨活菜,"한자 獨活菜
","「명사」
","멧두릅의 애순을 데쳐서 소금과 기름에 무친 나물.
"
독회,단어,한자어,讀會,"한자 讀會
","「명사」
","「1」책이나 글을 여럿이 모여 함께 읽는 모임.
「2」의회에서, 중요한 법률안을 신중하게 다루기 위하여 세 번으로 나누어 심의하는 일. 또는 그런 모임. 제1독회에서는 제출된 법률안에 대한 설명·질의·응답이 이루어지고, 제2독회에서는 축조심의를 하고, 제3독회에서는 의안에 대한 가부(可否)를 결정한다.
"
독효,단어,한자어,篤孝,"한자 篤孝
","「명사」
","지극히 정성을 다하는 두터운 효심.
"
독후,단어,한자어,篤厚,"한자 篤厚
","「명사」
","성실하고 친절하며 인정이 두터움.
"
독후감,단어,한자어,讀後感,"한자 讀後感
","「명사」
","책이나 글 따위를 읽고 난 뒤의 느낌. 또는 그런 느낌을 적은 글.
"
독훈장,단어,한자어,獨訓長,"한자 獨訓長
","「명사」
","예전에, 돈 있고 권세 있는 집에서 자기 한 집이나 한 사람만을 가르치기 위하여 따로 두던 훈장.
"
독흉,단어,한자어,獨凶,"한자 獨凶
","「명사」
","풍년이 든 해에 한 지방이나 한 사람의 논밭에만 농사가 잘 안되는 일.
"
독흉년,단어,한자어,獨凶年,"한자 獨凶年
","「명사」
","풍년이 든 해에 한 지방이나 한 사람의 논밭에만 농사가 잘 안되는 일.
"
돈가방,단어,고유어,,"고유어 
","「명사」
","돈이 들어 있는 가방.
"
돈각,단어,한자어,頓覺,"한자 頓覺
","「명사」
","「1」갑자기 깨달음.
「2」소승에서 대승에 이르는 얕고 깊은 차례를 거치지 아니하고, 처음부터 바로 대승의 깊고 묘한 교리를 듣고 단번에 깨달음.
"
돈값,단어,고유어,,,"「명사」
","「1」돈의 가치.
「2」돈을 들인 만큼의 가치.
"
돈강,단어,혼종어,Don江,"안 밝힘 Don
한자 江
","「명사」
","러시아의 서남부에 있는 강. 모스크바 남방의 러시아 중부 고지에서 시작하여 남쪽의 아조프해(Azov海)로 흘러 들어간다. 볼가·돈 운하를 통하여 볼가강에 연결된다. 발전과 관개에 이용한다. 길이는 1,970km.
"
돈거래,단어,혼종어,돈去來,"고유어 돈
한자 去來
","「명사」
","돈을 주고받는 거래.
"
돈거리,단어,고유어,,,"「명사」
","팔면 약간의 돈을 받을 수 있는 물건.
"
돈견,단어,한자어,豚犬,"한자 豚犬
","「명사」
","「1」개와 돼지를 아울러 이르는 말.
「2」미련하고 못난 사람을 비유적으로 이르는 말.
「3」남에게 자기의 아들을 낮추어 이르는 말.
"
돈고생,단어,혼종어,돈苦生,"고유어 돈
한자 苦生
","「명사」
","돈이 없거나 부족하여 겪는 고생.
"
돈고지,단어,고유어,,,"「명사」
","동전 모양으로 둥글게 썰어서 말린 호박고지.
"
돈고지기,단어,혼종어,돈庫지기,"고유어 돈
한자 庫
고유어 지기
","「명사」
","‘수전노01’를 비유적으로 이르는 말.
"
돈관,단어,혼종어,돈貫,"고유어 돈
한자 貫
","「명사」
","「1」예전에, 엽전으로 한 관 안팎의 액수를 이르던 말.
「2」몇 관으로 헤아릴 만한 얼마간의 돈.
"
돈괘,단어,한자어,遯卦,"한자 遯卦
","「명사」
","육십사괘의 하나. 건괘(乾卦)와 간괘(艮卦)가 거듭된 것으로, 하늘 아래에 산이 있음을 상징한다.
"
돈교,단어,한자어,頓敎,"한자 頓敎
","「명사」
","화의 사교의 하나. 단도직입적으로 불과(佛果)를 성취하고 깨달음에 이르는 교법이다.
"
돈구멍,단어,고유어,,,"「명사」
","「1」엽전 같은 쇠붙이 돈의 한가운데에 뚫린 구멍.
「2」돈이 생길 만한 방도.
"
돈궤,단어,혼종어,돈櫃,"고유어 돈
한자 櫃
","「명사」
","돈이나 그 밖의 중요한 물건을 넣어 두는 궤.
"
돈기,단어,한자어,頓機,"한자 頓機
","「명사」
","소승을 거치지 아니하고 처음부터 대승의 깊고 미묘한 교리를 듣고 이내 깨닫는 사람.
"
돈길,단어,고유어,,,"「명사」
","돈을 융통할 수 있는 길.
"
돈꾸밈음,단어,혼종어,돈꾸밈音,"고유어 돈꾸밈
한자 音
","「명사」
","꾸밈음의 하나. 주요음을 끼고 2도 위아래를 거쳐 다시 주요음으로 돌아오는 것을 이른다. 기호는 ‘∽, S’.
"
돈꿰미,단어,고유어,,,"「명사」
","예전에, 엽전을 꿰는 꿰미 또는 꿰어 놓은 엽전 뭉치를 이르던 말.
"
돈끈,단어,고유어,,,"「명사」
","엽전을 꿰어 묶는 끈.
"
돈끽,단어,한자어,頓喫,"한자 頓喫
","「명사」
","한꺼번에 마음껏 많이 먹음.
"
돈나리,단어,고유어,,,"「명사」
","북청 사자놀음을 할 때 부르는 노래. 가사는 “돈돌라리 돈돌라리라. 리라나리요. 모래 청산에 돈돌라리요.”이고, 가장 높은 음에서 시작하여 가장 낮은 음으로 끝맺는다.
"
돈나무,단어,고유어,,,"「명사」
","돈나뭇과의 상록 활엽 관목. 높이는 2~3미터이며, 잎은 가지 끝에 많이 달리고 뿌리에서는 독특한 냄새가 난다. 5~6월에 흰색에서 노란색으로 변하는 꽃이 취산(聚繖) 화서로 피고 열매는 삭과(蒴果)이며, 관상용으로 재배한다. 한국, 일본, 대만 등지에 분포한다.
"
돈나물,단어,고유어,,,"「명사」
","→ 돌나물.
"
돈나뭇과,단어,혼종어,돈나뭇科,"고유어 돈나뭇
한자 科
","「명사」
","장미목의 한 과. 돈나무가 있다.
"
돈내기,단어,고유어,,,"「명사」
","「1」돈을 걸고 하는 내기.
「2」돈이나 재물 따위를 걸고 주사위, 골패, 마작, 화투, 트럼프 따위를 써서 서로 내기를 하는 일.
"
돈냥,단어,혼종어,돈兩,"고유어 돈
한자 兩
","「명사」
","「1」쉽사리 헤아릴 만큼 그다지 많지 아니한 돈.
「2」한 냥 안팎의 돈.
"
돈녕,단어,한자어,敦寧,"한자 敦寧
","「명사」
","‘돈령’의 원말.
"
돈놀이,단어,고유어,,,"「명사」
","남에게 돈을 빌려주고 이자를 받는 것을 업으로 하는 일.
"
돈놀이꾼,단어,고유어,,,"「명사」
","남에게 돈을 빌려주고 이자를 받는 것을 직업으로 하는 사람.
"
돈농사,단어,혼종어,돈農事,"고유어 돈
한자 農事
","「명사」
","금광에서, 금을 캐는 일을 속되게 이르는 말.
"
돈닢,단어,고유어,,,"「명사」
","「1」쇠붙이로 만든 돈의 낱개.
「2」쉽사리 헤아릴 만큼 그다지 많지 아니한 돈.
"
돈다발,단어,고유어,,,"「명사」
","지폐 여러 장의 묶음.
"
돈단독,단어,한자어,豚丹毒,"한자 豚丹毒
","「명사」
","주로 돼지에 발병하는 급성 패혈성 법정 가축 전염병의 하나.
"
돈단련,단어,혼종어,돈鍛鍊,"고유어 돈
한자 鍛鍊
","「명사」
","돈 때문에 무시를 당하거나 푸대접을 받는 일.
"
돈단무명,단어,한자어,頓斷無明,"한자 頓斷無明
","「명사」
","많은 사견(邪見)이나 번뇌를 오랜 시간을 두고 점차로 끊는 것이 아니라 한 번에 끊는 일.
"
돈단무심,단어,한자어,頓斷無心,"한자 頓斷無心
","「명사」
","어떤 사물에 대하여 도무지 탐탁하게 여기는 마음이 없음.
"
돈담무심,단어,한자어,頓淡無心,"한자 頓淡無心
","「명사」
","어떤 사물에 대하여 도무지 탐탁하게 여기는 마음이 없음.
"
돈대,단어,한자어,墩臺,"한자 墩臺
","「명사」
","평지보다 높직하게 두드러진 평평한 땅.
"
돈더미,단어,고유어,,,"「명사」
","돈을 쌓아 놓은 더미라는 뜻으로, 매우 많은 돈을 이르는 말.
"
돈덕,단어,한자어,惇德,"한자 惇德
","「명사」
","도타운 덕행(德行).
"
돈도날리,단어,고유어,,,"「명사」
","→ 돈돌라리.
"
돈도지,단어,혼종어,돈賭地,"고유어 돈
한자 賭地
","「명사」
","돈놀이에서, 원금은 그대로 둔 채 해마다 일정한 돈이나 곡식으로 이자만을 받기로 하고 빌려주는 빚돈.
"
